# time (microsecs), Volts
10.60800000,-0.00106094
10.61200040,-0.00115703
10.61600080,-0.00123281
10.62000120,-0.00130781
10.62400160,-0.00138516
10.62800200,-0.00144297
10.63200240,-0.00149297
10.63600280,-0.00155078
10.64000320,-0.00156563
10.64400360,-0.00157734
10.64800400,-0.00158984
10.65200440,-0.00157031
10.65600480,-0.00152344
10.66000520,-0.00151094
10.66400560,-0.00146875
10.66800600,-0.00141562
10.67200640,-0.00136875
10.67600680,-0.00132344
10.68000720,-0.00126563
10.68400760,-0.00119141
10.68800800,-0.00114531
10.69200840,-0.00108516
10.69600880,-0.00101719
10.70000920,-0.00097266
10.70400960,-0.00092344
10.70801000,-0.00088516
10.71201040,-0.00081172
10.71601080,-0.00078984
10.72001120,-0.00077656
10.72401160,-0.00077656
10.72801200,-0.00074844
10.73201240,-0.00074609
10.73601280,-0.00078047
10.74001320,-0.00080156
10.74401360,-0.00084453
10.74801400,-0.00086641
10.75201440,-0.00092969
10.75601480,-0.00097031
10.76001520,-0.00105469
10.76401560,-0.00115234
10.76801600,-0.00118516
10.77201640,-0.00125781
10.77601680,-0.00131328
10.78001720,-0.00138516
10.78401760,-0.00142109
10.78801800,-0.00149375
10.79201840,-0.00155547
10.79601880,-0.00159297
10.80001920,-0.00158828
10.80401960,-0.00158828
10.80802000,-0.00161328
10.81202040,-0.00157969
10.81602080,-0.00156328
10.82002120,-0.00152812
10.82402160,-0.00149062
10.82802200,-0.00142891
10.83202240,-0.00135703
10.83602280,-0.00128203
10.84002320,-0.00117813
10.84402360,-0.00110156
10.84802400,-0.00101406
10.85202440,-0.00091953
10.85602480,-0.00079688
10.86002520,-0.00070781
10.86402560,-0.00063828
10.86802600,-0.00057422
10.87202640,-0.00049219
10.87602680,-0.00040703
10.88002720,-0.00036172
10.88402760,-0.00032578
10.88802800,-0.00028203
10.89202840,-0.00026406
10.89602880,-0.00027734
10.90002920,-0.00030234
10.90402960,-0.00033984
10.90803000,-0.00039453
10.91203040,-0.00046016
10.91603080,-0.00052969
