# time (microsecs), Volts
10.08880000,-0.00280469
10.08960008,-0.00275781
10.09040016,-0.00286719
10.09120024,-0.00267969
10.09200032,-0.00294531
10.09280040,-0.00274219
10.09360048,-0.00282812
10.09440056,-0.00274219
10.09520064,-0.00292187
10.09600072,-0.00272656
10.09680080,-0.00293750
10.09760088,-0.00275000
10.09840096,-0.00285937
10.09920104,-0.00277344
10.10000112,-0.00275000
10.10080120,-0.00291406
10.10160128,-0.00292969
10.10240136,-0.00282812
10.10320144,-0.00292187
10.10400152,-0.00272656
10.10480160,-0.00275781
10.10560168,-0.00297656
10.10640176,-0.00277344
10.10720184,-0.00289062
10.10800192,-0.00289844
10.10880200,-0.00284375
10.10960208,-0.00278906
10.11040216,-0.00290625
10.11120224,-0.00289062
10.11200232,-0.00286719
10.11280240,-0.00283594
10.11360248,-0.00285937
10.11440256,-0.00288281
10.11520264,-0.00270313
10.11600272,-0.00289844
10.11680280,-0.00280469
10.11760288,-0.00290625
10.11840296,-0.00278125
10.11920304,-0.00282812
10.12000312,-0.00279687
10.12080320,-0.00292969
10.12160328,-0.00264844
10.12240336,-0.00292969
10.12320344,-0.00284375
10.12400352,-0.00283594
10.12480360,-0.00274219
10.12560368,-0.00280469
10.12640376,-0.00278125
10.12720384,-0.00289062
10.12800392,-0.00283594
10.12880400,-0.00289062
10.12960408,-0.00269531
10.13040416,-0.00264063
10.13120424,-0.00289062
10.13200432,-0.00279687
10.13280440,-0.00275781
10.13360448,-0.00294531
10.13440456,-0.00281250
10.13520464,-0.00276562
10.13600472,-0.00285937
10.13680480,-0.00282812
10.13760488,-0.00277344
10.13840496,-0.00275781
10.13920504,-0.00281250
10.14000512,-0.00284375
10.14080520,-0.00271094
10.14160528,-0.00285937
10.14240536,-0.00271094
10.14320544,-0.00288281
10.14400552,-0.00268750
10.14480560,-0.00281250
10.14560568,-0.00264844
10.14640576,-0.00289844
10.14720584,-0.00281250
10.14800592,-0.00285937
10.14880600,-0.00275000
10.14960608,-0.00275000
10.15040616,-0.00270313
10.15120624,-0.00282031
10.15200632,-0.00283594
10.15280640,-0.00295313
10.15360648,-0.00280469
10.15440656,-0.00282812
10.15520664,-0.00277344
10.15600672,-0.00267969
10.15680680,-0.00295313
10.15760688,-0.00271094
10.15840696,-0.00272656
10.15920704,-0.00294531
10.16000712,-0.00284375
10.16080720,-0.00267188
10.16160728,-0.00281250
10.16240736,-0.00276562
10.16320744,-0.00281250
10.16400752,-0.00276562
10.16480760,-0.00278125
10.16560768,-0.00284375
10.16640776,-0.00270313
10.16720784,-0.00269531
10.16800792,-0.00267188
10.16880800,-0.00280469
10.16960808,-0.00267188
10.17040816,-0.00282031
10.17120824,-0.00267188
10.17200832,-0.00282812
10.17280840,-0.00270313
10.17360848,-0.00288281
10.17440856,-0.00271875
10.17520864,-0.00284375
10.17600872,-0.00274219
10.17680880,-0.00281250
10.17760888,-0.00282812
10.17840896,-0.00292187
10.17920904,-0.00272656
10.18000912,-0.00282031
10.18080920,-0.00267969
10.18160928,-0.00256250
10.18240936,-0.00282031
10.18320944,-0.00285937
10.18400952,-0.00272656
10.18480960,-0.00279687
10.18560968,-0.00271875
10.18640976,-0.00263281
10.18720984,-0.00278125
10.18800992,-0.00282031
10.18881000,-0.00274219
10.18961008,-0.00265625
10.19041016,-0.00275000
10.19121024,-0.00276562
10.19201032,-0.00273438
10.19281040,-0.00268750
10.19361048,-0.00268750
10.19441056,-0.00279687
10.19521064,-0.00268750
10.19601072,-0.00279687
10.19681080,-0.00268750
10.19761088,-0.00290625
10.19841096,-0.00268750
10.19921104,-0.00280469
10.20001112,-0.00282031
10.20081120,-0.00281250
10.20161128,-0.00268750
10.20241136,-0.00282031
10.20321144,-0.00265625
10.20401152,-0.00289844
10.20481160,-0.00277344
10.20561168,-0.00284375
10.20641176,-0.00257031
10.20721184,-0.00256250
10.20801192,-0.00284375
10.20881200,-0.00268750
10.20961208,-0.00268750
10.21041216,-0.00284375
10.21121224,-0.00288281
10.21201232,-0.00271094
10.21281240,-0.00277344
10.21361248,-0.00284375
10.21441256,-0.00275000
10.21521264,-0.00283594
10.21601272,-0.00272656
10.21681280,-0.00271875
10.21761288,-0.00274219
10.21841296,-0.00276562
10.21921304,-0.00266406
10.22001312,-0.00278125
10.22081320,-0.00257031
10.22161328,-0.00283594
10.22241336,-0.00276562
10.22321344,-0.00288281
10.22401352,-0.00270313
10.22481360,-0.00287500
10.22561368,-0.00276562
10.22641376,-0.00277344
10.22721384,-0.00272656
10.22801392,-0.00275781
10.22881400,-0.00277344
10.22961408,-0.00288281
10.23041416,-0.00277344
10.23121424,-0.00276562
10.23201432,-0.00272656
10.23281440,-0.00256250
10.23361448,-0.00289062
10.23441456,-0.00268750
10.23521464,-0.00272656
10.23601472,-0.00286719
10.23681480,-0.00294531
10.23761488,-0.00263281
10.23841496,-0.00277344
10.23921504,-0.00282812
10.24001512,-0.00269531
10.24081520,-0.00275000
10.24161528,-0.00282031
10.24241536,-0.00273438
10.24321544,-0.00271875
10.24401552,-0.00278906
10.24481560,-0.00267969
10.24561568,-0.00277344
10.24641576,-0.00265625
10.24721584,-0.00280469
10.24801592,-0.00268750
10.24881600,-0.00289062
10.24961608,-0.00270313
10.25041616,-0.00282031
10.25121624,-0.00264063
10.25201632,-0.00262500
10.25281640,-0.00262500
10.25361648,-0.00275781
10.25441656,-0.00277344
10.25521664,-0.00283594
10.25601672,-0.00273438
10.25681680,-0.00279687
10.25761688,-0.00272656
10.25841696,-0.00252344
10.25921704,-0.00291406
10.26001712,-0.00277344
10.26081720,-0.00275000
10.26161728,-0.00296094
10.26241736,-0.00292969
10.26321744,-0.00257813
10.26401752,-0.00274219
10.26481760,-0.00278906
10.26561768,-0.00264063
10.26641776,-0.00267969
10.26721784,-0.00271094
10.26801792,-0.00273438
10.26881800,-0.00270313
10.26961808,-0.00283594
10.27041816,-0.00264844
10.27121824,-0.00268750
10.27201832,-0.00262500
10.27281840,-0.00288281
10.27361848,-0.00275781
10.27441856,-0.00290625
10.27521864,-0.00271875
10.27601872,-0.00286719
10.27681880,-0.00265625
10.27761888,-0.00282031
10.27841896,-0.00264063
10.27921904,-0.00281250
10.28001912,-0.00283594
10.28081920,-0.00289844
10.28161928,-0.00278906
10.28241936,-0.00280469
10.28321944,-0.00275000
10.28401952,-0.00260938
10.28481960,-0.00294531
10.28561968,-0.00271094
10.28641976,-0.00264063
10.28721984,-0.00286719
10.28801992,-0.00292969
10.28882000,-0.00267969
10.28962008,-0.00286719
10.29042016,-0.00282031
10.29122024,-0.00275781
10.29202032,-0.00264063
10.29282040,-0.00282812
10.29362048,-0.00280469
10.29442056,-0.00275000
10.29522064,-0.00281250
10.29602072,-0.00260938
10.29682080,-0.00290625
10.29762088,-0.00267188
10.29842096,-0.00285156
10.29922104,-0.00285156
10.30002112,-0.00297656
10.30082120,-0.00269531
10.30162128,-0.00287500
10.30242136,-0.00269531
10.30322144,-0.00276562
10.30402152,-0.00280469
10.30482160,-0.00271875
10.30562168,-0.00288281
10.30642176,-0.00278125
10.30722184,-0.00282031
10.30802192,-0.00286719
10.30882200,-0.00275781
10.30962208,-0.00255469
10.31042216,-0.00286719
10.31122224,-0.00278125
10.31202232,-0.00272656
10.31282240,-0.00293750
10.31362248,-0.00289062
10.31442256,-0.00262500
10.31522264,-0.00279687
10.31602272,-0.00274219
10.31682280,-0.00272656
10.31762288,-0.00275781
10.31842296,-0.00275781
10.31922304,-0.00285156
10.32002312,-0.00279687
10.32082320,-0.00285937
10.32162328,-0.00267188
10.32242336,-0.00275781
10.32322344,-0.00252344
10.32402352,-0.00287500
10.32482360,-0.00260938
10.32562368,-0.00295313
10.32642376,-0.00269531
10.32722384,-0.00285156
10.32802392,-0.00257031
10.32882400,-0.00273438
10.32962408,-0.00264063
10.33042416,-0.00281250
10.33122424,-0.00284375
10.33202432,-0.00295313
10.33282440,-0.00271875
10.33362448,-0.00297656
10.33442456,-0.00272656
10.33522464,-0.00252344
10.33602472,-0.00295313
10.33682480,-0.00271875
10.33762488,-0.00271875
10.33842496,-0.00292969
10.33922504,-0.00279687
10.34002512,-0.00258594
10.34082520,-0.00280469
10.34162528,-0.00277344
10.34242536,-0.00277344
10.34322544,-0.00264063
10.34402552,-0.00271094
10.34482560,-0.00283594
10.34562568,-0.00266406
10.34642576,-0.00275000
10.34722584,-0.00259375
10.34802592,-0.00280469
10.34882600,-0.00248438
10.34962608,-0.00282031
10.35042616,-0.00275000
10.35122624,-0.00283594
10.35202632,-0.00265625
10.35282640,-0.00284375
10.35362648,-0.00275000
10.35442656,-0.00264844
10.35522664,-0.00256250
10.35602672,-0.00275000
10.35682680,-0.00271875
10.35762688,-0.00279687
10.35842696,-0.00275000
10.35922704,-0.00275781
10.36002712,-0.00275000
10.36082720,-0.00253906
10.36162728,-0.00280469
10.36242736,-0.00283594
10.36322744,-0.00263281
10.36402752,-0.00286719
10.36482760,-0.00275781
10.36562768,-0.00256250
10.36642776,-0.00278125
10.36722784,-0.00279687
10.36802792,-0.00272656
10.36882800,-0.00264844
10.36962808,-0.00275781
10.37042816,-0.00278125
10.37122824,-0.00266406
10.37202832,-0.00288281
10.37282840,-0.00264063
10.37362848,-0.00271094
10.37442856,-0.00260156
10.37522864,-0.00267969
10.37602872,-0.00273438
10.37682880,-0.00275000
10.37762888,-0.00264063
10.37842896,-0.00279687
10.37922904,-0.00263281
10.38002912,-0.00269531
10.38082920,-0.00269531
10.38162928,-0.00268750
10.38242936,-0.00279687
10.38322944,-0.00281250
10.38402952,-0.00276562
10.38482960,-0.00286719
10.38562968,-0.00271875
10.38642976,-0.00260156
10.38722984,-0.00289062
10.38802992,-0.00279687
10.38883000,-0.00266406
10.38963008,-0.00292187
10.39043016,-0.00284375
10.39123024,-0.00260156
10.39203032,-0.00278906
10.39283040,-0.00266406
10.39363048,-0.00272656
10.39443056,-0.00261719
10.39523064,-0.00278125
10.39603072,-0.00273438
10.39683080,-0.00266406
10.39763088,-0.00286719
10.39843096,-0.00260156
10.39923104,-0.00289844
10.40003112,-0.00268750
10.40083120,-0.00282031
10.40163128,-0.00271094
10.40243136,-0.00286719
10.40323144,-0.00274219
10.40403152,-0.00292969
10.40483160,-0.00260938
10.40563168,-0.00271094
10.40643176,-0.00265625
10.40723184,-0.00277344
10.40803192,-0.00278906
10.40883200,-0.00294531
10.40963208,-0.00275781
10.41043216,-0.00283594
10.41123224,-0.00277344
10.41203232,-0.00253125
10.41283240,-0.00285937
10.41363248,-0.00278125
10.41443256,-0.00264844
10.41523264,-0.00281250
10.41603272,-0.00278125
10.41683280,-0.00264844
10.41763288,-0.00275781
10.41843296,-0.00278125
10.41923304,-0.00268750
10.42003312,-0.00257031
10.42083320,-0.00266406
10.42163328,-0.00269531
10.42243336,-0.00254688
10.42323344,-0.00271094
10.42403352,-0.00263281
10.42483360,-0.00275781
10.42563368,-0.00246094
10.42643376,-0.00275000
10.42723384,-0.00269531
10.42803392,-0.00288281
10.42883400,-0.00267188
10.42963408,-0.00284375
10.43043416,-0.00262500
10.43123424,-0.00250000
10.43203432,-0.00274219
10.43283440,-0.00275781
10.43363448,-0.00278125
10.43443456,-0.00272656
10.43523464,-0.00273438
10.43603472,-0.00271875
10.43683480,-0.00265625
10.43763488,-0.00243750
10.43843496,-0.00285156
10.43923504,-0.00261719
10.44003512,-0.00260156
10.44083520,-0.00279687
10.44163528,-0.00288281
10.44243536,-0.00253125
10.44323544,-0.00275000
10.44403552,-0.00263281
10.44483560,-0.00272656
10.44563568,-0.00262500
10.44643576,-0.00267188
10.44723584,-0.00277344
10.44803592,-0.00260156
10.44883600,-0.00265625
10.44963608,-0.00258594
10.45043616,-0.00275000
10.45123624,-0.00252344
10.45203632,-0.00268750
10.45283640,-0.00266406
10.45363648,-0.00292969
10.45443656,-0.00266406
10.45523664,-0.00283594
10.45603672,-0.00265625
10.45683680,-0.00244531
10.45763688,-0.00267188
10.45843696,-0.00275781
10.45923704,-0.00271094
10.46003712,-0.00272656
10.46083720,-0.00253125
10.46163728,-0.00285937
10.46243736,-0.00271875
10.46323744,-0.00261719
10.46403752,-0.00285937
10.46483760,-0.00275781
10.46563768,-0.00253125
10.46643776,-0.00283594
10.46723784,-0.00285937
10.46803792,-0.00253125
10.46883800,-0.00277344
10.46963808,-0.00266406
10.47043816,-0.00278125
10.47123824,-0.00258594
10.47203832,-0.00271094
10.47283840,-0.00282812
10.47363848,-0.00266406
10.47443856,-0.00271094
10.47523864,-0.00259375
10.47603872,-0.00289844
10.47683880,-0.00258594
10.47763888,-0.00275781
10.47843896,-0.00275781
10.47923904,-0.00283594
10.48003912,-0.00268750
10.48083920,-0.00286719
10.48163928,-0.00267188
10.48243936,-0.00257813
10.48323944,-0.00272656
10.48403952,-0.00283594
10.48483960,-0.00282031
10.48563968,-0.00281250
10.48643976,-0.00276562
10.48723984,-0.00286719
10.48803992,-0.00281250
10.48884000,-0.00260938
10.48964008,-0.00291406
10.49044016,-0.00278125
10.49124024,-0.00262500
10.49204032,-0.00286719
10.49284040,-0.00295313
10.49364048,-0.00264063
10.49444056,-0.00283594
10.49524064,-0.00277344
10.49604072,-0.00276562
10.49684080,-0.00263281
10.49764088,-0.00267188
10.49844096,-0.00278125
10.49924104,-0.00271875
10.50004112,-0.00278906
10.50084120,-0.00264844
10.50164128,-0.00290625
10.50244136,-0.00264063
10.50324144,-0.00287500
10.50404152,-0.00267969
10.50484160,-0.00292187
10.50564168,-0.00265625
10.50644176,-0.00289844
10.50724184,-0.00274219
10.50804192,-0.00264844
10.50884200,-0.00273438
10.50964208,-0.00275781
10.51044216,-0.00279687
10.51124224,-0.00271875
10.51204232,-0.00254688
10.51284240,-0.00289844
10.51364248,-0.00278906
10.51444256,-0.00255469
10.51524264,-0.00286719
10.51604272,-0.00279687
10.51684280,-0.00271875
10.51764288,-0.00285156
10.51844296,-0.00282031
10.51924304,-0.00271094
10.52004312,-0.00287500
10.52084320,-0.00281250
10.52164328,-0.00274219
10.52244336,-0.00260938
10.52324344,-0.00270313
10.52404352,-0.00279687
10.52484360,-0.00272656
10.52564368,-0.00267969
10.52644376,-0.00261719
10.52724384,-0.00286719
10.52804392,-0.00257031
10.52884400,-0.00278125
10.52964408,-0.00265625
10.53044416,-0.00289844
10.53124424,-0.00267969
10.53204432,-0.00289062
10.53284440,-0.00267188
10.53364448,-0.00256250
10.53444456,-0.00279687
10.53524464,-0.00285156
10.53604472,-0.00267188
10.53684480,-0.00291406
10.53764488,-0.00262500
10.53844496,-0.00280469
10.53924504,-0.00285937
10.54004512,-0.00266406
10.54084520,-0.00288281
10.54164528,-0.00281250
10.54244536,-0.00270313
10.54324544,-0.00289844
10.54404552,-0.00282812
10.54484560,-0.00253125
10.54564568,-0.00289062
10.54644576,-0.00272656
10.54724584,-0.00278906
10.54804592,-0.00260938
10.54884600,-0.00259375
10.54964608,-0.00279687
10.55044616,-0.00267188
10.55124624,-0.00267969
10.55204632,-0.00260938
10.55284640,-0.00275781
10.55364648,-0.00253906
10.55444656,-0.00282812
10.55524664,-0.00260938
10.55604672,-0.00278125
10.55684680,-0.00271094
10.55764688,-0.00287500
10.55844696,-0.00263281
10.55924704,-0.00253906
10.56004712,-0.00266406
10.56084720,-0.00271094
10.56164728,-0.00284375
10.56244736,-0.00279687
10.56324744,-0.00260938
10.56404752,-0.00278125
10.56484760,-0.00278125
10.56564768,-0.00251563
10.56644776,-0.00290625
10.56724784,-0.00276562
10.56804792,-0.00268750
10.56884800,-0.00285937
10.56964808,-0.00275781
10.57044816,-0.00269531
10.57124824,-0.00276562
10.57204832,-0.00267969
10.57284840,-0.00276562
10.57364848,-0.00255469
10.57444856,-0.00272656
10.57524864,-0.00282031
10.57604872,-0.00262500
10.57684880,-0.00281250
10.57764888,-0.00264844
10.57844896,-0.00285937
10.57924904,-0.00264063
10.58004912,-0.00283594
10.58084920,-0.00277344
