# time (microsecs), Volts
9.38880000,-0.00282812
9.38960008,-0.00267188
9.39040016,-0.00256250
9.39120024,-0.00264844
9.39200032,-0.00267969
9.39280040,-0.00258594
9.39360048,-0.00272656
9.39440056,-0.00251563
9.39520064,-0.00289062
9.39600072,-0.00259375
9.39680080,-0.00275000
9.39760088,-0.00254688
9.39840096,-0.00261719
9.39920104,-0.00260938
9.40000112,-0.00268750
9.40080120,-0.00273438
9.40160128,-0.00268750
9.40240136,-0.00279687
9.40320144,-0.00282812
9.40400152,-0.00253125
9.40480160,-0.00253906
9.40560168,-0.00278125
9.40640176,-0.00279687
9.40720184,-0.00263281
9.40800192,-0.00275781
9.40880200,-0.00271094
9.40960208,-0.00250781
9.41040216,-0.00263281
9.41120224,-0.00271094
9.41200232,-0.00267188
9.41280240,-0.00249219
9.41360248,-0.00264844
9.41440256,-0.00267969
9.41520264,-0.00264844
9.41600272,-0.00266406
9.41680280,-0.00266406
9.41760288,-0.00264063
9.41840296,-0.00259375
9.41920304,-0.00275781
9.42000312,-0.00260938
9.42080320,-0.00275781
9.42160328,-0.00264844
9.42240336,-0.00263281
9.42320344,-0.00265625
9.42400352,-0.00267188
9.42480360,-0.00260156
9.42560368,-0.00272656
9.42640376,-0.00263281
9.42720384,-0.00271094
9.42800392,-0.00274219
9.42880400,-0.00272656
9.42960408,-0.00259375
9.43040416,-0.00250781
9.43120424,-0.00285156
9.43200432,-0.00276562
9.43280440,-0.00257813
9.43360448,-0.00271875
9.43440456,-0.00280469
9.43520464,-0.00246875
9.43600472,-0.00271875
9.43680480,-0.00277344
9.43760488,-0.00266406
9.43840496,-0.00252344
9.43920504,-0.00266406
9.44000512,-0.00267969
9.44080520,-0.00253125
9.44160528,-0.00255469
9.44240536,-0.00262500
9.44320544,-0.00272656
9.44400552,-0.00252344
9.44480560,-0.00260156
9.44560568,-0.00259375
9.44640576,-0.00283594
9.44720584,-0.00256250
9.44800592,-0.00287500
9.44880600,-0.00264844
9.44960608,-0.00264844
9.45040616,-0.00260938
9.45120624,-0.00278125
9.45200632,-0.00267188
9.45280640,-0.00275781
9.45360648,-0.00273438
9.45440656,-0.00278125
9.45520664,-0.00264063
9.45600672,-0.00250000
9.45680680,-0.00282812
9.45760688,-0.00281250
9.45840696,-0.00266406
9.45920704,-0.00277344
9.46000712,-0.00277344
9.46080720,-0.00257031
9.46160728,-0.00271875
9.46240736,-0.00274219
9.46320744,-0.00271094
9.46400752,-0.00261719
9.46480760,-0.00253906
9.46560768,-0.00266406
9.46640776,-0.00263281
9.46720784,-0.00265625
9.46800792,-0.00263281
9.46880800,-0.00270313
9.46960808,-0.00258594
9.47040816,-0.00278125
9.47120824,-0.00273438
9.47200832,-0.00288281
9.47280840,-0.00264063
9.47360848,-0.00277344
9.47440856,-0.00271094
9.47520864,-0.00273438
9.47600872,-0.00265625
9.47680880,-0.00274219
9.47760888,-0.00265625
9.47840896,-0.00279687
9.47920904,-0.00278125
9.48000912,-0.00276562
9.48080920,-0.00275781
9.48160928,-0.00253906
9.48240936,-0.00282812
9.48320944,-0.00281250
9.48400952,-0.00267969
9.48480960,-0.00277344
9.48560968,-0.00278125
9.48640976,-0.00250000
9.48720984,-0.00284375
9.48800992,-0.00280469
9.48881000,-0.00268750
9.48961008,-0.00267969
9.49041016,-0.00258594
9.49121024,-0.00265625
9.49201032,-0.00264844
9.49281040,-0.00266406
9.49361048,-0.00267188
9.49441056,-0.00269531
9.49521064,-0.00253125
9.49601072,-0.00284375
9.49681080,-0.00265625
9.49761088,-0.00286719
9.49841096,-0.00250781
9.49921104,-0.00285156
9.50001112,-0.00264063
9.50081120,-0.00276562
9.50161128,-0.00264063
9.50241136,-0.00273438
9.50321144,-0.00270313
9.50401152,-0.00289062
9.50481160,-0.00271875
9.50561168,-0.00278906
9.50641176,-0.00272656
9.50721184,-0.00250781
