# time (microsecs), Volts
7.12000000,-0.00103281
7.12400040,-0.00097656
7.12800080,-0.00095469
7.13200120,-0.00091094
7.13600160,-0.00087188
7.14000200,-0.00084531
7.14400240,-0.00078125
7.14800280,-0.00078750
7.15200320,-0.00075000
7.15600360,-0.00073438
7.16000400,-0.00070156
7.16400440,-0.00063438
7.16800480,-0.00059375
7.17200520,-0.00055469
7.17600560,-0.00053281
7.18000600,-0.00052656
7.18400640,-0.00046875
7.18800680,-0.00042344
7.19200720,-0.00042344
7.19600760,-0.00034844
7.20000800,-0.00032344
7.20400840,-0.00024219
7.20800880,-0.00023594
7.21200920,-0.00016406
7.21600960,-0.00015781
7.22001000,-0.00008438
7.22401040,0.00002187
7.22801080,-0.00002813
7.23201120,0.00002187
7.23601160,0.00007500
7.24001200,0.00015469
7.24401240,0.00018437
7.24801280,0.00017188
7.25201320,0.00025781
7.25601360,0.00030781
7.26001400,0.00033281
7.26401440,0.00036094
7.26801480,0.00040000
7.27201520,0.00042031
7.27601560,0.00044219
7.28001600,0.00050938
7.28401640,0.00052031
7.28801680,0.00056875
7.29201720,0.00058594
7.29601760,0.00060781
7.30001800,0.00064063
7.30401840,0.00065781
7.30801880,0.00067500
7.31201920,0.00069375
7.31601960,0.00070625
7.32002000,0.00073438
7.32402040,0.00077500
7.32802080,0.00084844
7.33202120,0.00087656
7.33602160,0.00086719
7.34002200,0.00091719
7.34402240,0.00090469
7.34802280,0.00093281
7.35202320,0.00104219
7.35602360,0.00102187
7.36002400,0.00106406
7.36402440,0.00109844
7.36802480,0.00114531
7.37202520,0.00114375
7.37602560,0.00116406
7.38002600,0.00115625
7.38402640,0.00116875
7.38802680,0.00116562
7.39202720,0.00113594
7.39602760,0.00117031
7.40002800,0.00112031
7.40402840,0.00108281
7.40802880,0.00103750
7.41202920,0.00100313
7.41602960,0.00094219
7.42003000,0.00091563
7.42403040,0.00092813
7.42803080,0.00087344
7.43203120,0.00076563
7.43603160,0.00075312
7.44003200,0.00066406
7.44403240,0.00065313
7.44803280,0.00060625
7.45203320,0.00052187
7.45603360,0.00048281
7.46003400,0.00048437
7.46403440,0.00037656
7.46803480,0.00035000
7.47203520,0.00026250
7.47603560,0.00022656
7.48003600,0.00021563
7.48403640,0.00016094
7.48803680,0.00012969
7.49203720,0.00007187
7.49603760,0.00007813
7.50003800,0.00010312
7.50403840,0.00001719
7.50803880,-0.00001250
7.51203920,-0.00005000
7.51603960,-0.00005937
7.52004000,-0.00012031
7.52404040,-0.00008906
7.52804080,-0.00019063
7.53204120,-0.00021406
7.53604160,-0.00028281
7.54004200,-0.00031563
7.54404240,-0.00040313
7.54804280,-0.00041094
7.55204320,-0.00048125
7.55604360,-0.00053594
7.56004400,-0.00056719
7.56404440,-0.00065781
7.56804480,-0.00067344
7.57204520,-0.00072031
7.57604560,-0.00074531
7.58004600,-0.00078906
7.58404640,-0.00082344
7.58804680,-0.00088125
7.59204720,-0.00093125
7.59604760,-0.00099219
7.60004800,-0.00101250
7.60404840,-0.00108125
7.60804880,-0.00109375
7.61204920,-0.00120000
7.61604960,-0.00122656
7.62005001,-0.00127969
7.62405041,-0.00129375
7.62805081,-0.00132344
7.63205121,-0.00137344
7.63605161,-0.00141250
7.64005201,-0.00145781
7.64405241,-0.00147031
7.64805281,-0.00153281
7.65205321,-0.00156094
7.65605361,-0.00158125
7.66005401,-0.00164375
7.66405441,-0.00163281
7.66805481,-0.00167031
7.67205521,-0.00174688
7.67605561,-0.00173750
7.68005601,-0.00178125
7.68405641,-0.00181563
7.68805681,-0.00185938
7.69205721,-0.00187344
7.69605761,-0.00187813
7.70005801,-0.00189844
7.70405841,-0.00192188
7.70805881,-0.00196094
7.71205921,-0.00198906
7.71605961,-0.00202812
7.72006001,-0.00206406
7.72406041,-0.00205313
7.72806081,-0.00214063
7.73206121,-0.00215000
7.73606161,-0.00212344
7.74006201,-0.00216719
7.74406241,-0.00221875
7.74806281,-0.00222500
7.75206321,-0.00224375
7.75606361,-0.00228281
7.76006401,-0.00235313
7.76406441,-0.00239844
7.76806481,-0.00247500
7.77206521,-0.00253281
7.77606561,-0.00257187
7.78006601,-0.00262188
7.78406641,-0.00265938
7.78806681,-0.00273594
7.79206721,-0.00271875
7.79606761,-0.00280938
7.80006801,-0.00283750
7.80406841,-0.00283906
7.80806881,-0.00283594
7.81206921,-0.00282031
7.81606961,-0.00287656
7.82007001,-0.00289062
