# time (microsecs), Volts
9.69600000,-0.00124766
9.70000040,-0.00129531
9.70400080,-0.00132969
9.70800120,-0.00136875
9.71200160,-0.00138516
9.71600200,-0.00141484
9.72000240,-0.00144844
9.72400280,-0.00150234
9.72800320,-0.00151328
9.73200360,-0.00153906
9.73600400,-0.00158047
9.74000440,-0.00158750
9.74400480,-0.00157734
9.74800520,-0.00159687
9.75200560,-0.00164688
9.75600600,-0.00166094
9.76000640,-0.00167656
9.76400680,-0.00169766
9.76800720,-0.00173203
9.77200760,-0.00173281
9.77600800,-0.00175234
9.78000840,-0.00175625
9.78400880,-0.00177813
9.78800920,-0.00178438
9.79200960,-0.00180078
9.79601000,-0.00180469
9.80001040,-0.00179453
9.80401080,-0.00180625
9.80801120,-0.00182734
9.81201160,-0.00180938
9.81601200,-0.00181094
9.82001240,-0.00181484
9.82401280,-0.00183125
9.82801320,-0.00183672
9.83201360,-0.00182813
9.83601400,-0.00181406
9.84001440,-0.00183203
9.84401480,-0.00181016
9.84801520,-0.00182969
9.85201560,-0.00180469
9.85601600,-0.00183438
9.86001640,-0.00182344
9.86401680,-0.00182109
9.86801720,-0.00182031
9.87201760,-0.00177578
9.87601800,-0.00180781
9.88001840,-0.00182109
9.88401880,-0.00179922
9.88801920,-0.00181719
9.89201960,-0.00179375
9.89602000,-0.00186016
9.90002040,-0.00180078
9.90402080,-0.00178906
9.90802120,-0.00186875
9.91202160,-0.00189453
9.91602200,-0.00186406
9.92002240,-0.00180625
9.92402280,-0.00184531
9.92802320,-0.00172031
9.93202360,-0.00181406
9.93602400,-0.00178750
9.94002440,-0.00182734
9.94402480,-0.00180000
9.94802520,-0.00176875
9.95202560,-0.00176797
9.95602600,-0.00173203
9.96002640,-0.00178750
9.96402680,-0.00175547
9.96802720,-0.00177188
9.97202760,-0.00176016
9.97602800,-0.00175000
9.98002840,-0.00176328
9.98402880,-0.00170000
9.98802920,-0.00172734
9.99202960,-0.00170000
9.99603000,-0.00169219
10.00003040,-0.00162266
10.00403080,-0.00164063
10.00803120,-0.00163359
10.01203160,-0.00160938
10.01603200,-0.00159297
10.02003240,-0.00159297
10.02403280,-0.00159531
10.02803320,-0.00158672
10.03203360,-0.00156953
10.03603400,-0.00155625
10.04003440,-0.00156250
10.04403480,-0.00156953
10.04803520,-0.00159531
10.05203560,-0.00157109
10.05603600,-0.00156875
10.06003640,-0.00159453
10.06403680,-0.00159063
10.06803720,-0.00157734
10.07203760,-0.00156172
10.07603800,-0.00154063
10.08003840,-0.00153828
10.08403880,-0.00151328
10.08803920,-0.00151094
10.09203960,-0.00146953
10.09604000,-0.00144609
10.10004040,-0.00141562
10.10404080,-0.00138750
10.10804120,-0.00136641
10.11204160,-0.00132266
10.11604200,-0.00128281
10.12004240,-0.00126484
10.12404280,-0.00121875
10.12804320,-0.00114844
10.13204360,-0.00114063
10.13604400,-0.00110313
10.14004440,-0.00106875
10.14404480,-0.00103125
10.14804520,-0.00101641
10.15204560,-0.00096250
10.15604600,-0.00096641
10.16004640,-0.00091797
10.16404680,-0.00090625
10.16804720,-0.00089766
10.17204760,-0.00084688
10.17604800,-0.00087656
10.18004840,-0.00083750
10.18404880,-0.00078359
10.18804920,-0.00081797
10.19204960,-0.00079609
10.19605001,-0.00076875
10.20005041,-0.00073594
10.20405081,-0.00072500
10.20805121,-0.00070547
10.21205161,-0.00070313
10.21605201,-0.00068828
10.22005241,-0.00066016
10.22405281,-0.00065859
10.22805321,-0.00062344
10.23205361,-0.00059766
10.23605401,-0.00059063
10.24005441,-0.00053125
10.24405481,-0.00050312
10.24805521,-0.00048672
10.25205561,-0.00045156
10.25605601,-0.00036719
10.26005641,-0.00036250
10.26405681,-0.00036016
10.26805721,-0.00030156
10.27205761,-0.00025547
10.27605801,-0.00024141
10.28005841,-0.00023125
10.28405881,-0.00018437
10.28805921,-0.00017500
10.29205961,-0.00014531
10.29606001,-0.00014844
10.30006041,-0.00014531
10.30406081,-0.00013125
10.30806121,-0.00014063
10.31206161,-0.00013047
10.31606201,-0.00014219
10.32006241,-0.00015391
10.32406281,-0.00014844
10.32806321,-0.00015000
10.33206361,-0.00014297
10.33606401,-0.00017031
10.34006441,-0.00018437
10.34406481,-0.00017344
10.34806521,-0.00016016
10.35206561,-0.00017109
10.35606601,-0.00016953
10.36006641,-0.00017813
10.36406681,-0.00018047
10.36806721,-0.00015000
10.37206761,-0.00015781
10.37606801,-0.00013203
10.38006841,-0.00013125
10.38406881,-0.00010547
10.38806921,-0.00011406
10.39206961,-0.00007813
10.39607001,-0.00007578
10.40007041,-0.00003984
10.40407081,-0.00004453
10.40807121,-0.00003906
10.41207161,-0.00001797
10.41607201,0.00001172
10.42007241,0.00000625
10.42407281,0.00002734
10.42807321,0.00001016
10.43207361,-0.00001016
10.43607401,0.00000547
10.44007441,0.00000547
10.44407481,-0.00005078
10.44807521,-0.00003594
10.45207561,-0.00007266
10.45607601,-0.00010547
10.46007641,-0.00013281
10.46407681,-0.00015859
10.46807721,-0.00020234
10.47207761,-0.00025781
10.47607801,-0.00027891
10.48007841,-0.00033281
10.48407881,-0.00035859
10.48807921,-0.00038203
10.49207961,-0.00042109
10.49608001,-0.00043828
10.50008041,-0.00045938
10.50408081,-0.00047578
10.50808121,-0.00047813
10.51208161,-0.00050469
10.51608201,-0.00049688
10.52008241,-0.00049063
10.52408281,-0.00049844
10.52808321,-0.00049297
10.53208361,-0.00047734
10.53608401,-0.00048047
10.54008441,-0.00047109
10.54408481,-0.00041641
10.54808521,-0.00044609
10.55208561,-0.00042891
10.55608601,-0.00040938
10.56008641,-0.00044688
10.56408681,-0.00044141
10.56808721,-0.00040547
10.57208761,-0.00045625
10.57608801,-0.00047031
10.58008841,-0.00048281
10.58408881,-0.00049297
10.58808921,-0.00050547
10.59208961,-0.00056172
10.59609001,-0.00058438
10.60009041,-0.00061406
10.60409081,-0.00064141
10.60809121,-0.00067969
10.61209161,-0.00072422
10.61609201,-0.00075156
10.62009241,-0.00079844
10.62409281,-0.00082734
10.62809321,-0.00086016
10.63209361,-0.00089453
10.63609401,-0.00093906
10.64009441,-0.00093594
10.64409481,-0.00096172
10.64809521,-0.00098594
10.65209561,-0.00099062
10.65609601,-0.00099922
10.66009641,-0.00097813
10.66409681,-0.00099297
10.66809721,-0.00099297
10.67209761,-0.00098438
10.67609801,-0.00095313
10.68009841,-0.00096016
10.68409881,-0.00096406
10.68809921,-0.00097422
10.69209961,-0.00095313
10.69610001,-0.00095234
10.70010041,-0.00099688
10.70410081,-0.00098828
10.70810121,-0.00101953
10.71210161,-0.00102578
10.71610201,-0.00103203
10.72010241,-0.00106641
10.72410281,-0.00108438
10.72810321,-0.00112500
10.73210361,-0.00118125
10.73610401,-0.00122734
10.74010441,-0.00127109
10.74410481,-0.00133281
10.74810521,-0.00136250
10.75210561,-0.00140469
10.75610601,-0.00143750
10.76010641,-0.00146563
10.76410681,-0.00148438
10.76810721,-0.00151719
10.77210761,-0.00156094
10.77610801,-0.00158438
10.78010841,-0.00160391
10.78410881,-0.00160781
10.78810921,-0.00162734
10.79210961,-0.00164531
10.79611001,-0.00164453
10.80011041,-0.00160938
10.80411081,-0.00162188
10.80811121,-0.00160547
10.81211161,-0.00161250
10.81611201,-0.00162266
10.82011241,-0.00158828
10.82411281,-0.00156797
10.82811321,-0.00161484
10.83211361,-0.00159453
10.83611401,-0.00158203
10.84011441,-0.00158359
10.84411481,-0.00155000
10.84811521,-0.00158594
10.85211561,-0.00159766
10.85611601,-0.00161719
10.86011641,-0.00160859
10.86411681,-0.00163359
10.86811721,-0.00163750
10.87211761,-0.00167969
10.87611801,-0.00167656
10.88011841,-0.00168281
10.88411881,-0.00173359
10.88811921,-0.00175859
10.89211961,-0.00177188
10.89612001,-0.00175938
10.90012041,-0.00179453
10.90412081,-0.00180000
10.90812121,-0.00181797
10.91212161,-0.00179609
10.91612201,-0.00181406
10.92012241,-0.00180313
10.92412281,-0.00179688
10.92812321,-0.00176250
10.93212361,-0.00173438
10.93612401,-0.00173984
10.94012441,-0.00169766
10.94412481,-0.00166875
10.94812521,-0.00165313
10.95212561,-0.00158828
10.95612601,-0.00161875
