# time (microsecs), Volts
9.46480000,-0.00325000
9.46560008,-0.00296875
9.46640016,-0.00319531
9.46720024,-0.00303906
9.46800032,-0.00315625
9.46880040,-0.00321094
9.46960048,-0.00307813
9.47040056,-0.00317969
9.47120064,-0.00308594
9.47200072,-0.00314844
9.47280080,-0.00310938
9.47360088,-0.00316406
9.47440096,-0.00313281
9.47520104,-0.00324219
9.47600112,-0.00316406
9.47680120,-0.00310156
9.47760128,-0.00316406
9.47840136,-0.00310156
9.47920144,-0.00301563
9.48000152,-0.00312500
9.48080160,-0.00330469
9.48160168,-0.00308594
9.48240176,-0.00317188
9.48320184,-0.00317969
9.48400192,-0.00317188
9.48480200,-0.00323438
9.48560208,-0.00307813
9.48640216,-0.00337500
9.48720224,-0.00328125
9.48800232,-0.00315625
9.48880240,-0.00307031
9.48960248,-0.00315625
9.49040256,-0.00321875
9.49120264,-0.00304688
9.49200272,-0.00316406
9.49280280,-0.00306250
9.49360288,-0.00314844
9.49440296,-0.00332031
9.49520304,-0.00310156
9.49600312,-0.00318750
9.49680320,-0.00311719
9.49760328,-0.00300000
9.49840336,-0.00303125
9.49920344,-0.00314063
9.50000352,-0.00307813
9.50080360,-0.00319531
9.50160368,-0.00329687
9.50240376,-0.00312500
9.50320384,-0.00312500
9.50400392,-0.00305469
9.50480400,-0.00307031
9.50560408,-0.00308594
9.50640416,-0.00314063
9.50720424,-0.00308594
9.50800432,-0.00317188
9.50880440,-0.00321094
9.50960448,-0.00315625
9.51040456,-0.00310938
9.51120464,-0.00303906
9.51200472,-0.00318750
9.51280480,-0.00322656
9.51360488,-0.00312500
9.51440496,-0.00303906
9.51520504,-0.00312500
9.51600512,-0.00321875
9.51680520,-0.00308594
9.51760528,-0.00318750
9.51840536,-0.00307813
9.51920544,-0.00307813
9.52000552,-0.00317969
9.52080560,-0.00310938
9.52160568,-0.00317969
9.52240576,-0.00307031
9.52320584,-0.00314063
9.52400592,-0.00308594
9.52480600,-0.00309375
9.52560608,-0.00298438
9.52640616,-0.00314063
9.52720624,-0.00308594
9.52800632,-0.00314063
9.52880640,-0.00310156
9.52960648,-0.00316406
9.53040656,-0.00301563
9.53120664,-0.00305469
9.53200672,-0.00316406
9.53280680,-0.00303125
9.53360688,-0.00323438
9.53440696,-0.00304688
9.53520704,-0.00303125
9.53600712,-0.00314063
9.53680720,-0.00306250
9.53760728,-0.00321875
9.53840736,-0.00308594
9.53920744,-0.00300781
9.54000752,-0.00301563
9.54080760,-0.00307031
9.54160768,-0.00311719
9.54240776,-0.00306250
9.54320784,-0.00314844
9.54400792,-0.00305469
9.54480800,-0.00315625
9.54560808,-0.00325000
9.54640816,-0.00308594
9.54720824,-0.00308594
9.54800832,-0.00305469
9.54880840,-0.00310938
9.54960848,-0.00308594
9.55040856,-0.00313281
9.55120864,-0.00315625
9.55200872,-0.00321875
9.55280880,-0.00318750
9.55360888,-0.00311719
9.55440896,-0.00319531
9.55520904,-0.00309375
9.55600912,-0.00308594
9.55680920,-0.00312500
9.55760928,-0.00318750
9.55840936,-0.00310938
9.55920944,-0.00312500
9.56000952,-0.00319531
9.56080960,-0.00317188
9.56160968,-0.00312500
9.56240976,-0.00303125
9.56320984,-0.00325781
9.56400992,-0.00306250
9.56481000,-0.00312500
9.56561008,-0.00306250
9.56641016,-0.00312500
9.56721024,-0.00325781
9.56801032,-0.00303906
9.56881040,-0.00308594
9.56961048,-0.00313281
9.57041056,-0.00303125
