Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,1e-05,
Horizontal Delay,4.84e-05,
Sample Interval,1e-08,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.05,
Vertical Position,0,
,,
,,
,,
Label,,
TIME,CH1,CH4
1.6870e-05,-0.142086,-0.0653125
1.6880e-05,-0.141086,-0.0685938
1.6890e-05,-0.139898,-0.0657813
1.6900e-05,-0.138797,-0.068125
1.6910e-05,-0.138141,-0.0728125
1.6920e-05,-0.136648,-0.0645312
1.6930e-05,-0.135727,-0.07
1.6940e-05,-0.134789,-0.0659375
1.6950e-05,-0.133594,-0.0684375
1.6960e-05,-0.133211,-0.0715625
1.6970e-05,-0.131633,-0.0664062
1.6980e-05,-0.130391,-0.0675
1.6990e-05,-0.129508,-0.0675
1.7000e-05,-0.128023,-0.0654687
1.7010e-05,-0.126836,-0.0670312
1.7020e-05,-0.125477,-0.0692188
1.7030e-05,-0.124063,-0.0678125
1.7040e-05,-0.12257,-0.0634375
1.7050e-05,-0.121375,-0.0710938
1.7060e-05,-0.120016,-0.0678125
1.7070e-05,-0.118641,-0.0651563
1.7080e-05,-0.116969,-0.0659375
1.7090e-05,-0.115625,-0.0657813
1.7100e-05,-0.114008,-0.06375
1.7110e-05,-0.112797,-0.06625
1.7120e-05,-0.110969,-0.0653125
1.7130e-05,-0.109609,-0.069375
1.7140e-05,-0.107836,-0.0660937
1.7150e-05,-0.106156,-0.0675
1.7160e-05,-0.104453,-0.07
1.7170e-05,-0.102766,-0.0615625
1.7180e-05,-0.101305,-0.066875
1.7190e-05,-0.0996719,-0.065
1.7200e-05,-0.0979375,-0.0657813
1.7210e-05,-0.0962344,-0.065
1.7220e-05,-0.0946172,-0.0651563
1.7230e-05,-0.0927578,-0.0723437
1.7240e-05,-0.0906406,-0.0609375
1.7250e-05,-0.0890547,-0.0690625
1.7260e-05,-0.0871875,-0.065
1.7270e-05,-0.0852344,-0.0685938
1.7280e-05,-0.0835938,-0.0684375
1.7290e-05,-0.0815703,-0.0671875
1.7300e-05,-0.0796016,-0.0653125
1.7310e-05,-0.0778516,-0.0670312
1.7320e-05,-0.0756016,-0.0635937
1.7330e-05,-0.0738437,-0.069375
1.7340e-05,-0.0719063,-0.0660937
1.7350e-05,-0.0700547,-0.0654687
1.7360e-05,-0.0679609,-0.0664062
1.7370e-05,-0.0658906,-0.066875
1.7380e-05,-0.0640078,-0.0665625
1.7390e-05,-0.0623125,-0.064375
1.7400e-05,-0.0600547,-0.0645312
1.7410e-05,-0.0577969,-0.0634375
1.7420e-05,-0.0555547,-0.0614063
1.7430e-05,-0.053625,-0.0673438
1.7440e-05,-0.0516641,-0.0629688
1.7450e-05,-0.0495937,-0.0645312
1.7460e-05,-0.0472266,-0.06375
1.7470e-05,-0.0454688,-0.0645312
1.7480e-05,-0.0432109,-0.0679687
1.7490e-05,-0.0410391,-0.0628125
1.7500e-05,-0.0385469,-0.0679687
1.7510e-05,-0.0366797,-0.0670312
1.7520e-05,-0.0346094,-0.0615625
1.7530e-05,-0.0325625,-0.0645312
1.7540e-05,-0.0303281,-0.0657813
1.7550e-05,-0.0285,-0.071875
1.7560e-05,-0.0257188,-0.0620312
1.7570e-05,-0.0238516,-0.065625
1.7580e-05,-0.0214688,-0.0628125
1.7590e-05,-0.0194453,-0.0664062
1.7600e-05,-0.0174375,-0.0685938
1.7610e-05,-0.0148203,-0.065625
1.7620e-05,-0.0130391,-0.0653125
1.7630e-05,-0.0106719,-0.065625
1.7640e-05,-0.0084375,-0.0634375
1.7650e-05,-0.00638281,-0.0679687
1.7660e-05,-0.00482812,-0.0654687
1.7670e-05,-0.00247656,-0.0660937
1.7680e-05,-0.000226563,-0.0635937
1.7690e-05,0.00174219,-0.0642188
1.7700e-05,0.00378125,-0.0673438
1.7710e-05,0.00585156,-0.063125
1.7720e-05,0.00823438,-0.06375
1.7730e-05,0.0104219,-0.064375
1.7740e-05,0.0126953,-0.0654687
1.7750e-05,0.0145391,-0.0642188
1.7760e-05,0.0168594,-0.0614063
1.7770e-05,0.0188125,-0.0651563
1.7780e-05,0.0212031,-0.0621875
1.7790e-05,0.0233281,-0.0676563
1.7800e-05,0.0256797,-0.065625
1.7810e-05,0.0274453,-0.061875
1.7820e-05,0.0296875,-0.06625
1.7830e-05,0.031875,-0.0651563
1.7840e-05,0.0340234,-0.0603125
1.7850e-05,0.0361563,-0.0632813
1.7860e-05,0.0385859,-0.0648438
1.7870e-05,0.0401016,-0.06875
1.7880e-05,0.0427891,-0.0632813
1.7890e-05,0.0448281,-0.06375
1.7900e-05,0.0468281,-0.0598438
1.7910e-05,0.0490156,-0.065625
1.7920e-05,0.0509531,-0.0653125
1.7930e-05,0.0532656,-0.0621875
1.7940e-05,0.0552188,-0.0621875
1.7950e-05,0.0573984,-0.0626562
1.7960e-05,0.0590703,-0.0609375
1.7970e-05,0.0611328,-0.0620312
1.7980e-05,0.0631172,-0.0651563
1.7990e-05,0.0649297,-0.0621875
1.8000e-05,0.0672344,-0.061875
1.8010e-05,0.0690234,-0.0653125
1.8020e-05,0.0710234,-0.0665625
1.8030e-05,0.0729063,-0.0601562
1.8040e-05,0.0751172,-0.0635937
1.8050e-05,0.0768516,-0.0626562
1.8060e-05,0.0785547,-0.0604688
1.8070e-05,0.0804062,-0.0648438
1.8080e-05,0.0821172,-0.06375
1.8090e-05,0.0842813,-0.0685938
1.8100e-05,0.0862187,-0.0635937
1.8110e-05,0.0879375,-0.0623438
1.8120e-05,0.0896719,-0.0646875
1.8130e-05,0.091375,-0.0625
1.8140e-05,0.0933672,-0.0640625
1.8150e-05,0.0950234,-0.064375
1.8160e-05,0.0966328,-0.0620312
1.8170e-05,0.0983984,-0.0634375
1.8180e-05,0.0997578,-0.0634375
1.8190e-05,0.101477,-0.0679687
1.8200e-05,0.103734,-0.0635937
1.8210e-05,0.104891,-0.064375
1.8220e-05,0.106734,-0.0610937
1.8230e-05,0.108336,-0.0648438
1.8240e-05,0.109484,-0.0665625
1.8250e-05,0.111234,-0.0653125
1.8260e-05,0.11275,-0.0609375
1.8270e-05,0.114125,-0.0654687
1.8280e-05,0.115602,-0.0609375
1.8290e-05,0.116898,-0.063125
1.8300e-05,0.118477,-0.064375
1.8310e-05,0.119797,-0.0596875
1.8320e-05,0.121352,-0.0620312
1.8330e-05,0.12243,-0.0670312
1.8340e-05,0.123727,-0.0623438
1.8350e-05,0.12493,-0.0634375
1.8360e-05,0.126359,-0.0635937
1.8370e-05,0.127445,-0.0629688
1.8380e-05,0.128633,-0.0615625
1.8390e-05,0.129578,-0.0620312
1.8400e-05,0.130844,-0.0640625
1.8410e-05,0.131859,-0.0632813
1.8420e-05,0.132969,-0.0635937
1.8430e-05,0.134094,-0.0603125
1.8440e-05,0.135414,-0.0645312
1.8450e-05,0.136398,-0.0609375
1.8460e-05,0.137031,-0.0653125
1.8470e-05,0.138227,-0.0620312
1.8480e-05,0.13932,-0.0598438
1.8490e-05,0.140195,-0.0573438
1.8500e-05,0.141125,-0.0657813
1.8510e-05,0.141617,-0.0664062
1.8520e-05,0.142781,-0.0625
1.8530e-05,0.143813,-0.061875
1.8540e-05,0.144602,-0.0632813
1.8550e-05,0.145289,-0.0623438
1.8560e-05,0.146117,-0.0670312
1.8570e-05,0.146898,-0.060625
1.8580e-05,0.147742,-0.0628125
1.8590e-05,0.148461,-0.0632813
1.8600e-05,0.149281,-0.0623438
1.8610e-05,0.149695,-0.0609375
1.8620e-05,0.150344,-0.0653125
1.8630e-05,0.150984,-0.0607813
1.8640e-05,0.151766,-0.061875
1.8650e-05,0.152109,-0.0625
1.8660e-05,0.152625,-0.06125
1.8670e-05,0.153227,-0.0603125
1.8680e-05,0.153766,-0.0609375
1.8690e-05,0.154234,-0.0626562
1.8700e-05,0.15457,-0.059375
1.8710e-05,0.154609,-0.0584375
1.8720e-05,0.15507,-0.0628125
1.8730e-05,0.155516,-0.0628125
1.8740e-05,0.155992,-0.0621875
1.8750e-05,0.156141,-0.0617187
1.8760e-05,0.156391,-0.061875
1.8770e-05,0.156875,-0.0579688
1.8780e-05,0.157,-0.0617187
1.8790e-05,0.15707,-0.06375
1.8800e-05,0.157273,-0.0625
1.8810e-05,0.157516,-0.0610937
1.8820e-05,0.157672,-0.0614063
1.8830e-05,0.157508,-0.0617187
1.8840e-05,0.158031,-0.06
1.8850e-05,0.157891,-0.061875
1.8860e-05,0.158094,-0.058125
1.8870e-05,0.157984,-0.063125
1.8880e-05,0.157766,-0.0610937
1.8890e-05,0.157812,-0.0615625
1.8900e-05,0.157914,-0.0642188
1.8910e-05,0.157648,-0.0632813
1.8920e-05,0.15757,-0.05875
1.8930e-05,0.157602,-0.0596875
1.8940e-05,0.15732,-0.0607813
1.8950e-05,0.157102,-0.0617187
1.8960e-05,0.157102,-0.0592187
1.8970e-05,0.156688,-0.0598438
1.8980e-05,0.156711,-0.064375
1.8990e-05,0.156359,-0.0585938
1.9000e-05,0.156211,-0.0590625
1.9010e-05,0.155992,-0.063125
1.9020e-05,0.155469,-0.0603125
1.9030e-05,0.155234,-0.0610937
1.9040e-05,0.154695,-0.0607813
1.9050e-05,0.154586,-0.0614063
1.9060e-05,0.154242,-0.0632813
1.9070e-05,0.153672,-0.0626562
1.9080e-05,0.153547,-0.0584375
1.9090e-05,0.153109,-0.0603125
1.9100e-05,0.152492,-0.0625
1.9110e-05,0.152023,-0.0610937
1.9120e-05,0.151555,-0.060625
1.9130e-05,0.150914,-0.0607813
1.9140e-05,0.150539,-0.0603125
1.9150e-05,0.149609,-0.0592187
1.9160e-05,0.149797,-0.0542187
1.9170e-05,0.148852,-0.0596875
1.9180e-05,0.14843,-0.0607813
1.9190e-05,0.147523,-0.0598438
1.9200e-05,0.146672,-0.0617187
1.9210e-05,0.146063,-0.0589063
1.9220e-05,0.145656,-0.0609375
1.9230e-05,0.14493,-0.0610937
1.9240e-05,0.144164,-0.0571875
1.9250e-05,0.143328,-0.056875
1.9260e-05,0.142641,-0.0623438
1.9270e-05,0.142117,-0.06
1.9280e-05,0.141453,-0.0567187
1.9290e-05,0.140313,-0.0598438
1.9300e-05,0.139609,-0.06125
1.9310e-05,0.139219,-0.0603125
1.9320e-05,0.138484,-0.0570313
1.9330e-05,0.137305,-0.0609375
1.9340e-05,0.136703,-0.0598438
1.9350e-05,0.135906,-0.0571875
1.9360e-05,0.134945,-0.058125
1.9370e-05,0.134047,-0.05625
1.9380e-05,0.133305,-0.0585938
1.9390e-05,0.132367,-0.06
1.9400e-05,0.1315,-0.0590625
1.9410e-05,0.130734,-0.0596875
1.9420e-05,0.129875,-0.0620312
1.9430e-05,0.128719,-0.06125
1.9440e-05,0.12807,-0.05625
1.9450e-05,0.127492,-0.0598438
1.9460e-05,0.126734,-0.060625
1.9470e-05,0.125461,-0.0579688
1.9480e-05,0.124859,-0.05875
1.9490e-05,0.124047,-0.059375
1.9500e-05,0.123141,-0.059375
1.9510e-05,0.122172,-0.06
1.9520e-05,0.121188,-0.064375
1.9530e-05,0.120102,-0.0560938
1.9540e-05,0.119023,-0.060625
1.9550e-05,0.118211,-0.0571875
1.9560e-05,0.117352,-0.0571875
1.9570e-05,0.116211,-0.06125
1.9580e-05,0.115203,-0.0585938
1.9590e-05,0.114234,-0.0576562
1.9600e-05,0.113359,-0.0592187
1.9610e-05,0.112125,-0.0582812
1.9620e-05,0.111117,-0.0592187
1.9630e-05,0.109992,-0.0592187
1.9640e-05,0.10918,-0.0592187
1.9650e-05,0.108289,-0.058125
1.9660e-05,0.107219,-0.0589063
1.9670e-05,0.106125,-0.0567187
1.9680e-05,0.105109,-0.05875
1.9690e-05,0.103969,-0.0575
1.9700e-05,0.103063,-0.0590625
1.9710e-05,0.102016,-0.0604688
1.9720e-05,0.100875,-0.0570313
1.9730e-05,0.0996406,-0.058125
1.9740e-05,0.0986406,-0.0609375
1.9750e-05,0.0975781,-0.0582812
1.9760e-05,0.09675,-0.0592187
1.9770e-05,0.0957422,-0.0579688
1.9780e-05,0.0947891,-0.0596875
1.9790e-05,0.0934609,-0.0582812
1.9800e-05,0.09275,-0.0553125
1.9810e-05,0.0914922,-0.059375
1.9820e-05,0.0904688,-0.0589063
1.9830e-05,0.0894609,-0.058125
1.9840e-05,0.0882891,-0.05625
1.9850e-05,0.0873516,-0.0571875
1.9860e-05,0.0864063,-0.0615625
1.9870e-05,0.0853281,-0.059375
1.9880e-05,0.0842734,-0.0575
1.9890e-05,0.0831484,-0.058125
1.9900e-05,0.0820469,-0.0596875
1.9910e-05,0.0812031,-0.0576562
1.9920e-05,0.0799609,-0.0553125
1.9930e-05,0.0787812,-0.0603125
1.9940e-05,0.0779766,-0.0575
1.9950e-05,0.0770234,-0.0595313
1.9960e-05,0.0760625,-0.0571875
1.9970e-05,0.0752109,-0.0595313
1.9980e-05,0.0742578,-0.0579688
1.9990e-05,0.0729922,-0.0589063
2.0000e-05,0.0719375,-0.0579688
2.0010e-05,0.0713906,-0.0604688
2.0020e-05,0.0700234,-0.0592187
2.0030e-05,0.0690703,-0.051875
2.0040e-05,0.0679063,-0.0609375
2.0050e-05,0.0670703,-0.0603125
2.0060e-05,0.0662812,-0.0590625
2.0070e-05,0.0650312,-0.0560938
2.0080e-05,0.0643594,-0.0579688
2.0090e-05,0.0635312,-0.054375
2.0100e-05,0.0625078,-0.0607813
2.0110e-05,0.0613984,-0.0564063
2.0120e-05,0.0607813,-0.0484375
2.0130e-05,0.0595781,-0.0595313
2.0140e-05,0.0589297,-0.0573438
2.0150e-05,0.0580078,-0.0565625
2.0160e-05,0.0572656,-0.0582812
2.0170e-05,0.0562422,-0.0553125
2.0180e-05,0.0553828,-0.0592187
2.0190e-05,0.0543906,-0.058125
2.0200e-05,0.053625,-0.0571875
2.0210e-05,0.0528516,-0.0589063
2.0220e-05,0.0519063,-0.0565625
2.0230e-05,0.0507891,-0.0573438
2.0240e-05,0.0501719,-0.058125
2.0250e-05,0.0492656,-0.059375
2.0260e-05,0.0483672,-0.0585938
2.0270e-05,0.0474141,-0.0598438
2.0280e-05,0.0467813,-0.0559375
2.0290e-05,0.0461484,-0.0579688
2.0300e-05,0.0453281,-0.0578125
2.0310e-05,0.04425,-0.0575
2.0320e-05,0.0436875,-0.06
2.0330e-05,0.0432266,-0.0565625
2.0340e-05,0.0423672,-0.0560938
2.0350e-05,0.0414062,-0.0546875
2.0360e-05,0.0405547,-0.0589063
2.0370e-05,0.0399141,-0.0596875
2.0380e-05,0.0391797,-0.0585938
2.0390e-05,0.0382031,-0.0579688
2.0400e-05,0.0375156,-0.0584375
2.0410e-05,0.0369453,-0.0585938
2.0420e-05,0.0362969,-0.0595313
2.0430e-05,0.0353438,-0.0590625
2.0440e-05,0.0348203,-0.0534375
2.0450e-05,0.0342031,-0.059375
2.0460e-05,0.0332422,-0.0567187
2.0470e-05,0.0326562,-0.0590625
2.0480e-05,0.0321953,-0.0560938
2.0490e-05,0.0316328,-0.0565625
2.0500e-05,0.0309687,-0.0578125
2.0510e-05,0.0303437,-0.0590625
2.0520e-05,0.0298203,-0.058125
2.0530e-05,0.0291563,-0.0589063
2.0540e-05,0.0286484,-0.0582812
2.0550e-05,0.0279453,-0.0560938
2.0560e-05,0.0274688,-0.0564063
2.0570e-05,0.0267578,-0.0567187
2.0580e-05,0.0262656,-0.0601562
2.0590e-05,0.0256563,-0.0571875
2.0600e-05,0.0255078,-0.0546875
2.0610e-05,0.0249766,-0.0559375
2.0620e-05,0.0244063,-0.0560938
2.0630e-05,0.0237188,-0.0589063
2.0640e-05,0.0231562,-0.0575
2.0650e-05,0.0226797,-0.0545313
2.0660e-05,0.0225469,-0.0573438
2.0670e-05,0.0217422,-0.0554688
2.0680e-05,0.0214219,-0.0604688
2.0690e-05,0.0208359,-0.0601562
2.0700e-05,0.0204844,-0.0578125
2.0710e-05,0.0197031,-0.0570313
2.0720e-05,0.0193281,-0.0573438
2.0730e-05,0.0188828,-0.0578125
2.0740e-05,0.0186172,-0.0578125
2.0750e-05,0.0177813,-0.0565625
2.0760e-05,0.0181562,-0.0482813
2.0770e-05,0.0172969,-0.05875
2.0780e-05,0.0170703,-0.0565625
2.0790e-05,0.0165703,-0.056875
2.0800e-05,0.0162969,-0.0573438
2.0810e-05,0.0157813,-0.0596875
2.0820e-05,0.0152187,-0.06125
2.0830e-05,0.0151328,-0.056875
2.0840e-05,0.0148438,-0.0579688
2.0850e-05,0.0145859,-0.05875
2.0860e-05,0.0142891,-0.05875
2.0870e-05,0.014,-0.0582812
2.0880e-05,0.0137578,-0.0529688
2.0890e-05,0.0132266,-0.0576562
2.0900e-05,0.0130859,-0.0582812
2.0910e-05,0.0127344,-0.0584375
2.0920e-05,0.0125938,-0.0559375
2.0930e-05,0.0120469,-0.0576562
2.0940e-05,0.0118594,-0.0559375
2.0950e-05,0.0117344,-0.055625
2.0960e-05,0.0114297,-0.0570313
2.0970e-05,0.0114297,-0.0546875
2.0980e-05,0.0110078,-0.0564063
2.0990e-05,0.0109531,-0.0554688
2.1000e-05,0.0107344,-0.0554688
2.1010e-05,0.0105156,-0.0570313
2.1020e-05,0.0101719,-0.0584375
2.1030e-05,0.00989063,-0.0579688
2.1040e-05,0.00989844,-0.0584375
2.1050e-05,0.00964844,-0.056875
2.1060e-05,0.00940625,-0.0598438
2.1070e-05,0.00903906,-0.05625
2.1080e-05,0.009125,-0.0498437
2.1090e-05,0.00891406,-0.0589063
2.1100e-05,0.00898438,-0.0595313
2.1110e-05,0.00873438,-0.0579688
2.1120e-05,0.00853906,-0.056875
2.1130e-05,0.00834375,-0.0571875
2.1140e-05,0.0083125,-0.0590625
2.1150e-05,0.00832031,-0.0585938
2.1160e-05,0.00811719,-0.0579688
2.1170e-05,0.00803906,-0.0559375
2.1180e-05,0.00792188,-0.0578125
2.1190e-05,0.00796094,-0.0578125
2.1200e-05,0.007875,-0.0557812
2.1210e-05,0.00788281,-0.05625
2.1220e-05,0.00741406,-0.0589063
2.1230e-05,0.00758594,-0.0567187
2.1240e-05,0.007625,-0.0554688
2.1250e-05,0.00740625,-0.056875
2.1260e-05,0.00728906,-0.0573438
2.1270e-05,0.00736719,-0.055
2.1280e-05,0.00715625,-0.060625
2.1290e-05,0.00735938,-0.0546875
2.1300e-05,0.00711719,-0.0540625
2.1310e-05,0.00733594,-0.0546875
2.1320e-05,0.00711719,-0.0567187
2.1330e-05,0.00701563,-0.056875
2.1340e-05,0.00699219,-0.0560938
2.1350e-05,0.00700781,-0.0575
2.1360e-05,0.00701563,-0.0565625
2.1370e-05,0.00714063,-0.0576562
2.1380e-05,0.00720313,-0.0582812
2.1390e-05,0.00710156,-0.054375
2.1400e-05,0.00707813,-0.0520313
2.1410e-05,0.00680469,-0.0578125
2.1420e-05,0.00704688,-0.0575
2.1430e-05,0.00705469,-0.0570313
2.1440e-05,0.00717969,-0.0567187
2.1450e-05,0.00709375,-0.0582812
2.1460e-05,0.00709375,-0.056875
2.1470e-05,0.00710156,-0.0579688
2.1480e-05,0.00711719,-0.0565625
2.1490e-05,0.00719531,-0.0571875
2.1500e-05,0.00716406,-0.0565625
2.1510e-05,0.00735938,-0.056875
2.1520e-05,0.00739063,-0.054375
2.1530e-05,0.00735938,-0.0589063
2.1540e-05,0.00725781,-0.0570313
2.1550e-05,0.00735938,-0.0564063
2.1560e-05,0.00751562,-0.0553125
2.1570e-05,0.00748438,-0.058125
2.1580e-05,0.00765625,-0.0546875
2.1590e-05,0.00765625,-0.0528125
2.1600e-05,0.00767969,-0.0575
2.1610e-05,0.00777344,-0.0551563
2.1620e-05,0.00804688,-0.0539062
2.1630e-05,0.00795313,-0.0560938
2.1640e-05,0.00792969,-0.058125
2.1650e-05,0.00802344,-0.0545313
2.1660e-05,0.00830469,-0.058125
2.1670e-05,0.008125,-0.0570313
2.1680e-05,0.00840625,-0.0559375
2.1690e-05,0.00835938,-0.0540625
2.1700e-05,0.00832031,-0.0559375
2.1710e-05,0.00817969,-0.0526563
2.1720e-05,0.00865625,-0.0514062
2.1730e-05,0.00839063,-0.0578125
2.1740e-05,0.00871094,-0.0570313
2.1750e-05,0.00855469,-0.0560938
2.1760e-05,0.00870313,-0.0565625
2.1770e-05,0.00875,-0.05625
2.1780e-05,0.00872656,-0.0575
2.1790e-05,0.00879688,-0.0573438
2.1800e-05,0.00895313,-0.056875
2.1810e-05,0.00904687,-0.0571875
2.1820e-05,0.00905469,-0.0582812
2.1830e-05,0.00924219,-0.059375
2.1840e-05,0.00948437,-0.0529688
2.1850e-05,0.00944531,-0.0542187
2.1860e-05,0.00953906,-0.0590625
2.1870e-05,0.00933594,-0.0557812
2.1880e-05,0.0098125,-0.0520313
2.1890e-05,0.00970312,-0.0573438
2.1900e-05,0.00970312,-0.0554688
2.1910e-05,0.00980469,-0.0557812
2.1920e-05,0.00990625,-0.056875
2.1930e-05,0.00999219,-0.05125
2.1940e-05,0.0102734,-0.05625
2.1950e-05,0.0103438,-0.0525
2.1960e-05,0.0101953,-0.0565625
2.1970e-05,0.0105156,-0.0545313
2.1980e-05,0.0107266,-0.0575
2.1990e-05,0.0103984,-0.0567187
2.2000e-05,0.0108594,-0.0554688
2.2010e-05,0.0107188,-0.0570313
2.2020e-05,0.0106953,-0.0554688
2.2030e-05,0.010625,-0.0554688
2.2040e-05,0.0109375,-0.0426562
2.2050e-05,0.0110547,-0.05625
2.2060e-05,0.0110469,-0.0553125
2.2070e-05,0.0110625,-0.0589063
2.2080e-05,0.0112266,-0.0553125
2.2090e-05,0.0113047,-0.0557812
2.2100e-05,0.0111172,-0.05625
2.2110e-05,0.0112266,-0.0560938
2.2120e-05,0.0112578,-0.0570313
2.2130e-05,0.0112422,-0.05875
2.2140e-05,0.0112031,-0.056875
2.2150e-05,0.0115391,-0.0560938
2.2160e-05,0.0115547,-0.0540625
2.2170e-05,0.0117344,-0.0557812
2.2180e-05,0.0114687,-0.0582812
2.2190e-05,0.0115547,-0.0551563
2.2200e-05,0.0117656,-0.0509375
2.2210e-05,0.0115391,-0.0559375
2.2220e-05,0.0116797,-0.0554688
2.2230e-05,0.01175,-0.053125
2.2240e-05,0.0117266,-0.0570313
2.2250e-05,0.0117109,-0.0525
2.2260e-05,0.0120313,-0.05375
2.2270e-05,0.0118281,-0.0535938
2.2280e-05,0.0118125,-0.0554688
2.2290e-05,0.0118828,-0.0576562
2.2300e-05,0.012125,-0.0545313
2.2310e-05,0.0118281,-0.0575
2.2320e-05,0.0120625,-0.0546875
2.2330e-05,0.012125,-0.0557812
2.2340e-05,0.011875,-0.0573438
2.2350e-05,0.0118594,-0.0545313
2.2360e-05,0.0122344,-0.045
2.2370e-05,0.0120391,-0.0542187
2.2380e-05,0.0124297,-0.0557812
2.2390e-05,0.0121953,-0.0579688
2.2400e-05,0.0120938,-0.0560938
2.2410e-05,0.0119766,-0.0575
2.2420e-05,0.0121719,-0.0565625
2.2430e-05,0.0119297,-0.0545313
2.2440e-05,0.0120703,-0.05625
2.2450e-05,0.0120391,-0.0565625
2.2460e-05,0.0119375,-0.056875
2.2470e-05,0.0119688,-0.0557812
2.2480e-05,0.0119297,-0.0532812
2.2490e-05,0.0122109,-0.0582812
2.2500e-05,0.0119297,-0.0564063
2.2510e-05,0.0117734,-0.056875
2.2520e-05,0.0120156,-0.0535938
2.2530e-05,0.0118828,-0.0559375
2.2540e-05,0.0119141,-0.0548437
2.2550e-05,0.0119766,-0.0535938
2.2560e-05,0.0117266,-0.0570313
2.2570e-05,0.0117656,-0.0529688
2.2580e-05,0.0119688,-0.0521875
2.2590e-05,0.0118281,-0.0553125
2.2600e-05,0.0117422,-0.055625
2.2610e-05,0.0117656,-0.054375
2.2620e-05,0.0116953,-0.0553125
2.2630e-05,0.0115,-0.0551563
2.2640e-05,0.0114844,-0.055625
2.2650e-05,0.0115234,-0.0534375
2.2660e-05,0.011375,-0.0565625
2.2670e-05,0.0114844,-0.055
2.2680e-05,0.0119453,-0.0464062
2.2690e-05,0.0113047,-0.0579688
2.2700e-05,0.0113594,-0.0571875
2.2710e-05,0.01125,-0.0554688
2.2720e-05,0.0111953,-0.055625
2.2730e-05,0.0111484,-0.054375
2.2740e-05,0.0111641,-0.05625
2.2750e-05,0.011125,-0.0579688
2.2760e-05,0.0110937,-0.0553125
2.2770e-05,0.0110547,-0.0578125
2.2780e-05,0.0109297,-0.0565625
2.2790e-05,0.010875,-0.0542187
2.2800e-05,0.0107969,-0.0534375
2.2810e-05,0.0107734,-0.0548437
2.2820e-05,0.0106484,-0.0520313
2.2830e-05,0.0106953,-0.0554688
2.2840e-05,0.0105781,-0.0490625
2.2850e-05,0.010625,-0.0557812
2.2860e-05,0.0105,-0.055
2.2870e-05,0.0103281,-0.0532812
2.2880e-05,0.0100703,-0.0567187
2.2890e-05,0.0100859,-0.051875
2.2900e-05,0.0103125,-0.0535938
2.2910e-05,0.0100703,-0.0532812
2.2920e-05,0.00986719,-0.0571875
2.2930e-05,0.00978906,-0.0553125
2.2940e-05,0.00977344,-0.055625
2.2950e-05,0.009625,-0.055
2.2960e-05,0.00946875,-0.0557812
2.2970e-05,0.00949219,-0.0529688
2.2980e-05,0.00935156,-0.0554688
2.2990e-05,0.00932031,-0.0542187
2.3000e-05,0.00974219,-0.0417188
2.3010e-05,0.00908594,-0.0545313
2.3020e-05,0.00900781,-0.0551563
2.3030e-05,0.00888281,-0.058125
2.3040e-05,0.0086875,-0.0560938
2.3050e-05,0.00878906,-0.055
2.3060e-05,0.00871875,-0.0570313
2.3070e-05,0.00861719,-0.0540625
2.3080e-05,0.008625,-0.0540625
2.3090e-05,0.00873438,-0.0576562
2.3100e-05,0.00853906,-0.0560938
2.3110e-05,0.00857813,-0.0521875
2.3120e-05,0.00822656,-0.0520313
2.3130e-05,0.00832031,-0.055625
2.3140e-05,0.00825,-0.0535938
2.3150e-05,0.00803906,-0.0560938
2.3160e-05,0.00825781,-0.050625
2.3170e-05,0.00810156,-0.05625
2.3180e-05,0.00786719,-0.05375
2.3190e-05,0.0079375,-0.0534375
2.3200e-05,0.00767187,-0.055625
2.3210e-05,0.00761719,-0.0520313
2.3220e-05,0.00784375,-0.0515625
2.3230e-05,0.00758594,-0.0517188
2.3240e-05,0.00741406,-0.0554688
2.3250e-05,0.00738281,-0.0523437
2.3260e-05,0.00738281,-0.0559375
2.3270e-05,0.00727344,-0.0560938
2.3280e-05,0.00721094,-0.055625
2.3290e-05,0.00725,-0.0540625
2.3300e-05,0.00702344,-0.0560938
2.3310e-05,0.006875,-0.0528125
2.3320e-05,0.00695313,-0.0473438
2.3330e-05,0.00659375,-0.0539062
2.3340e-05,0.0069375,-0.0560938
2.3350e-05,0.00660937,-0.0565625
2.3360e-05,0.00651562,-0.0564063
2.3370e-05,0.00625,-0.0542187
2.3380e-05,0.00633594,-0.0560938
2.3390e-05,0.00626563,-0.0542187
2.3400e-05,0.00638281,-0.0546875
2.3410e-05,0.00611719,-0.055
2.3420e-05,0.00623438,-0.055625
2.3430e-05,0.00635156,-0.0535938
2.3440e-05,0.00589844,-0.0526563
2.3450e-05,0.00601563,-0.0559375
2.3460e-05,0.006,-0.0532812
2.3470e-05,0.00564062,-0.0564063
2.3480e-05,0.00609375,-0.0496875
2.3490e-05,0.00572656,-0.0595313
2.3500e-05,0.00579687,-0.0559375
2.3510e-05,0.00578125,-0.0542187
2.3520e-05,0.0054375,-0.0570313
2.3530e-05,0.00547656,-0.0534375
2.3540e-05,0.00571875,-0.0507812
2.3550e-05,0.00551562,-0.0548437
2.3560e-05,0.00533594,-0.0554688
2.3570e-05,0.00551562,-0.0553125
2.3580e-05,0.00533594,-0.0517188
