# time (microsecs), Volts
8.21600000,-0.00110313
8.22000040,-0.00101719
8.22400080,-0.00097969
8.22800120,-0.00091875
8.23200160,-0.00088281
8.23600200,-0.00083906
8.24000240,-0.00078750
8.24400280,-0.00079844
8.24800320,-0.00077500
8.25200360,-0.00075312
8.25600400,-0.00077500
8.26000440,-0.00075938
8.26400480,-0.00074219
8.26800520,-0.00079062
8.27200560,-0.00084219
8.27600600,-0.00086094
8.28000640,-0.00093281
8.28400680,-0.00098438
8.28800720,-0.00104531
8.29200760,-0.00109531
8.29600800,-0.00113594
8.30000840,-0.00112969
8.30400880,-0.00116875
8.30800920,-0.00120469
8.31200960,-0.00126875
8.31601000,-0.00127031
8.32001040,-0.00124844
8.32401080,-0.00135000
8.32801120,-0.00127656
8.33201160,-0.00130469
8.33601200,-0.00126875
8.34001240,-0.00125000
8.34401280,-0.00121250
8.34801320,-0.00117344
8.35201360,-0.00115469
8.35601400,-0.00108750
8.36001440,-0.00108438
8.36401480,-0.00103125
8.36801520,-0.00098594
8.37201560,-0.00091094
8.37601600,-0.00084063
8.38001640,-0.00082500
8.38401680,-0.00080469
8.38801720,-0.00075156
8.39201760,-0.00067500
8.39601800,-0.00070781
8.40001840,-0.00071406
8.40401880,-0.00069219
8.40801920,-0.00069844
8.41201960,-0.00069375
8.41602000,-0.00070781
8.42002040,-0.00072188
8.42402080,-0.00076406
8.42802120,-0.00079219
8.43202160,-0.00091563
8.43602200,-0.00092188
8.44002240,-0.00097969
8.44402280,-0.00103750
8.44802320,-0.00105156
8.45202360,-0.00112656
8.45602400,-0.00115781
8.46002440,-0.00122656
8.46402480,-0.00121719
8.46802520,-0.00122813
8.47202560,-0.00126406
8.47602600,-0.00131250
8.48002640,-0.00132656
8.48402680,-0.00132813
8.48802720,-0.00133281
8.49202760,-0.00129375
8.49602800,-0.00125313
8.50002840,-0.00125938
8.50402880,-0.00121094
8.50802920,-0.00120469
8.51202960,-0.00122969
8.51603000,-0.00116719
8.52003040,-0.00105000
8.52403080,-0.00107500
8.52803120,-0.00101563
8.53203160,-0.00100781
8.53603200,-0.00095625
8.54003240,-0.00092031
8.54403280,-0.00088125
8.54803320,-0.00085156
8.55203360,-0.00078906
8.55603400,-0.00077031
8.56003440,-0.00075000
8.56403480,-0.00075312
8.56803520,-0.00080156
8.57203560,-0.00082188
8.57603600,-0.00079375
8.58003640,-0.00087031
8.58403680,-0.00088750
8.58803720,-0.00092344
8.59203760,-0.00097969
8.59603800,-0.00102656
8.60003840,-0.00105937
8.60403880,-0.00107656
8.60803920,-0.00111094
8.61203960,-0.00114219
8.61604000,-0.00116562
8.62004040,-0.00122969
8.62404080,-0.00122344
8.62804120,-0.00125000
8.63204160,-0.00128125
8.63604200,-0.00128906
8.64004240,-0.00133125
8.64404280,-0.00128125
8.64804320,-0.00126719
8.65204360,-0.00131094
8.65604400,-0.00126875
8.66004440,-0.00125625
8.66404480,-0.00122656
8.66804520,-0.00120156
8.67204560,-0.00118438
8.67604600,-0.00116406
8.68004640,-0.00112969
8.68404680,-0.00108125
8.68804720,-0.00109687
8.69204760,-0.00105000
8.69604800,-0.00102500
8.70004840,-0.00099531
8.70404880,-0.00093438
8.70804920,-0.00094531
8.71204960,-0.00094063
8.71605001,-0.00088594
8.72005041,-0.00086875
8.72405081,-0.00084219
8.72805121,-0.00087031
8.73205161,-0.00085781
8.73605201,-0.00084219
8.74005241,-0.00087344
8.74405281,-0.00088281
8.74805321,-0.00088750
8.75205361,-0.00091250
8.75605401,-0.00090625
8.76005441,-0.00097500
8.76405481,-0.00095625
8.76805521,-0.00100781
8.77205561,-0.00104063
8.77605601,-0.00102500
8.78005641,-0.00108906
8.78405681,-0.00115156
8.78805721,-0.00114219
8.79205761,-0.00112813
8.79605801,-0.00111719
8.80005841,-0.00115625
8.80405881,-0.00118125
8.80805921,-0.00114531
8.81205961,-0.00114063
8.81606001,-0.00112344
8.82006041,-0.00114688
8.82406081,-0.00118906
8.82806121,-0.00111719
8.83206161,-0.00107500
8.83606201,-0.00112500
8.84006241,-0.00107500
8.84406281,-0.00101719
8.84806321,-0.00100781
8.85206361,-0.00094844
8.85606401,-0.00091094
8.86006441,-0.00086406
8.86406481,-0.00083750
8.86806521,-0.00076563
8.87206561,-0.00076563
8.87606601,-0.00076094
8.88006641,-0.00074063
8.88406681,-0.00074219
8.88806721,-0.00068594
8.89206761,-0.00070781
8.89606801,-0.00070625
8.90006841,-0.00070625
8.90406881,-0.00067344
8.90806921,-0.00073281
8.91206961,-0.00077656
8.91607001,-0.00078125
8.92007041,-0.00079375
8.92407081,-0.00086719
8.92807121,-0.00090313
8.93207161,-0.00093594
8.93607201,-0.00094063
8.94007241,-0.00101250
8.94407281,-0.00109531
8.94807321,-0.00112344
8.95207361,-0.00116719
8.95607401,-0.00112969
8.96007441,-0.00114375
8.96407481,-0.00120312
8.96807521,-0.00121875
8.97207561,-0.00122344
8.97607601,-0.00122500
8.98007641,-0.00119063
8.98407681,-0.00116406
8.98807721,-0.00115313
8.99207761,-0.00114531
8.99607801,-0.00108438
9.00007841,-0.00108438
9.00407881,-0.00108594
9.00807921,-0.00101875
9.01207961,-0.00096875
9.01608001,-0.00094063
9.02008041,-0.00089687
9.02408081,-0.00086719
9.02808121,-0.00081875
9.03208161,-0.00073125
9.03608201,-0.00073281
9.04008241,-0.00077187
9.04408281,-0.00074063
9.04808321,-0.00070000
9.05208361,-0.00068437
9.05608401,-0.00070469
9.06008441,-0.00072031
9.06408481,-0.00073906
9.06808521,-0.00075000
9.07208561,-0.00079062
9.07608601,-0.00083125
9.08008641,-0.00092656
9.08408681,-0.00093750
9.08808721,-0.00095625
9.09208761,-0.00099688
9.09608801,-0.00104063
9.10008841,-0.00105156
9.10408881,-0.00106562
9.10808921,-0.00109531
9.11208961,-0.00111875
9.11609001,-0.00116094
9.12009041,-0.00116562
9.12409081,-0.00115000
9.12809121,-0.00117969
9.13209161,-0.00116406
9.13609201,-0.00116719
9.14009241,-0.00116719
9.14409281,-0.00110469
9.14809321,-0.00112031
9.15209361,-0.00110000
9.15609401,-0.00104531
