# time (microsecs), Volts
9.46080000,-0.00288281
9.46160008,-0.00279687
9.46240016,-0.00281250
9.46320024,-0.00269531
9.46400032,-0.00292187
9.46480040,-0.00281250
9.46560048,-0.00289062
9.46640056,-0.00284375
9.46720064,-0.00292969
9.46800072,-0.00285937
9.46880080,-0.00285937
9.46960088,-0.00293750
9.47040096,-0.00296094
9.47120104,-0.00275781
9.47200112,-0.00285156
9.47280120,-0.00291406
9.47360128,-0.00294531
9.47440136,-0.00292187
9.47520144,-0.00297656
9.47600152,-0.00285937
9.47680160,-0.00271094
9.47760168,-0.00295313
9.47840176,-0.00293750
9.47920184,-0.00298438
9.48000192,-0.00293750
9.48080200,-0.00292187
9.48160208,-0.00272656
9.48240216,-0.00293750
9.48320224,-0.00295313
9.48400232,-0.00278906
9.48480240,-0.00282031
9.48560248,-0.00292969
9.48640256,-0.00285156
9.48720264,-0.00282031
9.48800272,-0.00292187
9.48880280,-0.00271875
9.48960288,-0.00300781
9.49040296,-0.00282812
9.49120304,-0.00287500
9.49200312,-0.00286719
9.49280320,-0.00290625
9.49360328,-0.00274219
9.49440336,-0.00292187
9.49520344,-0.00285937
9.49600352,-0.00289062
9.49680360,-0.00279687
9.49760368,-0.00280469
9.49840376,-0.00292187
9.49920384,-0.00296875
9.50000392,-0.00281250
9.50080400,-0.00290625
9.50160408,-0.00277344
9.50240416,-0.00275781
9.50320424,-0.00289062
9.50400432,-0.00287500
9.50480440,-0.00278906
9.50560448,-0.00292187
9.50640456,-0.00292187
9.50720464,-0.00277344
9.50800472,-0.00283594
9.50880480,-0.00285156
9.50960488,-0.00286719
9.51040496,-0.00285156
9.51120504,-0.00284375
9.51200512,-0.00280469
9.51280520,-0.00275781
9.51360528,-0.00282031
9.51440536,-0.00274219
9.51520544,-0.00295313
9.51600552,-0.00270313
9.51680560,-0.00289062
9.51760568,-0.00279687
9.51840576,-0.00293750
9.51920584,-0.00282812
9.52000592,-0.00289062
9.52080600,-0.00285937
9.52160608,-0.00286719
9.52240616,-0.00282031
9.52320624,-0.00281250
9.52400632,-0.00296094
9.52480640,-0.00290625
9.52560648,-0.00278906
9.52640656,-0.00278125
9.52720664,-0.00276562
9.52800672,-0.00273438
9.52880680,-0.00290625
9.52960688,-0.00289062
9.53040696,-0.00276562
9.53120704,-0.00289062
9.53200712,-0.00290625
9.53280720,-0.00267969
9.53360728,-0.00283594
9.53440736,-0.00292969
9.53520744,-0.00279687
9.53600752,-0.00279687
9.53680760,-0.00282031
9.53760768,-0.00283594
9.53840776,-0.00276562
9.53920784,-0.00282812
9.54000792,-0.00278906
9.54080800,-0.00293750
9.54160808,-0.00271875
9.54240816,-0.00287500
9.54320824,-0.00281250
9.54400832,-0.00286719
9.54480840,-0.00290625
9.54560848,-0.00293750
9.54640856,-0.00282812
9.54720864,-0.00283594
9.54800872,-0.00282031
9.54880880,-0.00285937
9.54960888,-0.00289844
9.55040896,-0.00289062
9.55120904,-0.00280469
9.55200912,-0.00290625
9.55280920,-0.00285156
9.55360928,-0.00268750
9.55440936,-0.00292969
9.55520944,-0.00293750
9.55600952,-0.00279687
9.55680960,-0.00292187
9.55760968,-0.00295313
9.55840976,-0.00280469
9.55920984,-0.00289844
9.56000992,-0.00289844
9.56081000,-0.00292187
9.56161008,-0.00291406
9.56241016,-0.00284375
9.56321024,-0.00277344
9.56401032,-0.00275781
9.56481040,-0.00289062
9.56561048,-0.00279687
9.56641056,-0.00296094
9.56721064,-0.00285937
9.56801072,-0.00287500
9.56881080,-0.00280469
9.56961088,-0.00289062
9.57041096,-0.00282031
9.57121104,-0.00293750
9.57201112,-0.00279687
9.57281120,-0.00285156
9.57361128,-0.00278906
9.57441136,-0.00281250
9.57521144,-0.00286719
9.57601152,-0.00292187
9.57681160,-0.00294531
9.57761168,-0.00288281
9.57841176,-0.00276562
9.57921184,-0.00270313
9.58001192,-0.00292187
9.58081200,-0.00292187
9.58161208,-0.00303906
9.58241216,-0.00291406
9.58321224,-0.00292969
9.58401232,-0.00268750
9.58481240,-0.00278906
9.58561248,-0.00280469
9.58641256,-0.00288281
9.58721264,-0.00285937
9.58801272,-0.00289062
9.58881280,-0.00285937
9.58961288,-0.00284375
9.59041296,-0.00290625
9.59121304,-0.00285937
9.59201312,-0.00293750
9.59281320,-0.00271875
9.59361328,-0.00289844
9.59441336,-0.00284375
9.59521344,-0.00292187
9.59601352,-0.00280469
9.59681360,-0.00289844
9.59761368,-0.00289844
9.59841376,-0.00289844
9.59921384,-0.00285156
9.60001392,-0.00279687
9.60081400,-0.00296094
9.60161408,-0.00292969
9.60241416,-0.00281250
9.60321424,-0.00294531
9.60401432,-0.00286719
9.60481440,-0.00271094
9.60561448,-0.00296875
9.60641456,-0.00291406
9.60721464,-0.00292187
9.60801472,-0.00290625
9.60881480,-0.00292187
9.60961488,-0.00265625
9.61041496,-0.00282812
9.61121504,-0.00295313
9.61201512,-0.00281250
9.61281520,-0.00287500
9.61361528,-0.00282812
9.61441536,-0.00289062
9.61521544,-0.00270313
9.61601552,-0.00282031
