# time (microsecs), Volts
6.49800000,-0.00268750
6.50000020,-0.00258594
6.50200040,-0.00244531
6.50400060,-0.00232031
6.50600080,-0.00232031
6.50800100,-0.00214844
6.51000120,-0.00200781
6.51200140,-0.00210156
6.51400160,-0.00200781
6.51600180,-0.00198438
6.51800200,-0.00216406
6.52000220,-0.00208594
6.52200240,-0.00171875
6.52400260,-0.00186719
6.52600280,-0.00213281
6.52800300,-0.00214844
6.53000320,-0.00215625
6.53200340,-0.00239844
6.53400360,-0.00244531
6.53600380,-0.00241406
6.53800400,-0.00221875
6.54000420,-0.00284375
6.54200440,-0.00282031
6.54400460,-0.00267969
6.54600480,-0.00287500
6.54800500,-0.00290625
6.55000520,-0.00300781
6.55200540,-0.00303906
6.55400560,-0.00321094
6.55600580,-0.00321875
6.55800600,-0.00329687
6.56000620,-0.00325000
6.56200640,-0.00341406
6.56400660,-0.00354688
6.56600680,-0.00350781
6.56800700,-0.00351563
6.57000720,-0.00364063
6.57200740,-0.00376562
6.57400760,-0.00381250
6.57600780,-0.00392188
6.57800800,-0.00382031
6.58000820,-0.00393750
6.58200840,-0.00395313
6.58400860,-0.00382812
6.58600880,-0.00345313
6.58800900,-0.00362500
6.59000920,-0.00389844
6.59200940,-0.00381250
6.59400960,-0.00357031
6.59600980,-0.00342969
6.59801000,-0.00337500
6.60001020,-0.00343750
6.60201040,-0.00340625
6.60401060,-0.00314063
6.60601080,-0.00321094
6.60801100,-0.00318750
6.61001120,-0.00300781
6.61201140,-0.00309375
6.61401160,-0.00276562
6.61601180,-0.00287500
6.61801200,-0.00289844
6.62001220,-0.00264844
6.62201240,-0.00252344
6.62401260,-0.00262500
6.62601280,-0.00260156
6.62801300,-0.00249219
6.63001320,-0.00246875
6.63201340,-0.00256250
6.63401360,-0.00237500
6.63601380,-0.00223438
6.63801400,-0.00232812
6.64001420,-0.00239062
6.64201440,-0.00236719
6.64401460,-0.00240625
6.64601480,-0.00248438
6.64801500,-0.00249219
6.65001520,-0.00241406
6.65201540,-0.00246094
6.65401560,-0.00270313
6.65601580,-0.00248438
6.65801600,-0.00281250
6.66001620,-0.00269531
6.66201640,-0.00286719
6.66401660,-0.00282031
6.66601680,-0.00274219
6.66801700,-0.00307813
6.67001720,-0.00302344
6.67201740,-0.00311719
6.67401760,-0.00313281
6.67601780,-0.00322656
6.67801800,-0.00310938
6.68001820,-0.00350781
6.68201840,-0.00341406
6.68401860,-0.00349219
6.68601880,-0.00345313
6.68801900,-0.00344531
6.69001920,-0.00358594
6.69201940,-0.00356250
6.69401960,-0.00353125
6.69601980,-0.00353906
6.69802000,-0.00363281
6.70002020,-0.00380469
6.70202040,-0.00348438
6.70402060,-0.00386719
6.70602080,-0.00348438
6.70802100,-0.00350781
6.71002120,-0.00347656
6.71202140,-0.00345313
6.71402160,-0.00317188
6.71602180,-0.00342969
6.71802200,-0.00342969
6.72002220,-0.00320313
6.72202240,-0.00307031
6.72402260,-0.00308594
6.72602280,-0.00301563
6.72802300,-0.00289844
6.73002320,-0.00282812
6.73202340,-0.00295313
6.73402360,-0.00291406
6.73602380,-0.00270313
6.73802400,-0.00285937
6.74002420,-0.00267969
6.74202440,-0.00247656
6.74402460,-0.00268750
6.74602480,-0.00265625
6.74802500,-0.00262500
6.75002520,-0.00256250
6.75202540,-0.00253906
6.75402560,-0.00264844
6.75602580,-0.00267188
6.75802600,-0.00250000
6.76002620,-0.00260938
6.76202640,-0.00273438
6.76402660,-0.00256250
6.76602680,-0.00274219
6.76802700,-0.00262500
6.77002720,-0.00277344
6.77202740,-0.00265625
6.77402760,-0.00286719
6.77602780,-0.00288281
6.77802800,-0.00296094
6.78002820,-0.00285156
6.78202840,-0.00301563
6.78402860,-0.00307813
6.78602880,-0.00313281
6.78802900,-0.00308594
6.79002920,-0.00302344
6.79202940,-0.00325000
6.79402960,-0.00332812
6.79602980,-0.00318750
6.79803000,-0.00343750
6.80003020,-0.00342188
6.80203040,-0.00341406
6.80403060,-0.00335937
6.80603080,-0.00333594
6.80803100,-0.00346875
6.81003120,-0.00342188
6.81203140,-0.00332031
6.81403160,-0.00323438
6.81603180,-0.00325000
6.81803200,-0.00339844
6.82003220,-0.00317188
6.82203240,-0.00319531
6.82403260,-0.00314063
6.82603280,-0.00310938
6.82803300,-0.00321875
6.83003320,-0.00319531
6.83203340,-0.00308594
6.83403360,-0.00300000
6.83603380,-0.00296094
6.83803400,-0.00297656
6.84003420,-0.00297656
6.84203440,-0.00291406
6.84403460,-0.00275000
6.84603480,-0.00277344
6.84803500,-0.00267188
6.85003520,-0.00288281
6.85203540,-0.00280469
6.85403560,-0.00272656
6.85603580,-0.00264063
6.85803600,-0.00239062
6.86003620,-0.00279687
6.86203640,-0.00266406
6.86403660,-0.00253125
6.86603680,-0.00275000
6.86803700,-0.00265625
6.87003720,-0.00237500
6.87203740,-0.00271875
6.87403760,-0.00272656
6.87603780,-0.00269531
6.87803800,-0.00269531
6.88003820,-0.00281250
6.88203840,-0.00282031
6.88403860,-0.00275781
6.88603880,-0.00289844
6.88803900,-0.00271094
6.89003920,-0.00298438
6.89203940,-0.00297656
6.89403960,-0.00296094
6.89603980,-0.00310938
6.89804000,-0.00303906
6.90004020,-0.00311719
6.90204040,-0.00321875
6.90404060,-0.00320313
6.90604080,-0.00308594
6.90804100,-0.00325781
6.91004120,-0.00340625
6.91204140,-0.00321094
6.91404160,-0.00326562
6.91604180,-0.00317188
6.91804200,-0.00313281
6.92004220,-0.00326562
6.92204240,-0.00333594
6.92404260,-0.00313281
6.92604280,-0.00328125
6.92804300,-0.00328125
6.93004320,-0.00317969
6.93204340,-0.00314063
6.93404360,-0.00304688
6.93604380,-0.00307813
6.93804400,-0.00302344
6.94004420,-0.00308594
6.94204440,-0.00292187
6.94404460,-0.00289844
6.94604480,-0.00278906
6.94804500,-0.00270313
6.95004520,-0.00282812
6.95204540,-0.00267969
6.95404560,-0.00267969
6.95604580,-0.00255469
6.95804600,-0.00271094
6.96004620,-0.00255469
6.96204640,-0.00275781
6.96404660,-0.00254688
6.96604680,-0.00264844
6.96804700,-0.00242969
6.97004720,-0.00243750
6.97204740,-0.00253125
6.97404760,-0.00261719
6.97604780,-0.00235156
6.97804800,-0.00250000
6.98004820,-0.00257031
6.98204840,-0.00275781
6.98404860,-0.00262500
6.98604880,-0.00239844
6.98804900,-0.00286719
6.99004920,-0.00271875
6.99204940,-0.00275000
6.99404960,-0.00288281
6.99604980,-0.00281250
6.99805001,-0.00255469
7.00005021,-0.00286719
7.00205041,-0.00291406
7.00405061,-0.00291406
7.00605081,-0.00301563
7.00805101,-0.00302344
7.01005121,-0.00311719
7.01205141,-0.00300000
7.01405161,-0.00309375
7.01605181,-0.00301563
7.01805201,-0.00308594
7.02005221,-0.00316406
7.02205241,-0.00315625
7.02405261,-0.00322656
7.02605281,-0.00307031
7.02805301,-0.00310938
7.03005321,-0.00312500
7.03205341,-0.00326562
7.03405361,-0.00307813
7.03605381,-0.00328125
7.03805401,-0.00318750
7.04005421,-0.00314063
7.04205441,-0.00311719
7.04405461,-0.00306250
7.04605481,-0.00303125
7.04805501,-0.00314063
7.05005521,-0.00309375
7.05205541,-0.00307031
7.05405561,-0.00302344
7.05605581,-0.00296094
7.05805601,-0.00292969
7.06005621,-0.00290625
7.06205641,-0.00275000
7.06405661,-0.00284375
7.06605681,-0.00289844
7.06805701,-0.00278125
7.07005721,-0.00271875
7.07205741,-0.00275000
7.07405761,-0.00267188
7.07605781,-0.00268750
7.07805801,-0.00288281
7.08005821,-0.00258594
7.08205841,-0.00274219
7.08405861,-0.00251563
7.08605881,-0.00275781
7.08805901,-0.00266406
7.09005921,-0.00280469
7.09205941,-0.00259375
7.09405961,-0.00267188
7.09605981,-0.00267969
7.09806001,-0.00263281
7.10006021,-0.00270313
7.10206041,-0.00278906
7.10406061,-0.00265625
7.10606081,-0.00292969
7.10806101,-0.00278125
7.11006121,-0.00288281
7.11206141,-0.00273438
7.11406161,-0.00271875
7.11606181,-0.00296094
7.11806201,-0.00289844
7.12006221,-0.00276562
7.12206241,-0.00301563
7.12406261,-0.00294531
7.12606281,-0.00275000
7.12806301,-0.00295313
7.13006321,-0.00295313
7.13206341,-0.00299219
7.13406361,-0.00295313
7.13606381,-0.00303906
7.13806401,-0.00291406
7.14006421,-0.00306250
7.14206441,-0.00313281
7.14406461,-0.00296875
7.14606481,-0.00309375
7.14806501,-0.00307031
7.15006521,-0.00303906
7.15206541,-0.00309375
7.15406561,-0.00302344
7.15606581,-0.00303125
7.15806601,-0.00300000
7.16006621,-0.00302344
7.16206641,-0.00300000
7.16406661,-0.00300781
7.16606681,-0.00313281
7.16806701,-0.00301563
7.17006721,-0.00303125
7.17206741,-0.00289062
7.17406761,-0.00295313
7.17606781,-0.00295313
7.17806801,-0.00278906
7.18006821,-0.00296094
7.18206841,-0.00282812
7.18406861,-0.00283594
7.18606881,-0.00290625
7.18806901,-0.00296875
7.19006921,-0.00264844
7.19206941,-0.00280469
7.19406961,-0.00277344
7.19606981,-0.00275781
7.19807001,-0.00264063
7.20007021,-0.00270313
7.20207041,-0.00279687
7.20407061,-0.00266406
7.20607081,-0.00287500
7.20807101,-0.00260938
7.21007121,-0.00268750
7.21207141,-0.00250781
7.21407161,-0.00278906
7.21607181,-0.00267969
7.21807201,-0.00285156
7.22007221,-0.00268750
7.22207241,-0.00284375
7.22407261,-0.00270313
7.22607281,-0.00271875
7.22807301,-0.00273438
7.23007321,-0.00279687
7.23207341,-0.00280469
7.23407361,-0.00288281
7.23607381,-0.00277344
7.23807401,-0.00292969
7.24007421,-0.00286719
7.24207441,-0.00263281
7.24407461,-0.00292187
7.24607481,-0.00278125
7.24807501,-0.00292969
7.25007521,-0.00293750
7.25207541,-0.00295313
7.25407561,-0.00283594
7.25607581,-0.00293750
7.25807601,-0.00296875
7.26007621,-0.00293750
7.26207641,-0.00300781
7.26407661,-0.00296875
7.26607681,-0.00289844
7.26807701,-0.00299219
7.27007721,-0.00303906
7.27207741,-0.00303906
7.27407761,-0.00296094
7.27607781,-0.00304688
7.27807801,-0.00305469
7.28007821,-0.00310156
7.28207841,-0.00297656
7.28407861,-0.00310156
7.28607881,-0.00298438
7.28807901,-0.00303125
7.29007921,-0.00298438
7.29207941,-0.00286719
7.29407961,-0.00299219
7.29607981,-0.00303125
7.29808001,-0.00300781
7.30008021,-0.00289844
7.30208041,-0.00297656
7.30408061,-0.00285156
7.30608081,-0.00272656
7.30808101,-0.00295313
7.31008121,-0.00290625
7.31208141,-0.00278906
7.31408161,-0.00292969
7.31608181,-0.00292187
7.31808201,-0.00278906
7.32008221,-0.00284375
7.32208241,-0.00300781
7.32408261,-0.00289844
7.32608281,-0.00289844
7.32808301,-0.00291406
7.33008321,-0.00278906
7.33208341,-0.00280469
7.33408361,-0.00297656
7.33608381,-0.00270313
7.33808401,-0.00292969
7.34008421,-0.00280469
7.34208441,-0.00292969
7.34408461,-0.00289062
7.34608481,-0.00296875
7.34808501,-0.00300781
7.35008521,-0.00294531
7.35208541,-0.00306250
7.35408561,-0.00295313
7.35608581,-0.00286719
7.35808601,-0.00288281
7.36008621,-0.00300781
7.36208641,-0.00295313
7.36408661,-0.00300000
7.36608681,-0.00292969
7.36808701,-0.00287500
7.37008721,-0.00290625
7.37208741,-0.00298438
7.37408761,-0.00289062
7.37608781,-0.00303906
7.37808801,-0.00303125
7.38008821,-0.00305469
7.38208841,-0.00300781
7.38408861,-0.00299219
7.38608881,-0.00303906
7.38808901,-0.00301563
7.39008921,-0.00300000
7.39208941,-0.00296875
7.39408961,-0.00300000
7.39608981,-0.00293750
7.39809001,-0.00314063
7.40009021,-0.00300000
7.40209041,-0.00308594
7.40409061,-0.00310938
7.40609081,-0.00310156
7.40809101,-0.00321094
7.41009121,-0.00302344
7.41209141,-0.00310938
7.41409161,-0.00306250
7.41609181,-0.00309375
7.41809201,-0.00310156
7.42009221,-0.00310938
7.42209241,-0.00315625
7.42409261,-0.00309375
7.42609281,-0.00303906
7.42809301,-0.00312500
7.43009321,-0.00318750
7.43209341,-0.00304688
7.43409361,-0.00322656
7.43609381,-0.00317969
7.43809401,-0.00312500
7.44009421,-0.00324219
7.44209441,-0.00320313
7.44409461,-0.00320313
7.44609481,-0.00307031
7.44809501,-0.00346094
7.45009521,-0.00313281
7.45209541,-0.00312500
7.45409561,-0.00311719
7.45609581,-0.00311719
7.45809601,-0.00320313
7.46009621,-0.00309375
7.46209641,-0.00314063
7.46409661,-0.00306250
7.46609681,-0.00302344
7.46809701,-0.00308594
7.47009721,-0.00306250
7.47209741,-0.00314063
7.47409761,-0.00303906
7.47609781,-0.00303906
7.47809801,-0.00303125
7.48009821,-0.00295313
7.48209841,-0.00294531
7.48409861,-0.00297656
7.48609881,-0.00282031
7.48809901,-0.00294531
7.49009921,-0.00296875
7.49209941,-0.00278906
7.49409961,-0.00292969
7.49609981,-0.00295313
7.49810001,-0.00273438
7.50010021,-0.00296094
7.50210041,-0.00287500
7.50410061,-0.00283594
7.50610081,-0.00293750
7.50810101,-0.00297656
7.51010121,-0.00275781
7.51210141,-0.00291406
7.51410161,-0.00289062
7.51610181,-0.00285156
7.51810201,-0.00296875
7.52010221,-0.00296094
7.52210241,-0.00285156
7.52410261,-0.00298438
7.52610281,-0.00304688
7.52810301,-0.00302344
7.53010321,-0.00304688
7.53210341,-0.00309375
7.53410361,-0.00313281
7.53610381,-0.00319531
7.53810401,-0.00318750
7.54010421,-0.00334375
7.54210441,-0.00317969
7.54410461,-0.00325000
7.54610481,-0.00318750
7.54810501,-0.00332812
7.55010521,-0.00325781
7.55210541,-0.00340625
7.55410561,-0.00329687
7.55610581,-0.00321094
7.55810601,-0.00322656
7.56010621,-0.00332812
7.56210641,-0.00335937
7.56410661,-0.00330469
7.56610681,-0.00341406
7.56810701,-0.00329687
7.57010721,-0.00339062
7.57210741,-0.00330469
7.57410761,-0.00324219
7.57610781,-0.00346094
7.57810801,-0.00328906
7.58010821,-0.00317188
7.58210841,-0.00310938
7.58410861,-0.00313281
7.58610881,-0.00337500
7.58810901,-0.00299219
7.59010921,-0.00314063
7.59210941,-0.00307031
7.59410961,-0.00308594
7.59610981,-0.00302344
7.59811001,-0.00301563
7.60011021,-0.00305469
7.60211041,-0.00300000
7.60411061,-0.00296875
7.60611081,-0.00293750
7.60811101,-0.00298438
7.61011121,-0.00288281
7.61211141,-0.00284375
7.61411161,-0.00285937
7.61611181,-0.00290625
7.61811201,-0.00292969
7.62011221,-0.00278906
7.62211241,-0.00292969
7.62411261,-0.00285156
7.62611281,-0.00266406
7.62811301,-0.00295313
7.63011321,-0.00289844
7.63211341,-0.00274219
7.63411361,-0.00296094
7.63611381,-0.00300781
7.63811401,-0.00293750
7.64011421,-0.00291406
7.64211441,-0.00294531
7.64411461,-0.00292969
7.64611481,-0.00302344
7.64811501,-0.00299219
7.65011521,-0.00322656
7.65211541,-0.00303125
7.65411561,-0.00312500
7.65611581,-0.00305469
7.65811601,-0.00309375
7.66011621,-0.00328125
7.66211641,-0.00320313
7.66411661,-0.00333594
7.66611681,-0.00308594
7.66811701,-0.00340625
7.67011721,-0.00314063
7.67211741,-0.00324219
7.67411761,-0.00313281
7.67611781,-0.00339062
7.67811801,-0.00329687
7.68011821,-0.00335156
7.68211841,-0.00326562
7.68411861,-0.00310156
7.68611881,-0.00326562
7.68811901,-0.00325781
7.69011921,-0.00328125
7.69211941,-0.00314844
7.69411961,-0.00319531
7.69611981,-0.00325000
7.69812001,-0.00325000
7.70012021,-0.00311719
7.70212041,-0.00310938
7.70412061,-0.00328906
7.70612081,-0.00322656
7.70812101,-0.00310938
7.71012121,-0.00300781
7.71212141,-0.00316406
7.71412161,-0.00310156
7.71612181,-0.00301563
7.71812201,-0.00302344
7.72012221,-0.00300781
7.72212241,-0.00300781
7.72412261,-0.00290625
7.72612281,-0.00295313
7.72812301,-0.00290625
7.73012321,-0.00302344
7.73212341,-0.00297656
7.73412361,-0.00299219
7.73612381,-0.00300000
7.73812401,-0.00294531
7.74012421,-0.00289844
7.74212441,-0.00290625
7.74412461,-0.00288281
7.74612481,-0.00292187
7.74812501,-0.00285937
7.75012521,-0.00293750
7.75212541,-0.00306250
7.75412561,-0.00288281
7.75612581,-0.00299219
7.75812601,-0.00299219
7.76012621,-0.00299219
7.76212641,-0.00301563
7.76412661,-0.00306250
7.76612681,-0.00303125
7.76812701,-0.00295313
7.77012721,-0.00297656
7.77212741,-0.00310938
7.77412761,-0.00307031
7.77612781,-0.00315625
7.77812801,-0.00317188
7.78012821,-0.00307031
7.78212841,-0.00322656
7.78412861,-0.00307813
7.78612881,-0.00312500
7.78812901,-0.00323438
7.79012921,-0.00320313
7.79212941,-0.00325781
7.79412961,-0.00318750
7.79612981,-0.00339062
7.79813001,-0.00333594
7.80013021,-0.00327344
7.80213041,-0.00314063
7.80413061,-0.00338281
7.80613081,-0.00313281
7.80813101,-0.00339062
7.81013121,-0.00310156
7.81213141,-0.00308594
7.81413161,-0.00321094
7.81613181,-0.00315625
7.81813201,-0.00305469
7.82013221,-0.00315625
7.82213241,-0.00309375
7.82413261,-0.00307813
7.82613281,-0.00307031
7.82813301,-0.00312500
7.83013321,-0.00298438
7.83213341,-0.00290625
7.83413361,-0.00305469
7.83613381,-0.00299219
7.83813401,-0.00296094
7.84013421,-0.00296875
7.84213441,-0.00285937
7.84413461,-0.00279687
7.84613481,-0.00292969
7.84813501,-0.00282812
7.85013521,-0.00293750
7.85213541,-0.00279687
7.85413561,-0.00294531
7.85613581,-0.00283594
7.85813601,-0.00287500
7.86013621,-0.00280469
7.86213641,-0.00296875
7.86413661,-0.00274219
7.86613681,-0.00270313
7.86813701,-0.00281250
7.87013721,-0.00275781
7.87213741,-0.00288281
7.87413761,-0.00296094
7.87613781,-0.00281250
7.87813801,-0.00289062
7.88013821,-0.00286719
7.88213841,-0.00269531
7.88413861,-0.00294531
7.88613881,-0.00281250
7.88813901,-0.00286719
7.89013921,-0.00292969
7.89213941,-0.00298438
7.89413961,-0.00285937
