# time (microsecs), Volts
10.18480000,-0.00150625
10.18560008,-0.00155000
10.18640016,-0.00153438
10.18720024,-0.00157188
10.18800032,-0.00147813
10.18880040,-0.00158125
10.18960048,-0.00155000
10.19040056,-0.00157188
10.19120064,-0.00153438
10.19200072,-0.00157188
10.19280080,-0.00160938
10.19360088,-0.00156875
10.19440096,-0.00142813
10.19520104,-0.00145312
10.19600112,-0.00160313
10.19680120,-0.00156563
10.19760128,-0.00148125
10.19840136,-0.00153438
10.19920144,-0.00151563
10.20000152,-0.00146250
10.20080160,-0.00151875
10.20160168,-0.00145312
10.20240176,-0.00144688
10.20320184,-0.00154688
10.20400192,-0.00154063
10.20480200,-0.00150938
10.20560208,-0.00143438
10.20640216,-0.00157188
10.20720224,-0.00154063
10.20800232,-0.00159687
10.20880240,-0.00149688
10.20960248,-0.00144688
10.21040256,-0.00146875
10.21120264,-0.00149375
10.21200272,-0.00148125
10.21280280,-0.00145312
10.21360288,-0.00152812
10.21440296,-0.00153438
10.21520304,-0.00150000
10.21600312,-0.00156563
10.21680320,-0.00146563
10.21760328,-0.00146875
10.21840336,-0.00153750
10.21920344,-0.00148125
10.22000352,-0.00132813
10.22080360,-0.00144688
10.22160368,-0.00151250
10.22240376,-0.00150313
10.22320384,-0.00147500
10.22400392,-0.00145625
10.22480400,-0.00136563
10.22560408,-0.00144688
10.22640416,-0.00148125
10.22720424,-0.00139063
10.22800432,-0.00144375
10.22880440,-0.00145312
10.22960448,-0.00149062
10.23040456,-0.00142813
10.23120464,-0.00137500
10.23200472,-0.00147188
10.23280480,-0.00146563
10.23360488,-0.00144375
10.23440496,-0.00144063
10.23520504,-0.00137188
10.23600512,-0.00142187
10.23680520,-0.00145312
10.23760528,-0.00143750
10.23840536,-0.00133125
10.23920544,-0.00140313
10.24000552,-0.00148750
10.24080560,-0.00142187
10.24160568,-0.00150313
10.24240576,-0.00140313
10.24320584,-0.00145625
10.24400592,-0.00141875
10.24480600,-0.00143125
10.24560608,-0.00135313
10.24640616,-0.00142187
10.24720624,-0.00150313
10.24800632,-0.00146250
10.24880640,-0.00141250
10.24960648,-0.00139688
10.25040656,-0.00141562
10.25120664,-0.00137813
10.25200672,-0.00146250
10.25280680,-0.00136875
10.25360688,-0.00141250
10.25440696,-0.00147500
10.25520704,-0.00145938
10.25600712,-0.00145625
10.25680720,-0.00141562
10.25760728,-0.00147188
10.25840736,-0.00146563
10.25920744,-0.00151563
10.26000752,-0.00142813
10.26080760,-0.00142500
10.26160768,-0.00143750
10.26240776,-0.00147188
10.26320784,-0.00146250
10.26400792,-0.00140000
10.26480800,-0.00145000
10.26560808,-0.00148438
10.26640816,-0.00147188
10.26720824,-0.00151563
10.26800832,-0.00142500
10.26880840,-0.00147813
10.26960848,-0.00149375
10.27040856,-0.00151875
10.27120864,-0.00133438
10.27200872,-0.00145625
10.27280880,-0.00154375
10.27360888,-0.00153750
10.27440896,-0.00148438
10.27520904,-0.00146250
10.27600912,-0.00143125
10.27680920,-0.00147188
10.27760928,-0.00149688
10.27840936,-0.00145625
10.27920944,-0.00145312
10.28000952,-0.00153125
10.28080960,-0.00157188
10.28160968,-0.00148750
10.28240976,-0.00141562
10.28320984,-0.00156563
10.28400992,-0.00152500
10.28481000,-0.00152188
10.28561008,-0.00146250
10.28641016,-0.00149688
10.28721024,-0.00150313
10.28801032,-0.00150938
10.28881040,-0.00154688
10.28961048,-0.00150313
10.29041056,-0.00153438
10.29121064,-0.00153750
10.29201072,-0.00153750
10.29281080,-0.00159687
10.29361088,-0.00153125
10.29441096,-0.00154688
10.29521104,-0.00158438
10.29601112,-0.00154688
10.29681120,-0.00145625
10.29761128,-0.00152188
10.29841136,-0.00160938
10.29921144,-0.00155625
10.30001152,-0.00153438
10.30081160,-0.00153438
10.30161168,-0.00148750
10.30241176,-0.00152188
10.30321184,-0.00148750
10.30401192,-0.00145938
10.30481200,-0.00153125
10.30561208,-0.00154688
10.30641216,-0.00159687
10.30721224,-0.00148750
10.30801232,-0.00146563
10.30881240,-0.00160313
10.30961248,-0.00156875
10.31041256,-0.00162500
10.31121264,-0.00160938
10.31201272,-0.00151563
10.31281280,-0.00153438
10.31361288,-0.00156875
10.31441296,-0.00157188
10.31521304,-0.00149688
10.31601312,-0.00157500
10.31681320,-0.00155937
10.31761328,-0.00155937
10.31841336,-0.00158125
10.31921344,-0.00152812
10.32001352,-0.00152188
10.32081360,-0.00162813
10.32161368,-0.00159375
10.32241376,-0.00145625
10.32321384,-0.00152500
10.32401392,-0.00155937
10.32481400,-0.00158125
10.32561408,-0.00150938
10.32641416,-0.00155000
10.32721424,-0.00148750
10.32801432,-0.00153125
10.32881440,-0.00152500
10.32961448,-0.00147188
10.33041456,-0.00149375
10.33121464,-0.00152188
10.33201472,-0.00158750
10.33281480,-0.00145625
10.33361488,-0.00147500
10.33441496,-0.00157500
10.33521504,-0.00157813
10.33601512,-0.00152500
10.33681520,-0.00147188
10.33761528,-0.00145312
10.33841536,-0.00153125
10.33921544,-0.00154063
10.34001552,-0.00149375
10.34081560,-0.00146875
10.34161568,-0.00150000
10.34241576,-0.00152188
10.34321584,-0.00149062
10.34401592,-0.00155000
10.34481600,-0.00149688
10.34561608,-0.00149375
10.34641616,-0.00155000
10.34721624,-0.00150625
10.34801632,-0.00140000
10.34881640,-0.00148125
10.34961648,-0.00155937
10.35041656,-0.00149688
10.35121664,-0.00149688
10.35201672,-0.00142813
10.35281680,-0.00145625
10.35361688,-0.00144063
10.35441696,-0.00148125
10.35521704,-0.00145938
10.35601712,-0.00142813
10.35681720,-0.00150313
10.35761728,-0.00150313
10.35841736,-0.00141875
10.35921744,-0.00142813
10.36001752,-0.00155937
10.36081760,-0.00140938
10.36161768,-0.00149688
10.36241776,-0.00145000
10.36321784,-0.00140000
10.36401792,-0.00145625
10.36481800,-0.00146250
10.36561808,-0.00144688
10.36641816,-0.00141250
10.36721824,-0.00148125
10.36801832,-0.00153438
10.36881840,-0.00147188
10.36961848,-0.00154063
10.37041856,-0.00141562
10.37121864,-0.00147813
10.37201872,-0.00150938
10.37281880,-0.00152188
10.37361888,-0.00132500
10.37441896,-0.00146563
10.37521904,-0.00152188
10.37601912,-0.00148125
10.37681920,-0.00144063
10.37761928,-0.00143125
10.37841936,-0.00141875
10.37921944,-0.00141875
10.38001952,-0.00146875
10.38081960,-0.00138750
10.38161968,-0.00142813
10.38241976,-0.00150938
10.38321984,-0.00152812
10.38401992,-0.00139375
10.38482000,-0.00137500
10.38562008,-0.00156250
10.38642016,-0.00140000
10.38722024,-0.00146563
10.38802032,-0.00143125
10.38882040,-0.00139063
10.38962048,-0.00143125
10.39042056,-0.00147813
10.39122064,-0.00145625
10.39202072,-0.00142500
10.39282080,-0.00144063
10.39362088,-0.00150938
10.39442096,-0.00147813
10.39522104,-0.00150000
10.39602112,-0.00139688
10.39682120,-0.00147500
10.39762128,-0.00148438
10.39842136,-0.00148750
10.39922144,-0.00133750
10.40002152,-0.00146250
10.40082160,-0.00148125
10.40162168,-0.00145938
10.40242176,-0.00143125
10.40322184,-0.00143125
10.40402192,-0.00142500
10.40482200,-0.00141562
10.40562208,-0.00145938
10.40642216,-0.00142813
10.40722224,-0.00142813
10.40802232,-0.00145312
10.40882240,-0.00152188
10.40962248,-0.00142187
10.41042256,-0.00136563
10.41122264,-0.00154375
10.41202272,-0.00145312
10.41282280,-0.00147500
10.41362288,-0.00141875
10.41442296,-0.00139375
10.41522304,-0.00144688
10.41602312,-0.00151875
10.41682320,-0.00150625
10.41762328,-0.00142813
10.41842336,-0.00143750
10.41922344,-0.00150625
10.42002352,-0.00143125
10.42082360,-0.00152188
10.42162368,-0.00139688
10.42242376,-0.00145000
10.42322384,-0.00150625
10.42402392,-0.00154063
10.42482400,-0.00130000
10.42562408,-0.00144688
10.42642416,-0.00150625
10.42722424,-0.00147500
10.42802432,-0.00145000
10.42882440,-0.00147188
10.42962448,-0.00145625
10.43042456,-0.00141250
10.43122464,-0.00140625
10.43202472,-0.00136250
10.43282480,-0.00143750
10.43362488,-0.00148438
10.43442496,-0.00151250
10.43522504,-0.00137813
10.43602512,-0.00139375
10.43682520,-0.00153438
10.43762528,-0.00139688
10.43842536,-0.00145000
10.43922544,-0.00145000
10.44002552,-0.00140313
10.44082560,-0.00143438
10.44162568,-0.00145000
10.44242576,-0.00145938
10.44322584,-0.00139688
10.44402592,-0.00143438
10.44482600,-0.00147188
10.44562608,-0.00150000
10.44642616,-0.00150000
10.44722624,-0.00137813
10.44802632,-0.00144688
10.44882640,-0.00148125
10.44962648,-0.00142500
10.45042656,-0.00133125
10.45122664,-0.00144688
10.45202672,-0.00150313
10.45282680,-0.00141875
10.45362688,-0.00141250
10.45442696,-0.00140000
10.45522704,-0.00145938
10.45602712,-0.00140938
10.45682720,-0.00140000
10.45762728,-0.00136250
10.45842736,-0.00141250
10.45922744,-0.00146875
10.46002752,-0.00152188
10.46082760,-0.00143438
10.46162768,-0.00138437
10.46242776,-0.00152500
10.46322784,-0.00140625
10.46402792,-0.00141562
10.46482800,-0.00143750
10.46562808,-0.00133438
10.46642816,-0.00144063
10.46722824,-0.00140625
10.46802832,-0.00145312
10.46882840,-0.00132813
10.46962848,-0.00143438
10.47042856,-0.00145938
10.47122864,-0.00145312
10.47202872,-0.00147813
10.47282880,-0.00135938
10.47362888,-0.00146875
10.47442896,-0.00153438
10.47522904,-0.00139375
10.47602912,-0.00129375
10.47682920,-0.00145312
10.47762928,-0.00147813
10.47842936,-0.00145312
10.47922944,-0.00139688
10.48002952,-0.00138125
10.48082960,-0.00141875
10.48162968,-0.00138750
10.48242976,-0.00145625
10.48322984,-0.00142187
10.48402992,-0.00141562
10.48483000,-0.00151563
10.48563008,-0.00153750
10.48643016,-0.00140625
10.48723024,-0.00138750
10.48803032,-0.00154375
10.48883040,-0.00146250
10.48963048,-0.00146563
10.49043056,-0.00145312
10.49123064,-0.00140313
10.49203072,-0.00143438
10.49283080,-0.00141875
10.49363088,-0.00149688
10.49443096,-0.00135938
10.49523104,-0.00149375
10.49603112,-0.00144063
10.49683120,-0.00147500
10.49763128,-0.00154688
10.49843136,-0.00140938
10.49923144,-0.00148750
10.50003152,-0.00159063
10.50083160,-0.00150938
10.50163168,-0.00136563
10.50243176,-0.00147500
10.50323184,-0.00155313
10.50403192,-0.00152812
10.50483200,-0.00150313
10.50563208,-0.00146250
10.50643216,-0.00152812
10.50723224,-0.00150000
10.50803232,-0.00147500
10.50883240,-0.00148750
10.50963248,-0.00151250
10.51043256,-0.00152812
10.51123264,-0.00151875
10.51203272,-0.00147813
10.51283280,-0.00141250
