Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,
3.6180e-06,-0.00136875,3.46047
3.6200e-06,-0.0013875,3.46047
3.6220e-06,-0.00135469,3.46
3.6240e-06,-0.00138594,3.46016
3.6260e-06,-0.00139531,3.46109
3.6280e-06,-0.0014125,3.46094
3.6300e-06,-0.00138906,3.46109
3.6320e-06,-0.00138906,3.46125
3.6340e-06,-0.00140781,3.45828
3.6360e-06,-0.0014,3.46031
3.6380e-06,-0.00136875,3.46016
3.6400e-06,-0.00137188,3.46172
3.6420e-06,-0.00136406,3.46203
3.6440e-06,-0.00131875,3.46453
3.6460e-06,-0.00137031,3.46094
3.6480e-06,-0.00139688,3.46063
3.6500e-06,-0.00132656,3.46141
3.6520e-06,-0.00138594,3.46109
3.6540e-06,-0.00140625,3.45656
3.6560e-06,-0.00138125,3.46063
3.6580e-06,-0.00140313,3.45891
3.6600e-06,-0.00139219,3.46063
3.6620e-06,-0.00140313,3.45891
3.6640e-06,-0.00139063,3.46
3.6660e-06,-0.0014,3.46
3.6680e-06,-0.0014,3.46141
3.6700e-06,-0.00137188,3.46188
3.6720e-06,-0.00138125,3.46188
3.6740e-06,-0.00134219,3.45953
3.6760e-06,-0.00135625,3.46078
3.6780e-06,-0.00134844,3.46203
3.6800e-06,-0.00137813,3.46109
3.6820e-06,-0.00134375,3.46
3.6840e-06,-0.00139063,3.45875
3.6860e-06,-0.00135156,3.46047
3.6880e-06,-0.00137031,3.46078
3.6900e-06,-0.00136563,3.46047
3.6920e-06,-0.00135781,3.46094
3.6940e-06,-0.00133594,3.46109
3.6960e-06,-0.0013625,3.46125
3.6980e-06,-0.00136406,3.45953
3.7000e-06,-0.00138281,3.46031
3.7020e-06,-0.00136563,3.46031
3.7040e-06,-0.00138437,3.46125
3.7060e-06,-0.00138281,3.45875
3.7080e-06,-0.00134531,3.46094
3.7100e-06,-0.0013875,3.45984
3.7120e-06,-0.00139375,3.46078
3.7140e-06,-0.00139063,3.46312
3.7160e-06,-0.00139531,3.46016
3.7180e-06,-0.00141094,3.45938
3.7200e-06,-0.00137031,3.46188
3.7220e-06,-0.00140938,3.46063
3.7240e-06,-0.00139531,3.46078
3.7260e-06,-0.00137188,3.45969
3.7280e-06,-0.00137344,3.45859
3.7300e-06,-0.00135938,3.46047
3.7320e-06,-0.00137344,3.46141
3.7340e-06,-0.00135781,3.46172
3.7360e-06,-0.00136406,3.46109
3.7380e-06,-0.00136875,3.46078
3.7400e-06,-0.001375,3.46
3.7420e-06,-0.00140781,3.46219
3.7440e-06,-0.00141719,3.46047
3.7460e-06,-0.00142187,3.46125
3.7480e-06,-0.00142031,3.45891
3.7500e-06,-0.0014,3.45938
3.7520e-06,-0.0014125,3.45969
3.7540e-06,-0.00139844,3.45969
3.7560e-06,-0.00141562,3.45953
3.7580e-06,-0.00144531,3.46234
3.7600e-06,-0.00139531,3.45906
3.7620e-06,-0.00140313,3.45984
3.7640e-06,-0.00137813,3.46016
3.7660e-06,-0.0013875,3.46047
3.7680e-06,-0.00139375,3.46
3.7700e-06,-0.00138594,3.46125
3.7720e-06,-0.00138594,3.45953
3.7740e-06,-0.00139844,3.45953
3.7760e-06,-0.00140625,3.45938
3.7780e-06,-0.00138594,3.46078
3.7800e-06,-0.0013875,3.46109
3.7820e-06,-0.00140625,3.46016
3.7840e-06,-0.00137344,3.46063
3.7860e-06,-0.00139375,3.46094
3.7880e-06,-0.00135938,3.45906
3.7900e-06,-0.00139844,3.46141
3.7920e-06,-0.00139375,3.46156
3.7940e-06,-0.00140313,3.46016
3.7960e-06,-0.00139063,3.46312
3.7980e-06,-0.00136875,3.46
3.8000e-06,-0.00141875,3.46031
3.8020e-06,-0.00139688,3.46
3.8040e-06,-0.00139844,3.45984
3.8060e-06,-0.00136563,3.45875
3.8080e-06,-0.00141875,3.46172
3.8100e-06,-0.00143281,3.45938
3.8120e-06,-0.0013875,3.45938
3.8140e-06,-0.00139531,3.46219
3.8160e-06,-0.00142813,3.46156
3.8180e-06,-0.001425,3.45891
3.8200e-06,-0.00142187,3.46109
3.8220e-06,-0.00141094,3.46156
3.8240e-06,-0.00140625,3.46188
3.8260e-06,-0.00141875,3.46172
3.8280e-06,-0.00139219,3.46125
3.8300e-06,-0.0013625,3.46031
3.8320e-06,-0.00137969,3.46063
3.8340e-06,-0.00139375,3.46141
3.8360e-06,-0.00133594,3.46375
3.8380e-06,-0.00137031,3.46031
3.8400e-06,-0.00136563,3.46266
3.8420e-06,-0.00139219,3.46156
3.8440e-06,-0.00138281,3.45906
3.8460e-06,-0.00135,3.45922
3.8480e-06,-0.00136094,3.45891
3.8500e-06,-0.00141875,3.4625
3.8520e-06,-0.0013625,3.46047
3.8540e-06,-0.00135469,3.46063
3.8560e-06,-0.00136094,3.45891
3.8580e-06,-0.00137031,3.46125
3.8600e-06,-0.00137188,3.46266
3.8620e-06,-0.00138437,3.46328
3.8640e-06,-0.0014125,3.46047
3.8660e-06,-0.00142187,3.46188
3.8680e-06,-0.0014375,3.46078
3.8700e-06,-0.00145156,3.46234
3.8720e-06,-0.00145625,3.45984
3.8740e-06,-0.00144375,3.46031
3.8760e-06,-0.00145312,3.45891
3.8780e-06,-0.00140625,3.46094
3.8800e-06,-0.00139844,3.46188
3.8820e-06,-0.00140625,3.45859
3.8840e-06,-0.0013875,3.46047
3.8860e-06,-0.00135,3.46203
3.8880e-06,-0.00135938,3.46266
3.8900e-06,-0.00135313,3.45984
3.8920e-06,-0.00138906,3.45922
3.8940e-06,-0.00137031,3.45984
3.8960e-06,-0.00140313,3.46141
3.8980e-06,-0.00139688,3.46156
3.9000e-06,-0.00137656,3.4625
3.9020e-06,-0.00138125,3.46047
3.9040e-06,-0.00140156,3.46094
3.9060e-06,-0.00140156,3.46109
3.9080e-06,-0.001375,3.46094
3.9100e-06,-0.00138281,3.46109
3.9120e-06,-0.00135156,3.46188
3.9140e-06,-0.00137344,3.46359
3.9160e-06,-0.00137188,3.46016
3.9180e-06,-0.00135781,3.46219
3.9200e-06,-0.00134531,3.46203
3.9220e-06,-0.001325,3.45844
3.9240e-06,-0.0013625,3.45953
3.9260e-06,-0.00136719,3.46281
3.9280e-06,-0.00139688,3.46047
3.9300e-06,-0.00139531,3.45969
3.9320e-06,-0.00137969,3.45812
3.9340e-06,-0.00138437,3.46234
3.9360e-06,-0.00135313,3.46016
3.9380e-06,-0.00138125,3.46156
3.9400e-06,-0.00135313,3.46078
3.9420e-06,-0.0013375,3.45922
3.9440e-06,-0.00134531,3.46109
3.9460e-06,-0.00134219,3.46031
3.9480e-06,-0.00135625,3.46
3.9500e-06,-0.00135156,3.46172
3.9520e-06,-0.00137656,3.46234
3.9540e-06,-0.00139219,3.45906
3.9560e-06,-0.00142813,3.46063
3.9580e-06,-0.00141875,3.46219
3.9600e-06,-0.00144688,3.46141
3.9620e-06,-0.00144375,3.46016
3.9640e-06,-0.00142656,3.46312
3.9660e-06,-0.00142031,3.45766
3.9680e-06,-0.00143281,3.45906
3.9700e-06,-0.00140781,3.46188
3.9720e-06,-0.00137031,3.45922
3.9740e-06,-0.00138125,3.46094
3.9760e-06,-0.00131719,3.46375
3.9780e-06,-0.0013375,3.46172
3.9800e-06,-0.00138125,3.46063
3.9820e-06,-0.00135,3.46094
3.9840e-06,-0.00136563,3.46281
3.9860e-06,-0.0013625,3.46031
3.9880e-06,-0.00139063,3.46031
3.9900e-06,-0.00137969,3.46141
3.9920e-06,-0.00140313,3.45641
3.9940e-06,-0.001425,3.46328
3.9960e-06,-0.00142344,3.45766
3.9980e-06,-0.00143125,3.46203
4.0000e-06,-0.00138594,3.45984
4.0020e-06,-0.00141719,3.46266
4.0040e-06,-0.00138594,3.45969
4.0060e-06,-0.00143594,3.45922
4.0080e-06,-0.00139531,3.46063
4.0100e-06,-0.00138594,3.46031
4.0120e-06,-0.00140156,3.45844
4.0140e-06,-0.00141875,3.46266
4.0160e-06,-0.00143438,3.46125
4.0180e-06,-0.001425,3.46078
4.0200e-06,-0.00144844,3.46125
4.0220e-06,-0.00144219,3.45953
4.0240e-06,-0.00144063,3.46063
4.0260e-06,-0.00144375,3.46203
4.0280e-06,-0.00141875,3.46109
4.0300e-06,-0.00141094,3.45906
4.0320e-06,-0.0014125,3.46125
4.0340e-06,-0.00141406,3.46047
4.0360e-06,-0.0014375,3.46078
4.0380e-06,-0.00142344,3.46063
4.0400e-06,-0.00140313,3.46266
4.0420e-06,-0.00140781,3.46078
4.0440e-06,-0.00136563,3.46047
4.0460e-06,-0.001375,3.46016
4.0480e-06,-0.00139063,3.46156
4.0500e-06,-0.00139844,3.46063
4.0520e-06,-0.00142344,3.46266
4.0540e-06,-0.00136875,3.46312
4.0560e-06,-0.00140625,3.46188
4.0580e-06,-0.00142031,3.46078
4.0600e-06,-0.00142031,3.46016
4.0620e-06,-0.00146719,3.46266
4.0640e-06,-0.00145312,3.45875
4.0660e-06,-0.00146406,3.45938
4.0680e-06,-0.00142344,3.45922
4.0700e-06,-0.00141406,3.45984
4.0720e-06,-0.00141719,3.45984
4.0740e-06,-0.00140313,3.45969
4.0760e-06,-0.0014,3.46094
4.0780e-06,-0.00141094,3.46234
4.0800e-06,-0.00144844,3.46297
4.0820e-06,-0.00144688,3.46
4.0840e-06,-0.0014625,3.46094
4.0860e-06,-0.00140313,3.46125
4.0880e-06,-0.00143125,3.46031
4.0900e-06,-0.00143906,3.46016
4.0920e-06,-0.00141562,3.46219
4.0940e-06,-0.00141719,3.46047
4.0960e-06,-0.00141094,3.45906
4.0980e-06,-0.00141875,3.46109
4.1000e-06,-0.00142187,3.45984
4.1020e-06,-0.0014,3.46109
4.1040e-06,-0.00142031,3.46156
4.1060e-06,-0.00143594,3.46203
4.1080e-06,-0.00145781,3.46125
4.1100e-06,-0.00142031,3.45969
4.1120e-06,-0.00142187,3.45953
4.1140e-06,-0.00141562,3.46031
4.1160e-06,-0.00145469,3.46047
4.1180e-06,-0.00140781,3.46172
4.1200e-06,-0.0014125,3.46094
4.1220e-06,-0.00140781,3.46375
4.1240e-06,-0.00138437,3.45906
4.1260e-06,-0.00139844,3.45984
4.1280e-06,-0.00139063,3.46172
4.1300e-06,-0.00137969,3.45812
4.1320e-06,-0.00139063,3.45922
4.1340e-06,-0.00141406,3.46047
4.1360e-06,-0.001425,3.46016
4.1380e-06,-0.00139844,3.46109
4.1400e-06,-0.00143125,3.46031
4.1420e-06,-0.001475,3.46063
4.1440e-06,-0.00145156,3.46172
4.1460e-06,-0.00144688,3.46141
4.1480e-06,-0.00147031,3.46047
4.1500e-06,-0.00142187,3.4625
4.1520e-06,-0.00141562,3.46047
4.1540e-06,-0.00142344,3.46172
4.1560e-06,-0.00143594,3.46016
4.1580e-06,-0.0013875,3.46156
4.1600e-06,-0.001425,3.46219
4.1620e-06,-0.00135313,3.46063
4.1640e-06,-0.00134375,3.46047
4.1660e-06,-0.0013625,3.46188
4.1680e-06,-0.00134219,3.46406
4.1700e-06,-0.00136406,3.46156
4.1720e-06,-0.00137813,3.46016
4.1740e-06,-0.00139375,3.46109
4.1760e-06,-0.00139219,3.45844
4.1780e-06,-0.00139219,3.4625
4.1800e-06,-0.00141094,3.46063
4.1820e-06,-0.00139375,3.46297
4.1840e-06,-0.00138594,3.45938
4.1860e-06,-0.00135469,3.46047
4.1880e-06,-0.0013875,3.45953
4.1900e-06,-0.00138281,3.46188
4.1920e-06,-0.00139531,3.45906
4.1940e-06,-0.00140781,3.45891
4.1960e-06,-0.0014375,3.46016
4.1980e-06,-0.00145938,3.46047
4.2000e-06,-0.00149844,3.46141
4.2020e-06,-0.0014875,3.45938
4.2040e-06,-0.00142813,3.46
4.2060e-06,-0.00148594,3.46266
4.2080e-06,-0.00147813,3.46109
4.2100e-06,-0.00143281,3.45969
4.2120e-06,-0.00141875,3.46031
4.2140e-06,-0.00136719,3.46172
4.2160e-06,-0.00135,3.46047
4.2180e-06,-0.00134844,3.46016
4.2200e-06,-0.00131875,3.46156
4.2220e-06,-0.00136563,3.46016
4.2240e-06,-0.00134375,3.46047
4.2260e-06,-0.00135469,3.46188
4.2280e-06,-0.00138125,3.46016
4.2300e-06,-0.0013875,3.46078
4.2320e-06,-0.00136875,3.46266
4.2340e-06,-0.00140938,3.46234
4.2360e-06,-0.001425,3.45938
4.2380e-06,-0.00140781,3.46203
4.2400e-06,-0.0014375,3.46234
4.2420e-06,-0.00142031,3.45906
4.2440e-06,-0.00141094,3.46203
4.2460e-06,-0.00141406,3.46344
4.2480e-06,-0.00143281,3.45891
4.2500e-06,-0.00141719,3.46109
4.2520e-06,-0.001425,3.45781
4.2540e-06,-0.00143594,3.45984
4.2560e-06,-0.0014375,3.46016
4.2580e-06,-0.00139063,3.45969
4.2600e-06,-0.00138594,3.46016
4.2620e-06,-0.0014,3.46031
4.2640e-06,-0.00138594,3.46234
4.2660e-06,-0.00137344,3.46016
4.2680e-06,-0.00139531,3.46031
4.2700e-06,-0.0013875,3.46094
4.2720e-06,-0.0014,3.46031
4.2740e-06,-0.001425,3.46109
4.2760e-06,-0.00141094,3.46
4.2780e-06,-0.00142031,3.45922
4.2800e-06,-0.00143594,3.46141
4.2820e-06,-0.00145156,3.46281
4.2840e-06,-0.00146719,3.46203
4.2860e-06,-0.00150156,3.46016
4.2880e-06,-0.00151563,3.46063
4.2900e-06,-0.00152969,3.45906
4.2920e-06,-0.00148125,3.45875
4.2940e-06,-0.00145312,3.46031
4.2960e-06,-0.00141875,3.46406
4.2980e-06,-0.00146875,3.46344
4.3000e-06,-0.00139844,3.45906
4.3020e-06,-0.0013625,3.46078
4.3040e-06,-0.00139844,3.46125
4.3060e-06,-0.00136875,3.45891
4.3080e-06,-0.00140469,3.46359
4.3100e-06,-0.001375,3.46219
4.3120e-06,-0.00141562,3.45766
4.3140e-06,-0.00140938,3.46016
4.3160e-06,-0.00142969,3.45984
4.3180e-06,-0.00145,3.45984
4.3200e-06,-0.00143594,3.45906
4.3220e-06,-0.00145156,3.46109
4.3240e-06,-0.00142969,3.45953
4.3260e-06,-0.00146094,3.45969
4.3280e-06,-0.001425,3.46141
4.3300e-06,-0.00141562,3.45922
4.3320e-06,-0.00141719,3.46094
4.3340e-06,-0.00141406,3.46203
4.3360e-06,-0.00140625,3.46172
4.3380e-06,-0.00139375,3.46031
4.3400e-06,-0.00142969,3.46063
4.3420e-06,-0.00139219,3.4625
4.3440e-06,-0.00139531,3.46109
4.3460e-06,-0.00140313,3.46156
4.3480e-06,-0.00135313,3.46328
4.3500e-06,-0.00142344,3.46
4.3520e-06,-0.00143438,3.46063
4.3540e-06,-0.0014625,3.46016
4.3560e-06,-0.00148594,3.46219
4.3580e-06,-0.00145312,3.46094
4.3600e-06,-0.0014,3.46094
4.3620e-06,-0.00144531,3.45984
4.3640e-06,-0.00138906,3.45766
4.3660e-06,-0.00138125,3.46031
4.3680e-06,-0.00135313,3.46312
4.3700e-06,-0.00137656,3.46063
4.3720e-06,-0.0014,3.45906
4.3740e-06,-0.00135156,3.46031
4.3760e-06,-0.00143438,3.46141
4.3780e-06,-0.00140938,3.46203
4.3800e-06,-0.00146563,3.46078
4.3820e-06,-0.0014875,3.45906
4.3840e-06,-0.00145625,3.46125
4.3860e-06,-0.00145625,3.46016
4.3880e-06,-0.00140781,3.45938
4.3900e-06,-0.00148438,3.46016
4.3920e-06,-0.00140781,3.46031
4.3940e-06,-0.00142813,3.45891
4.3960e-06,-0.0014,3.45875
4.3980e-06,-0.00140781,3.46047
4.4000e-06,-0.00139688,3.46188
4.4020e-06,-0.00138906,3.46094
4.4040e-06,-0.00141094,3.46031
4.4060e-06,-0.00141406,3.45969
4.4080e-06,-0.00143438,3.46109
4.4100e-06,-0.00143906,3.45828
4.4120e-06,-0.00143281,3.45984
4.4140e-06,-0.00141875,3.45844
4.4160e-06,-0.00145781,3.46
4.4180e-06,-0.00144531,3.46063
4.4200e-06,-0.00142344,3.46063
4.4220e-06,-0.00141719,3.46063
4.4240e-06,-0.00143125,3.46172
4.4260e-06,-0.001475,3.45828
4.4280e-06,-0.00142344,3.46
4.4300e-06,-0.00142813,3.46063
4.4320e-06,-0.00142813,3.45984
4.4340e-06,-0.00144844,3.46156
4.4360e-06,-0.00146875,3.46141
4.4380e-06,-0.00141719,3.46156
4.4400e-06,-0.00145469,3.45844
4.4420e-06,-0.00143438,3.46063
4.4440e-06,-0.00144688,3.46078
4.4460e-06,-0.00145625,3.46016
4.4480e-06,-0.00144688,3.45969
4.4500e-06,-0.00143594,3.46047
4.4520e-06,-0.00143438,3.45906
4.4540e-06,-0.00141719,3.45891
4.4560e-06,-0.00143906,3.46125
4.4580e-06,-0.00143438,3.45938
4.4600e-06,-0.00140313,3.45906
4.4620e-06,-0.00145625,3.46312
4.4640e-06,-0.00142969,3.45969
4.4660e-06,-0.00139844,3.46125
4.4680e-06,-0.00140625,3.46
4.4700e-06,-0.00140469,3.45938
4.4720e-06,-0.00143125,3.46
4.4740e-06,-0.00140313,3.46063
4.4760e-06,-0.00144375,3.46406
4.4780e-06,-0.00144688,3.45875
4.4800e-06,-0.00146719,3.46094
4.4820e-06,-0.00145312,3.45984
4.4840e-06,-0.00146875,3.46031
4.4860e-06,-0.00145781,3.46109
4.4880e-06,-0.00145312,3.46
4.4900e-06,-0.00149375,3.46094
4.4920e-06,-0.00150625,3.46094
4.4940e-06,-0.001475,3.46172
4.4960e-06,-0.001475,3.45922
4.4980e-06,-0.0014375,3.45984
4.5000e-06,-0.00149219,3.46031
4.5020e-06,-0.00139844,3.46141
4.5040e-06,-0.00141562,3.46031
4.5060e-06,-0.00140469,3.45938
4.5080e-06,-0.00139531,3.46
4.5100e-06,-0.0013875,3.45969
4.5120e-06,-0.00141094,3.46031
4.5140e-06,-0.00139063,3.46094
4.5160e-06,-0.00136563,3.45938
4.5180e-06,-0.00137813,3.46016
4.5200e-06,-0.00137656,3.45922
4.5220e-06,-0.00139063,3.45844
4.5240e-06,-0.00138594,3.45906
4.5260e-06,-0.0014125,3.46109
4.5280e-06,-0.00138125,3.46109
4.5300e-06,-0.00141094,3.45953
4.5320e-06,-0.00139531,3.45938
4.5340e-06,-0.0014,3.45953
4.5360e-06,-0.00140781,3.45984
4.5380e-06,-0.00141094,3.46172
4.5400e-06,-0.00137969,3.45859
4.5420e-06,-0.00138906,3.45938
4.5440e-06,-0.00140469,3.46109
4.5460e-06,-0.00137188,3.46
4.5480e-06,-0.00139688,3.45906
4.5500e-06,-0.00142187,3.46063
4.5520e-06,-0.00141875,3.46156
4.5540e-06,-0.00146563,3.46125
4.5560e-06,-0.00143906,3.46094
4.5580e-06,-0.00146406,3.46031
4.5600e-06,-0.00145781,3.46094
4.5620e-06,-0.00144531,3.45906
4.5640e-06,-0.00149219,3.46156
4.5660e-06,-0.00141875,3.45953
4.5680e-06,-0.00145,3.45875
4.5700e-06,-0.0014125,3.46016
4.5720e-06,-0.00147969,3.45906
4.5740e-06,-0.00145469,3.46125
4.5760e-06,-0.00144063,3.45953
4.5780e-06,-0.00145469,3.46078
4.5800e-06,-0.00143125,3.45906
4.5820e-06,-0.00146719,3.45938
4.5840e-06,-0.00145938,3.46156
4.5860e-06,-0.0014375,3.45969
4.5880e-06,-0.00142813,3.46016
4.5900e-06,-0.00145312,3.46063
4.5920e-06,-0.0014,3.46078
4.5940e-06,-0.0014125,3.45984
4.5960e-06,-0.00142656,3.46031
4.5980e-06,-0.00138281,3.46016
4.6000e-06,-0.00140313,3.46266
4.6020e-06,-0.00142344,3.46078
4.6040e-06,-0.00140781,3.45844
4.6060e-06,-0.00142031,3.45844
4.6080e-06,-0.00147188,3.46
4.6100e-06,-0.001475,3.45953
4.6120e-06,-0.00145469,3.45906
4.6140e-06,-0.00144844,3.45812
4.6160e-06,-0.00144063,3.46
4.6180e-06,-0.00144844,3.46109
4.6200e-06,-0.00145781,3.45891
4.6220e-06,-0.00142187,3.45938
4.6240e-06,-0.00140781,3.45938
4.6260e-06,-0.00142969,3.45984
4.6280e-06,-0.0014125,3.45922
4.6300e-06,-0.00137031,3.46063
4.6320e-06,-0.00137344,3.45953
4.6340e-06,-0.00137031,3.46031
4.6360e-06,-0.00139375,3.45688
4.6380e-06,-0.00141875,3.46344
4.6400e-06,-0.00140781,3.45797
4.6420e-06,-0.00144063,3.46047
4.6440e-06,-0.00139375,3.46063
4.6460e-06,-0.00143906,3.46141
4.6480e-06,-0.00144063,3.46031
4.6500e-06,-0.00145,3.45875
4.6520e-06,-0.00142187,3.46109
4.6540e-06,-0.00144063,3.46078
4.6560e-06,-0.00145312,3.46219
4.6580e-06,-0.00146719,3.45984
4.6600e-06,-0.00145938,3.46063
4.6620e-06,-0.00139688,3.46
4.6640e-06,-0.00142344,3.45969
4.6660e-06,-0.00142187,3.46188
4.6680e-06,-0.00143125,3.46047
4.6700e-06,-0.00141406,3.45781
4.6720e-06,-0.00148125,3.46172
4.6740e-06,-0.00143594,3.45906
4.6760e-06,-0.00140781,3.46063
4.6780e-06,-0.00141875,3.45938
4.6800e-06,-0.00138281,3.46375
4.6820e-06,-0.00142969,3.45953
4.6840e-06,-0.00144531,3.45938
4.6860e-06,-0.00142656,3.46031
4.6880e-06,-0.00143125,3.45984
4.6900e-06,-0.00141719,3.45844
4.6920e-06,-0.00151094,3.46234
4.6940e-06,-0.00145312,3.46188
4.6960e-06,-0.00148281,3.45891
4.6980e-06,-0.00146875,3.46063
4.7000e-06,-0.00147969,3.46031
4.7020e-06,-0.00148281,3.46078
4.7040e-06,-0.00148125,3.45922
4.7060e-06,-0.00148281,3.45578
4.7080e-06,-0.00139844,3.45953
4.7100e-06,-0.00145938,3.45938
4.7120e-06,-0.00141406,3.45859
4.7140e-06,-0.00142656,3.45969
4.7160e-06,-0.00141094,3.46219
4.7180e-06,-0.00146875,3.46188
4.7200e-06,-0.0014375,3.46125
4.7220e-06,-0.00144531,3.45938
4.7240e-06,-0.00147656,3.46
4.7260e-06,-0.00143594,3.46172
4.7280e-06,-0.00144531,3.45938
4.7300e-06,-0.00146406,3.45797
4.7320e-06,-0.00144844,3.46281
4.7340e-06,-0.00145781,3.46016
4.7360e-06,-0.00149062,3.46063
4.7380e-06,-0.00149375,3.45781
4.7400e-06,-0.00145312,3.45984
4.7420e-06,-0.00145781,3.46094
4.7440e-06,-0.00146875,3.46188
4.7460e-06,-0.00148594,3.46156
4.7480e-06,-0.00147188,3.45984
4.7500e-06,-0.00142344,3.46078
4.7520e-06,-0.00139688,3.46047
4.7540e-06,-0.00143125,3.45953
4.7560e-06,-0.00147344,3.46234
4.7580e-06,-0.00141562,3.45922
4.7600e-06,-0.00142656,3.46047
4.7620e-06,-0.00142031,3.46094
4.7640e-06,-0.00145312,3.45688
4.7660e-06,-0.00143594,3.45891
4.7680e-06,-0.00142187,3.45812
4.7700e-06,-0.00142344,3.45859
4.7720e-06,-0.00138437,3.45938
4.7740e-06,-0.00140469,3.45875
4.7760e-06,-0.00141406,3.46078
4.7780e-06,-0.00141719,3.45922
4.7800e-06,-0.00139844,3.45828
4.7820e-06,-0.00146094,3.45984
4.7840e-06,-0.00144844,3.46188
4.7860e-06,-0.00146719,3.46109
4.7880e-06,-0.0014875,3.46063
4.7900e-06,-0.00146094,3.45844
4.7920e-06,-0.00149062,3.46
4.7940e-06,-0.001475,3.45812
4.7960e-06,-0.00149531,3.46016
4.7980e-06,-0.00146719,3.46016
4.8000e-06,-0.00147813,3.45891
4.8020e-06,-0.00149844,3.45938
4.8040e-06,-0.00145625,3.45859
4.8060e-06,-0.00145938,3.46016
4.8080e-06,-0.00144844,3.46125
4.8100e-06,-0.00148281,3.45922
4.8120e-06,-0.00142031,3.45906
4.8140e-06,-0.00142813,3.45766
4.8160e-06,-0.00140781,3.45875
4.8180e-06,-0.00137969,3.46047
4.8200e-06,-0.00141406,3.45594
4.8220e-06,-0.00137188,3.45969
4.8240e-06,-0.00138594,3.45922
4.8260e-06,-0.00139531,3.46063
4.8280e-06,-0.00138906,3.45938
4.8300e-06,-0.00140625,3.45875
4.8320e-06,-0.0013875,3.45797
4.8340e-06,-0.00143594,3.45969
4.8360e-06,-0.00138281,3.46
4.8380e-06,-0.00140938,3.45938
4.8400e-06,-0.00139531,3.46063
4.8420e-06,-0.00138906,3.45953
4.8440e-06,-0.00136719,3.45938
4.8460e-06,-0.00139375,3.46188
4.8480e-06,-0.00140469,3.46016
4.8500e-06,-0.00142969,3.45969
4.8520e-06,-0.00143125,3.46031
4.8540e-06,-0.00143125,3.46094
4.8560e-06,-0.001425,3.45875
