Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,
-9.8000e-07,-0.0094375,-0.0442188
-9.7000e-07,-0.009625,-0.044375
-9.6000e-07,-0.00971875,-0.0442188
-9.5000e-07,-0.00990625,-0.045625
-9.4000e-07,-0.0093125,-0.0464062
-9.3000e-07,-0.0091875,-0.0434375
-9.2000e-07,-0.00959375,-0.0457813
-9.1000e-07,-0.00928125,-0.0446875
-9.0000e-07,-0.00896875,-0.0420312
-8.9000e-07,-0.00946875,-0.0446875
-8.8000e-07,-0.0094375,-0.0459375
-8.7000e-07,-0.00984375,-0.0451563
-8.6000e-07,-0.00984375,-0.0459375
-8.5000e-07,-0.00975,-0.0446875
-8.4000e-07,-0.00871875,-0.0429688
-8.3000e-07,-0.0095,-0.0429688
-8.2000e-07,-0.0105938,-0.044375
-8.1000e-07,-0.00934375,-0.04625
-8.0000e-07,-0.0098125,-0.0434375
-7.9000e-07,-0.0100938,-0.0460937
-7.8000e-07,-0.0100313,-0.0475
-7.7000e-07,-0.00990625,-0.0471875
-7.6000e-07,-0.00865625,-0.0425
-7.5000e-07,-0.00928125,-0.0407813
-7.4000e-07,-0.01025,-0.0482813
-7.3000e-07,-0.00965625,-0.0445312
-7.2000e-07,-0.0102188,-0.0479687
-7.1000e-07,-0.0104375,-0.0470312
-7.0000e-07,-0.008625,-0.0398438
-6.9000e-07,-0.0101875,-0.0479687
-6.8000e-07,-0.00953125,-0.0451563
-6.7000e-07,-0.009875,-0.0464062
-6.6000e-07,-0.0095625,-0.0446875
-6.5000e-07,-0.00990625,-0.0448438
-6.4000e-07,-0.009875,-0.0435937
-6.3000e-07,-0.00953125,-0.043125
-6.2000e-07,-0.010125,-0.0453125
-6.1000e-07,-0.00978125,-0.0428125
-6.0000e-07,-0.01025,-0.0479687
-5.9000e-07,-0.00928125,-0.0445312
-5.8000e-07,-0.00928125,-0.0423438
-5.7000e-07,-0.00971875,-0.0429688
-5.6000e-07,-0.0098125,-0.0410937
-5.5000e-07,-0.0098125,-0.0451563
-5.4000e-07,-0.0105625,-0.04375
-5.3000e-07,-0.00990625,-0.0451563
-5.2000e-07,-0.00903125,-0.0403125
-5.1000e-07,-0.0093125,-0.0410937
-5.0000e-07,-0.00984375,-0.0459375
-4.9000e-07,-0.00959375,-0.0470312
-4.8000e-07,-0.0088125,-0.0459375
-4.7000e-07,-0.0096875,-0.04875
-4.6000e-07,-0.00959375,-0.0465625
-4.5000e-07,-0.009375,-0.048125
-4.4000e-07,-0.00875,-0.0410937
-4.3000e-07,-0.0101563,-0.0410937
-4.2000e-07,-0.0103438,-0.0485938
-4.1000e-07,-0.00965625,-0.0445312
-4.0000e-07,-0.01,-0.0484375
-3.9000e-07,-0.00959375,-0.0453125
-3.8000e-07,-0.00875,-0.0401562
-3.7000e-07,-0.0101563,-0.0475
-3.6000e-07,-0.01,-0.0459375
-3.5000e-07,-0.00984375,-0.0479687
-3.4000e-07,-0.00928125,-0.0464062
-3.3000e-07,-0.00896875,-0.0425
-3.2000e-07,-0.0100625,-0.0448438
-3.1000e-07,-0.00965625,-0.04375
-3.0000e-07,-0.0095,-0.0470312
-2.9000e-07,-0.00978125,-0.0453125
-2.8000e-07,-0.0099375,-0.04625
-2.7000e-07,-0.00903125,-0.0428125
-2.6000e-07,-0.00853125,-0.0414063
-2.5000e-07,-0.00984375,-0.0414063
-2.4000e-07,-0.009,-0.041875
-2.3000e-07,-0.00934375,-0.045
-2.2000e-07,-0.00984375,-0.0460937
-2.1000e-07,-0.0094375,-0.0467188
-2.0000e-07,-0.00890625,-0.0396875
-1.9000e-07,-0.009625,-0.0410937
-1.8000e-07,-0.00953125,-0.0451563
-1.7000e-07,-0.0094375,-0.0453125
-1.6000e-07,-0.009625,-0.0432813
-1.5000e-07,-0.009875,-0.046875
-1.4000e-07,-0.0100938,-0.0471875
-1.3000e-07,-0.0099375,-0.0435937
-1.2000e-07,-0.00871875,-0.043125
-1.1000e-07,-0.0108125,-0.0442188
-1.0000e-07,-0.0105625,-0.0454687
-9.0000e-08,-0.00934375,-0.0451563
-8.0000e-08,-0.0102188,-0.0470312
-7.0000e-08,-0.00978125,-0.0467188
-6.0000e-08,-0.0085,-0.04
-5.0000e-08,-0.0100625,-0.0498437
-4.0000e-08,-0.00990625,-0.045
-3.0000e-08,-0.0100625,-0.0471875
-2.0000e-08,-0.00953125,-0.0470312
-1.0000e-08,-0.0089375,0.113437
-0.0000e+00,-0.00890625,3.30484
1.0000e-08,-0.00928125,3.46719
2.0000e-08,-0.0098125,3.46969
3.0000e-08,-0.00965625,3.46641
4.0000e-08,-0.0100625,3.46109
5.0000e-08,-0.0095625,3.45984
6.0000e-08,-0.00840625,3.45641
7.0000e-08,-0.0070625,3.44609
8.0000e-08,-0.00465625,3.45156
9.0000e-08,-0.00975,3.44719
1.0000e-07,-0.00390625,3.44406
1.1000e-07,-0.0083125,3.44437
1.2000e-07,-0.011,3.44813
1.3000e-07,-0.0100938,3.44266
1.4000e-07,-0.00928125,3.44047
1.5000e-07,-0.0119375,3.43938
1.6000e-07,-0.0117188,3.43688
1.7000e-07,-0.0098125,3.43734
1.8000e-07,-0.0117188,3.43516
1.9000e-07,-0.012625,3.43609
2.0000e-07,-0.009125,3.43844
2.1000e-07,-0.0112812,3.43562
2.2000e-07,-0.0117813,3.43594
2.3000e-07,-0.00971875,3.43594
2.4000e-07,-0.0102188,3.42922
2.5000e-07,-0.0117188,3.43391
2.6000e-07,-0.00896875,3.43953
2.7000e-07,-0.00940625,3.43172
2.8000e-07,-0.0106875,3.43578
2.9000e-07,-0.0100938,3.43172
3.0000e-07,-0.009,3.43328
3.1000e-07,-0.0101875,3.43766
3.2000e-07,-0.0108438,3.43641
3.3000e-07,-0.0094375,3.43312
3.4000e-07,-0.0101563,3.43312
3.5000e-07,-0.0105625,3.43422
3.6000e-07,-0.0103125,3.43078
3.7000e-07,-0.0090625,3.43547
3.8000e-07,-0.0106563,3.43672
3.9000e-07,-0.0100313,3.435
4.0000e-07,-0.00925,3.43484
4.1000e-07,-0.0100938,3.43391
4.2000e-07,-0.0101563,3.43359
4.3000e-07,-0.009375,3.43438
4.4000e-07,-0.0095,3.43828
4.5000e-07,-0.0100313,3.43766
4.6000e-07,-0.0095,3.43359
4.7000e-07,-0.00959375,3.43562
4.8000e-07,-0.00971875,3.43672
4.9000e-07,-0.00915625,3.43578
5.0000e-07,-0.00965625,3.43297
5.1000e-07,-0.00953125,3.43531
5.2000e-07,-0.009,3.43875
5.3000e-07,-0.008875,3.43797
5.4000e-07,-0.0100625,3.43453
5.5000e-07,-0.00934375,3.43688
5.6000e-07,-0.010375,3.43594
5.7000e-07,-0.0099375,3.43672
5.8000e-07,-0.0086875,3.44078
5.9000e-07,-0.01025,3.43375
6.0000e-07,-0.00959375,3.435
6.1000e-07,-0.01025,3.43594
6.2000e-07,-0.0094375,3.43672
6.3000e-07,-0.00996875,3.44047
6.4000e-07,-0.0101875,3.44156
6.5000e-07,-0.009375,3.44047
6.6000e-07,-0.010375,3.43859
6.7000e-07,-0.00984375,3.44297
6.8000e-07,-0.0102188,3.43609
6.9000e-07,-0.0094375,3.44234
7.0000e-07,-0.00871875,3.44047
7.1000e-07,-0.00971875,3.44
7.2000e-07,-0.0103438,3.44188
7.3000e-07,-0.009875,3.43938
7.4000e-07,-0.0098125,3.43828
7.5000e-07,-0.00971875,3.43953
7.6000e-07,-0.0095,3.44672
7.7000e-07,-0.0101875,3.44594
7.8000e-07,-0.0098125,3.44078
7.9000e-07,-0.0101563,3.44266
8.0000e-07,-0.0103438,3.44328
8.1000e-07,-0.0099375,3.44344
8.2000e-07,-0.011125,3.44547
8.3000e-07,-0.0099375,3.44391
8.4000e-07,-0.009875,3.44656
8.5000e-07,-0.0107188,3.44953
8.6000e-07,-0.01025,3.44562
8.7000e-07,-0.010125,3.4425
8.8000e-07,-0.0105938,3.44141
8.9000e-07,-0.0105313,3.44859
9.0000e-07,-0.00896875,3.44922
9.1000e-07,-0.0106875,3.44328
9.2000e-07,-0.00996875,3.44328
9.3000e-07,-0.0103438,3.44453
9.4000e-07,-0.00965625,3.4475
9.5000e-07,-0.0099375,3.44672
9.6000e-07,-0.0103125,3.44813
9.7000e-07,-0.0095625,3.44437
9.8000e-07,-0.0096875,3.44516
9.9000e-07,-0.0098125,3.44844
1.0000e-06,-0.0096875,3.44688
1.0100e-06,-0.0094375,3.44703
1.0200e-06,-0.00921875,3.4475
1.0300e-06,-0.01,3.44203
1.0400e-06,-0.01075,3.44969
1.0500e-06,-0.0099375,3.44641
1.0600e-06,-0.0100313,3.44578
1.0700e-06,-0.0096875,3.4475
1.0800e-06,-0.0093125,3.4525
1.0900e-06,-0.01,3.44813
1.1000e-06,-0.009875,3.44625
1.1100e-06,-0.00896875,3.44969
1.1200e-06,-0.0113125,3.44984
1.1300e-06,-0.0122813,3.45266
1.1400e-06,-0.010875,3.45172
1.1500e-06,-0.00990625,3.45203
1.1600e-06,-0.0090625,3.45266
1.1700e-06,-0.00953125,3.45484
1.1800e-06,-0.010625,3.45063
1.1900e-06,-0.00959375,3.45063
1.2000e-06,-0.0095625,3.45141
1.2100e-06,-0.0111875,3.45141
1.2200e-06,-0.0084375,3.45266
1.2300e-06,-0.0100938,3.44688
1.2400e-06,-0.00978125,3.44953
1.2500e-06,-0.0103125,3.45375
1.2600e-06,-0.0088125,3.45297
1.2700e-06,-0.00878125,3.45437
1.2800e-06,-0.01075,3.45094
1.2900e-06,-0.009625,3.45141
1.3000e-06,-0.0095625,3.45094
1.3100e-06,-0.0102188,3.455
1.3200e-06,-0.0100625,3.45406
1.3300e-06,-0.0090625,3.45141
1.3400e-06,-0.0100313,3.45297
1.3500e-06,-0.0100625,3.45234
1.3600e-06,-0.00959375,3.45516
1.3700e-06,-0.010125,3.45
1.3800e-06,-0.0109375,3.45063
1.3900e-06,-0.0095,3.45172
1.4000e-06,-0.00875,3.45609
1.4100e-06,-0.0101875,3.44937
1.4200e-06,-0.00925,3.45266
1.4300e-06,-0.00934375,3.45328
1.4400e-06,-0.0102813,3.45469
1.4500e-06,-0.00978125,3.4575
1.4600e-06,-0.0101563,3.45656
1.4700e-06,-0.0103438,3.45531
1.4800e-06,-0.00884375,3.45578
1.4900e-06,-0.00990625,3.45594
1.5000e-06,-0.0100313,3.45063
1.5100e-06,-0.00971875,3.45437
1.5200e-06,-0.0102813,3.45406
1.5300e-06,-0.0103438,3.45391
1.5400e-06,-0.00884375,3.45609
1.5500e-06,-0.0103125,3.45406
1.5600e-06,-0.00965625,3.45391
1.5700e-06,-0.0104375,3.45672
1.5800e-06,-0.00978125,3.45672
1.5900e-06,-0.0093125,3.45672
1.6000e-06,-0.0105313,3.45531
1.6100e-06,-0.00975,3.45656
1.6200e-06,-0.0104688,3.45625
1.6300e-06,-0.00975,3.45828
1.6400e-06,-0.0103438,3.45406
1.6500e-06,-0.00934375,3.45562
1.6600e-06,-0.00909375,3.45594
1.6700e-06,-0.01,3.45734
1.6800e-06,-0.010375,3.45922
1.6900e-06,-0.0100625,3.45594
1.7000e-06,-0.0105,3.45562
1.7100e-06,-0.00984375,3.45828
1.7200e-06,-0.0091875,3.45906
1.7300e-06,-0.0099375,3.455
1.7400e-06,-0.0102188,3.45609
1.7500e-06,-0.0103125,3.45797
1.7600e-06,-0.009625,3.45844
1.7700e-06,-0.010125,3.45891
1.7800e-06,-0.01075,3.45984
1.7900e-06,-0.0100938,3.45672
1.8000e-06,-0.00896875,3.45703
1.8100e-06,-0.0108125,3.45812
1.8200e-06,-0.00996875,3.45844
1.8300e-06,-0.0098125,3.45734
1.8400e-06,-0.0105,3.45688
1.8500e-06,-0.010625,3.45984
1.8600e-06,-0.00959375,3.46
1.8700e-06,-0.0106875,3.45875
1.8800e-06,-0.00959375,3.45844
1.8900e-06,-0.010125,3.45906
1.9000e-06,-0.00990625,3.45922
1.9100e-06,-0.00959375,3.46016
1.9200e-06,-0.00984375,3.4575
1.9300e-06,-0.00965625,3.46063
1.9400e-06,-0.0100938,3.45812
1.9500e-06,-0.009625,3.46094
1.9600e-06,-0.01025,3.45906
1.9700e-06,-0.00925,3.45969
1.9800e-06,-0.0095625,3.45938
1.9900e-06,-0.0101875,3.46
2.0000e-06,-0.0104375,3.46016
2.0100e-06,-0.00990625,3.46016
2.0200e-06,-0.0105313,3.46
2.0300e-06,-0.0096875,3.45906
2.0400e-06,-0.00890625,3.46078
2.0500e-06,-0.0103438,3.45984
2.0600e-06,-0.00965625,3.45953
2.0700e-06,-0.0100625,3.45969
2.0800e-06,-0.0096875,3.45984
2.0900e-06,-0.0096875,3.45906
2.1000e-06,-0.0103438,3.46047
2.1100e-06,-0.0102188,3.46047
2.1200e-06,-0.009375,3.46125
2.1300e-06,-0.0110625,3.46047
2.1400e-06,-0.010375,3.45828
2.1500e-06,-0.0093125,3.46078
2.1600e-06,-0.0105625,3.45844
2.1700e-06,-0.010375,3.45922
2.1800e-06,-0.00953125,3.46031
2.1900e-06,-0.0108125,3.46094
2.2000e-06,-0.0098125,3.46031
2.2100e-06,-0.0104063,3.46
2.2200e-06,-0.00978125,3.45969
2.2300e-06,-0.009625,3.46234
2.2400e-06,-0.0103125,3.46172
2.2500e-06,-0.00940625,3.46156
2.2600e-06,-0.0105625,3.46094
2.2700e-06,-0.0095625,3.46078
2.2800e-06,-0.0106875,3.46063
2.2900e-06,-0.00925,3.46141
2.3000e-06,-0.01,3.45969
2.3100e-06,-0.009875,3.46125
2.3200e-06,-0.0100625,3.45969
2.3300e-06,-0.00984375,3.45844
2.3400e-06,-0.0111875,3.46063
2.3500e-06,-0.009875,3.46
2.3600e-06,-0.00896875,3.46141
2.3700e-06,-0.0101875,3.46266
2.3800e-06,-0.00965625,3.46312
2.3900e-06,-0.0103125,3.45984
2.4000e-06,-0.01,3.46094
2.4100e-06,-0.01025,3.46078
2.4200e-06,-0.010625,3.46141
2.4300e-06,-0.00996875,3.45891
2.4400e-06,-0.0094375,3.46156
2.4500e-06,-0.0108125,3.46156
2.4600e-06,-0.0105,3.46047
2.4700e-06,-0.00946875,3.46031
2.4800e-06,-0.0104063,3.46047
2.4900e-06,-0.0102188,3.46109
2.5000e-06,-0.00940625,3.465
2.5100e-06,-0.0109063,3.46156
2.5200e-06,-0.009375,3.46109
2.5300e-06,-0.0102188,3.46156
2.5400e-06,-0.00953125,3.46078
2.5500e-06,-0.00915625,3.46141
2.5600e-06,-0.0101875,3.46203
2.5700e-06,-0.00953125,3.46312
2.5800e-06,-0.0103438,3.46109
2.5900e-06,-0.009375,3.46406
2.6000e-06,-0.0101875,3.46109
2.6100e-06,-0.0094375,3.46312
2.6200e-06,-0.0099375,3.46219
2.6300e-06,-0.009875,3.46266
2.6400e-06,-0.010625,3.46078
2.6500e-06,-0.00990625,3.46219
2.6600e-06,-0.0110937,3.46328
2.6700e-06,-0.0098125,3.46469
2.6800e-06,-0.00878125,3.46312
2.6900e-06,-0.0102813,3.46141
2.7000e-06,-0.009875,3.46328
2.7100e-06,-0.00953125,3.46094
2.7200e-06,-0.0105,3.46094
2.7300e-06,-0.01,3.46281
2.7400e-06,-0.010625,3.46328
2.7500e-06,-0.0099375,3.46234
2.7600e-06,-0.0095625,3.46641
2.7700e-06,-0.010875,3.46203
2.7800e-06,-0.0103438,3.46359
2.7900e-06,-0.00953125,3.46406
2.8000e-06,-0.0100625,3.46047
2.8100e-06,-0.0104688,3.46172
2.8200e-06,-0.0095,3.4625
2.8300e-06,-0.010875,3.46266
2.8400e-06,-0.00934375,3.46219
2.8500e-06,-0.0105,3.46266
2.8600e-06,-0.0094375,3.46375
2.8700e-06,-0.00990625,3.46328
2.8800e-06,-0.010625,3.4625
2.8900e-06,-0.0095625,3.46531
2.9000e-06,-0.0102813,3.46141
2.9100e-06,-0.00975,3.46516
2.9200e-06,-0.010375,3.46094
2.9300e-06,-0.00940625,3.46484
2.9400e-06,-0.009625,3.46172
2.9500e-06,-0.0100313,3.46125
2.9600e-06,-0.01075,3.46078
2.9700e-06,-0.0101875,3.46281
2.9800e-06,-0.011,3.46047
2.9900e-06,-0.00975,3.46484
3.0000e-06,-0.0091875,3.46188
3.0100e-06,-0.0102188,3.4625
3.0200e-06,-0.0102188,3.46375
3.0300e-06,-0.0099375,3.46172
3.0400e-06,-0.0103438,3.46141
3.0500e-06,-0.009875,3.46375
3.0600e-06,-0.0109375,3.46109
3.0700e-06,-0.01025,3.46359
3.0800e-06,-0.009625,3.46469
3.0900e-06,-0.0100625,3.46125
3.1000e-06,-0.0104375,3.46328
3.1100e-06,-0.0095625,3.46359
3.1200e-06,-0.0103438,3.46125
3.1300e-06,-0.0102813,3.46063
3.1400e-06,-0.00978125,3.46312
3.1500e-06,-0.0104375,3.46375
3.1600e-06,-0.0095625,3.46094
3.1700e-06,-0.0107813,3.46328
3.1800e-06,-0.0099375,3.46516
3.1900e-06,-0.009625,3.46281
3.2000e-06,-0.01025,3.46453
3.2100e-06,-0.0094375,3.46516
3.2200e-06,-0.0103438,3.46125
3.2300e-06,-0.00934375,3.46328
3.2400e-06,-0.010375,3.46188
3.2500e-06,-0.00946875,3.46453
3.2600e-06,-0.010125,3.45969
3.2700e-06,-0.01025,3.46375
3.2800e-06,-0.0106875,3.45984
3.2900e-06,-0.00996875,3.46141
3.3000e-06,-0.011,3.46219
3.3100e-06,-0.0098125,3.46437
3.3200e-06,-0.00890625,3.46547
3.3300e-06,-0.0100625,3.4625
3.3400e-06,-0.00978125,3.46312
3.3500e-06,-0.0101875,3.46203
3.3600e-06,-0.00975,3.46063
3.3700e-06,-0.0100938,3.46531
3.3800e-06,-0.0108438,3.46156
3.3900e-06,-0.0101563,3.46391
3.4000e-06,-0.00978125,3.46891
3.4100e-06,-0.0104688,3.46266
3.4200e-06,-0.0104375,3.46266
3.4300e-06,-0.0100313,3.46344
3.4400e-06,-0.0105625,3.46109
3.4500e-06,-0.0105938,3.46172
3.4600e-06,-0.00921875,3.46625
3.4700e-06,-0.0105938,3.4625
3.4800e-06,-0.010125,3.46172
3.4900e-06,-0.010125,3.46109
3.5000e-06,-0.00934375,3.46375
3.5100e-06,-0.009625,3.46406
3.5200e-06,-0.0106875,3.46328
3.5300e-06,-0.0100625,3.46578
3.5400e-06,-0.0101563,3.46203
3.5500e-06,-0.0102188,3.46406
3.5600e-06,-0.0106875,3.46172
3.5700e-06,-0.009,3.46578
3.5800e-06,-0.0104688,3.46156
3.5900e-06,-0.00990625,3.46266
3.6000e-06,-0.0094375,3.46031
3.6100e-06,-0.0101875,3.46422
3.6200e-06,-0.0111875,3.46234
3.6300e-06,-0.0098125,3.46719
3.6400e-06,-0.00940625,3.46297
3.6500e-06,-0.0100313,3.46312
3.6600e-06,-0.0096875,3.46234
3.6700e-06,-0.0100938,3.46094
3.6800e-06,-0.0105938,3.46063
3.6900e-06,-0.0100625,3.46375
3.7000e-06,-0.0109375,3.46156
3.7100e-06,-0.00984375,3.46344
3.7200e-06,-0.00921875,3.46734
3.7300e-06,-0.0104688,3.46125
3.7400e-06,-0.0104375,3.46188
3.7500e-06,-0.00996875,3.46547
3.7600e-06,-0.0107813,3.46188
3.7700e-06,-0.0102813,3.46219
3.7800e-06,-0.0094375,3.46484
3.7900e-06,-0.01075,3.46109
3.8000e-06,-0.00965625,3.46094
3.8100e-06,-0.010375,3.46219
3.8200e-06,-0.00959375,3.46281
3.8300e-06,-0.00971875,3.46547
3.8400e-06,-0.0105,3.46188
3.8500e-06,-0.0094375,3.46594
3.8600e-06,-0.0101563,3.46188
3.8700e-06,-0.00984375,3.46578
3.8800e-06,-0.01075,3.45922
3.8900e-06,-0.00975,3.46406
3.9000e-06,-0.0105625,3.46234
3.9100e-06,-0.0102188,3.46281
3.9200e-06,-0.0096875,3.46172
3.9300e-06,-0.0102813,3.46125
3.9400e-06,-0.0110312,3.46125
3.9500e-06,-0.00975,3.46266
3.9600e-06,-0.00921875,3.46391
3.9700e-06,-0.010125,3.46297
3.9800e-06,-0.0102188,3.46188
3.9900e-06,-0.0105938,3.46109
4.0000e-06,-0.0103125,3.46063
4.0100e-06,-0.0096875,3.46281
4.0200e-06,-0.0107188,3.46109
4.0300e-06,-0.0104063,3.46016
4.0400e-06,-0.009625,3.46547
4.0500e-06,-0.0109688,3.46109
4.0600e-06,-0.010375,3.46266
4.0700e-06,-0.00953125,3.465
4.0800e-06,-0.0108438,3.46125
4.0900e-06,-0.0100313,3.46125
4.1000e-06,-0.0100313,3.46344
4.1100e-06,-0.0106563,3.4625
4.1200e-06,-0.010375,3.46109
4.1300e-06,-0.010375,3.46203
4.1400e-06,-0.00984375,3.46344
4.1500e-06,-0.00965625,3.46328
4.1600e-06,-0.0105313,3.4625
4.1700e-06,-0.00959375,3.46547
4.1800e-06,-0.0100625,3.46234
4.1900e-06,-0.00928125,3.46609
4.2000e-06,-0.0104375,3.46141
4.2100e-06,-0.00959375,3.46406
4.2200e-06,-0.01075,3.46109
4.2300e-06,-0.0101875,3.46344
4.2400e-06,-0.011,3.46
4.2500e-06,-0.0104375,3.46203
4.2600e-06,-0.0109375,3.46063
4.2700e-06,-0.00953125,3.46297
4.2800e-06,-0.00921875,3.46281
4.2900e-06,-0.0104688,3.46312
4.3000e-06,-0.0103125,3.46297
4.3100e-06,-0.0103125,3.46094
4.3200e-06,-0.0099375,3.45984
4.3300e-06,-0.00990625,3.46359
4.3400e-06,-0.0109375,3.46063
4.3500e-06,-0.01025,3.46281
4.3600e-06,-0.00934375,3.46625
4.3700e-06,-0.0113437,3.46172
4.3800e-06,-0.0104063,3.46172
4.3900e-06,-0.00946875,3.46453
4.4000e-06,-0.0109063,3.46047
4.4100e-06,-0.01,3.46094
4.4200e-06,-0.00978125,3.46359
4.4300e-06,-0.010625,3.46266
4.4400e-06,-0.0104688,3.46109
4.4500e-06,-0.010125,3.46094
4.4600e-06,-0.00959375,3.46188
4.4700e-06,-0.0099375,3.46078
4.4800e-06,-0.0104688,3.4625
4.4900e-06,-0.00959375,3.46281
4.5000e-06,-0.0101563,3.46078
4.5100e-06,-0.009875,3.46469
4.5200e-06,-0.0105938,3.46219
4.5300e-06,-0.0095,3.46078
4.5400e-06,-0.0108125,3.46094
4.5500e-06,-0.0100313,3.45984
4.5600e-06,-0.0102188,3.46016
4.5700e-06,-0.0100938,3.46016
4.5800e-06,-0.0112187,3.46094
4.5900e-06,-0.0098125,3.465
4.6000e-06,-0.009125,3.46344
4.6100e-06,-0.0104375,3.46219
4.6200e-06,-0.0100938,3.46297
4.6300e-06,-0.0105938,3.46016
4.6400e-06,-0.01,3.46219
4.6500e-06,-0.0100625,3.46281
4.6600e-06,-0.010875,3.46219
4.6700e-06,-0.0102813,3.46125
4.6800e-06,-0.00915625,3.46422
4.6900e-06,-0.0107188,3.46125
4.7000e-06,-0.0100625,3.45969
4.7100e-06,-0.0093125,3.46063
4.7200e-06,-0.0110312,3.46125
4.7300e-06,-0.01,3.46078
4.7400e-06,-0.0102188,3.46312
4.7500e-06,-0.0108125,3.46281
4.7600e-06,-0.010125,3.46063
4.7700e-06,-0.0104063,3.46078
4.7800e-06,-0.009375,3.45984
4.7900e-06,-0.00946875,3.46016
4.8000e-06,-0.0105313,3.46188
4.8100e-06,-0.00940625,3.46031
4.8200e-06,-0.0101875,3.46141
4.8300e-06,-0.00990625,3.46047
4.8400e-06,-0.0108125,3.45938
4.8500e-06,-0.00978125,3.46297
4.8600e-06,-0.010625,3.46016
4.8700e-06,-0.0103438,3.45875
4.8800e-06,-0.0104375,3.46016
4.8900e-06,-0.01025,3.46109
4.9000e-06,-0.0105625,3.45984
4.9100e-06,-0.0098125,3.46406
4.9200e-06,-0.00878125,3.46141
4.9300e-06,-0.0105,3.46094
4.9400e-06,-0.0102188,3.46297
4.9500e-06,-0.0101875,3.46063
4.9600e-06,-0.0106875,3.45859
4.9700e-06,-0.0095625,3.46141
4.9800e-06,-0.0107813,3.46016
4.9900e-06,-0.0105313,3.46031
5.0000e-06,-0.00928125,3.46281
5.0100e-06,-0.011125,3.46031
5.0200e-06,-0.0102813,3.46078
5.0300e-06,-0.009625,3.45953
5.0400e-06,-0.0105313,3.46234
5.0500e-06,-0.0106875,3.46
5.0600e-06,-0.00934375,3.46188
5.0700e-06,-0.01075,3.46203
5.0800e-06,-0.0102188,3.46094
5.0900e-06,-0.0104063,3.46063
5.1000e-06,-0.0094375,3.45953
5.1100e-06,-0.00990625,3.45953
5.1200e-06,-0.01025,3.46266
5.1300e-06,-0.00978125,3.4625
5.1400e-06,-0.0103438,3.46063
