# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# microseconds,volts
1.00448176e+01,-2.48438000e-03
1.00456177e+01,-2.71094000e-03
1.00464178e+01,-2.56250000e-03
1.00472178e+01,-2.49219000e-03
1.00480179e+01,-2.58594000e-03
1.00488180e+01,-2.41406000e-03
1.00496181e+01,-2.60938000e-03
1.00504182e+01,-2.50000000e-03
1.00512182e+01,-2.57031000e-03
1.00520183e+01,-2.31250000e-03
1.00528184e+01,-2.68750000e-03
1.00536185e+01,-2.51563000e-03
1.00544186e+01,-2.71875000e-03
1.00552186e+01,-2.56250000e-03
1.00560187e+01,-2.74219000e-03
1.00568188e+01,-2.48438000e-03
1.00576189e+01,-2.60938000e-03
1.00584190e+01,-2.66406000e-03
1.00592190e+01,-2.70313000e-03
1.00600191e+01,-2.53906000e-03
1.00608192e+01,-2.67188000e-03
1.00616193e+01,-2.75000000e-03
1.00624194e+01,-2.80469000e-03
1.00632194e+01,-2.64063000e-03
1.00640195e+01,-2.52344000e-03
1.00648196e+01,-2.81250000e-03
1.00656197e+01,-2.74219000e-03
1.00664198e+01,-2.62500000e-03
1.00672198e+01,-2.75781000e-03
1.00680199e+01,-2.67969000e-03
1.00688200e+01,-2.41406000e-03
1.00696201e+01,-2.75781000e-03
1.00704202e+01,-2.60938000e-03
1.00712202e+01,-2.57031000e-03
1.00720203e+01,-2.51563000e-03
1.00728204e+01,-2.63281000e-03
1.00736205e+01,-2.63281000e-03
1.00744206e+01,-2.67969000e-03
1.00752206e+01,-2.70313000e-03
1.00760207e+01,-2.65625000e-03
1.00768208e+01,-2.62500000e-03
1.00776209e+01,-2.56250000e-03
1.00784210e+01,-2.68750000e-03
1.00792210e+01,-2.66406000e-03
1.00800211e+01,-2.78906000e-03
1.00808212e+01,-2.60156000e-03
1.00816213e+01,-2.82031000e-03
1.00824214e+01,-2.60938000e-03
1.00832214e+01,-2.71875000e-03
1.00840215e+01,-2.75000000e-03
1.00848216e+01,-2.71875000e-03
1.00856217e+01,-2.62500000e-03
1.00864218e+01,-2.78906000e-03
1.00872218e+01,-2.72656000e-03
1.00880219e+01,-2.86719000e-03
1.00888220e+01,-2.65625000e-03
1.00896221e+01,-2.47656000e-03
1.00904222e+01,-2.84375000e-03
1.00912222e+01,-2.71875000e-03
1.00920223e+01,-2.69531000e-03
1.00928224e+01,-2.74219000e-03
1.00936225e+01,-2.80469000e-03
1.00944226e+01,-2.46875000e-03
1.00952226e+01,-2.73438000e-03
1.00960227e+01,-2.69531000e-03
1.00968228e+01,-2.67188000e-03
1.00976229e+01,-2.55469000e-03
1.00984230e+01,-2.63281000e-03
1.00992230e+01,-2.71094000e-03
1.01000231e+01,-2.60938000e-03
1.01008232e+01,-2.75781000e-03
1.01016233e+01,-2.62500000e-03
1.01024234e+01,-2.65625000e-03
1.01032234e+01,-2.52344000e-03
1.01040235e+01,-2.78906000e-03
1.01048236e+01,-2.64844000e-03
1.01056237e+01,-2.82812000e-03
1.01064238e+01,-2.63281000e-03
1.01072238e+01,-2.73438000e-03
1.01080239e+01,-2.69531000e-03
1.01088240e+01,-2.56250000e-03
1.01096241e+01,-2.67188000e-03
1.01104242e+01,-2.71094000e-03
1.01112242e+01,-2.64844000e-03
1.01120243e+01,-2.80469000e-03
1.01128244e+01,-2.71875000e-03
1.01136245e+01,-2.78125000e-03
1.01144246e+01,-2.63281000e-03
1.01152246e+01,-2.55469000e-03
1.01160247e+01,-2.76562000e-03
1.01168248e+01,-2.67969000e-03
1.01176249e+01,-2.62500000e-03
1.01184250e+01,-2.71094000e-03
1.01192250e+01,-2.84375000e-03
1.01200251e+01,-2.46094000e-03
1.01208252e+01,-2.75781000e-03
1.01216253e+01,-2.62500000e-03
1.01224254e+01,-2.65625000e-03
1.01232254e+01,-2.56250000e-03
1.01240255e+01,-2.61719000e-03
1.01248256e+01,-2.71875000e-03
1.01256257e+01,-2.58594000e-03
1.01264258e+01,-2.63281000e-03
1.01272258e+01,-2.50000000e-03
1.01280259e+01,-2.73438000e-03
1.01288260e+01,-2.47656000e-03
1.01296261e+01,-2.68750000e-03
1.01304262e+01,-2.54688000e-03
1.01312262e+01,-2.71094000e-03
1.01320263e+01,-2.65625000e-03
1.01328264e+01,-2.71875000e-03
1.01336265e+01,-2.42969000e-03
1.01344266e+01,-2.57813000e-03
1.01352266e+01,-2.53125000e-03
1.01360267e+01,-2.74219000e-03
1.01368268e+01,-2.67188000e-03
1.01376269e+01,-2.64844000e-03
1.01384270e+01,-2.67188000e-03
1.01392270e+01,-2.76562000e-03
1.01400271e+01,-2.66406000e-03
1.01408272e+01,-2.39062000e-03
1.01416273e+01,-2.90625000e-03
1.01424274e+01,-2.54688000e-03
1.01432274e+01,-2.61719000e-03
1.01440275e+01,-2.68750000e-03
1.01448276e+01,-2.71094000e-03
1.01456277e+01,-2.55469000e-03
1.01464278e+01,-2.72656000e-03
1.01472278e+01,-2.60156000e-03
1.01480279e+01,-2.64063000e-03
1.01488280e+01,-2.53125000e-03
1.01496281e+01,-2.46094000e-03
1.01504282e+01,-2.57031000e-03
1.01512282e+01,-2.39844000e-03
1.01520283e+01,-2.53906000e-03
1.01528284e+01,-2.53906000e-03
1.01536285e+01,-2.75781000e-03
1.01544286e+01,-2.41406000e-03
1.01552286e+01,-2.54688000e-03
1.01560287e+01,-2.61719000e-03
1.01568288e+01,-2.79687000e-03
1.01576289e+01,-2.57813000e-03
1.01584290e+01,-2.72656000e-03
1.01592290e+01,-2.48438000e-03
1.01600291e+01,-2.53125000e-03
1.01608292e+01,-2.60938000e-03
1.01616293e+01,-2.53125000e-03
1.01624294e+01,-2.64063000e-03
1.01632294e+01,-2.84375000e-03
1.01640295e+01,-2.61719000e-03
1.01648296e+01,-2.72656000e-03
1.01656297e+01,-2.60938000e-03
1.01664298e+01,-2.46094000e-03
1.01672298e+01,-2.76562000e-03
1.01680299e+01,-2.52344000e-03
1.01688300e+01,-2.45313000e-03
1.01696301e+01,-2.60156000e-03
1.01704302e+01,-2.79687000e-03
1.01712302e+01,-2.44531000e-03
1.01720303e+01,-2.69531000e-03
1.01728304e+01,-2.42969000e-03
1.01736305e+01,-2.66406000e-03
1.01744306e+01,-2.51563000e-03
1.01752306e+01,-2.46875000e-03
1.01760307e+01,-2.45313000e-03
1.01768308e+01,-2.51563000e-03
1.01776309e+01,-2.50781000e-03
1.01784310e+01,-2.51563000e-03
1.01792310e+01,-2.66406000e-03
1.01800311e+01,-2.34375000e-03
1.01808312e+01,-2.57813000e-03
1.01816313e+01,-2.54688000e-03
1.01824314e+01,-2.78125000e-03
1.01832314e+01,-2.64844000e-03
1.01840315e+01,-2.76562000e-03
1.01848316e+01,-2.53906000e-03
1.01856317e+01,-2.49219000e-03
1.01864318e+01,-2.60938000e-03
1.01872318e+01,-2.68750000e-03
1.01880319e+01,-2.62500000e-03
1.01888320e+01,-2.72656000e-03
1.01896321e+01,-2.58594000e-03
1.01904322e+01,-2.80469000e-03
1.01912322e+01,-2.57031000e-03
1.01920323e+01,-2.33594000e-03
1.01928324e+01,-2.81250000e-03
1.01936325e+01,-2.53125000e-03
1.01944326e+01,-2.53125000e-03
1.01952326e+01,-2.66406000e-03
1.01960327e+01,-2.78125000e-03
1.01968328e+01,-2.49219000e-03
1.01976329e+01,-2.75781000e-03
1.01984330e+01,-2.67188000e-03
1.01992330e+01,-2.63281000e-03
1.02000331e+01,-2.56250000e-03
1.02008332e+01,-2.57813000e-03
1.02016333e+01,-2.55469000e-03
1.02024334e+01,-2.45313000e-03
1.02032334e+01,-2.50781000e-03
1.02040335e+01,-2.60938000e-03
1.02048336e+01,-2.67969000e-03
1.02056337e+01,-2.46094000e-03
1.02064338e+01,-2.73438000e-03
1.02072338e+01,-2.57813000e-03
1.02080339e+01,-2.79687000e-03
1.02088340e+01,-2.57813000e-03
1.02096341e+01,-2.77344000e-03
1.02104342e+01,-2.49219000e-03
1.02112342e+01,-2.50000000e-03
1.02120343e+01,-2.59375000e-03
1.02128344e+01,-2.67188000e-03
1.02136345e+01,-2.62500000e-03
1.02144346e+01,-2.80469000e-03
1.02152346e+01,-2.60156000e-03
1.02160347e+01,-2.72656000e-03
1.02168348e+01,-2.63281000e-03
1.02176349e+01,-2.44531000e-03
1.02184350e+01,-2.84375000e-03
1.02192350e+01,-2.63281000e-03
1.02200351e+01,-2.57813000e-03
1.02208352e+01,-2.74219000e-03
1.02216353e+01,-2.64063000e-03
1.02224354e+01,-2.48438000e-03
1.02232354e+01,-2.66406000e-03
1.02240355e+01,-2.45313000e-03
1.02248356e+01,-2.60938000e-03
1.02256357e+01,-2.51563000e-03
1.02264358e+01,-2.43750000e-03
1.02272358e+01,-2.63281000e-03
1.02280359e+01,-2.40625000e-03
1.02288360e+01,-2.53125000e-03
1.02296361e+01,-2.53906000e-03
1.02304362e+01,-2.64063000e-03
1.02312362e+01,-2.39844000e-03
1.02320363e+01,-2.75781000e-03
1.02328364e+01,-2.55469000e-03
1.02336365e+01,-2.60156000e-03
1.02344366e+01,-2.46094000e-03
1.02352366e+01,-2.65625000e-03
1.02360367e+01,-2.39844000e-03
1.02368368e+01,-2.32031000e-03
1.02376369e+01,-2.56250000e-03
1.02384370e+01,-2.42969000e-03
1.02392370e+01,-2.57813000e-03
1.02400371e+01,-2.48438000e-03
1.02408372e+01,-2.46875000e-03
1.02416373e+01,-2.78125000e-03
1.02424374e+01,-2.50781000e-03
1.02432374e+01,-2.46094000e-03
1.02440375e+01,-2.80469000e-03
1.02448376e+01,-2.64063000e-03
1.02456377e+01,-2.43750000e-03
1.02464378e+01,-2.64844000e-03
1.02472378e+01,-2.67188000e-03
1.02480379e+01,-2.32031000e-03
1.02488380e+01,-2.64063000e-03
1.02496381e+01,-2.39062000e-03
1.02504382e+01,-2.71094000e-03
1.02512382e+01,-2.51563000e-03
1.02520383e+01,-2.48438000e-03
1.02528384e+01,-2.62500000e-03
1.02536385e+01,-2.46875000e-03
1.02544386e+01,-2.60156000e-03
1.02552386e+01,-2.39844000e-03
1.02560387e+01,-2.67188000e-03
1.02568388e+01,-2.28906000e-03
1.02576389e+01,-2.49219000e-03
1.02584390e+01,-2.60938000e-03
1.02592390e+01,-2.60938000e-03
1.02600391e+01,-2.51563000e-03
1.02608392e+01,-2.64063000e-03
1.02616393e+01,-2.39844000e-03
1.02624394e+01,-2.30469000e-03
1.02632394e+01,-2.51563000e-03
1.02640395e+01,-2.43750000e-03
1.02648396e+01,-2.58594000e-03
1.02656397e+01,-2.50781000e-03
1.02664398e+01,-2.50000000e-03
1.02672398e+01,-2.67969000e-03
1.02680399e+01,-2.60938000e-03
1.02688400e+01,-2.32812000e-03
1.02696401e+01,-2.66406000e-03
1.02704402e+01,-2.55469000e-03
1.02712402e+01,-2.29687000e-03
1.02720403e+01,-2.70313000e-03
1.02728404e+01,-2.74219000e-03
1.02736405e+01,-2.29687000e-03
1.02744406e+01,-2.70313000e-03
1.02752406e+01,-2.39062000e-03
1.02760407e+01,-2.58594000e-03
1.02768408e+01,-2.46094000e-03
1.02776409e+01,-2.48438000e-03
1.02784410e+01,-2.59375000e-03
1.02792410e+01,-2.37500000e-03
1.02800411e+01,-2.46875000e-03
1.02808412e+01,-2.50000000e-03
1.02816413e+01,-2.68750000e-03
1.02824414e+01,-2.42969000e-03
1.02832414e+01,-2.64844000e-03
1.02840415e+01,-2.58594000e-03
1.02848416e+01,-2.47656000e-03
1.02856417e+01,-2.53906000e-03
1.02864418e+01,-2.79687000e-03
1.02872418e+01,-2.50000000e-03
1.02880419e+01,-2.42187000e-03
1.02888420e+01,-2.59375000e-03
1.02896421e+01,-2.44531000e-03
1.02904422e+01,-2.57031000e-03
1.02912422e+01,-2.53125000e-03
1.02920423e+01,-2.40625000e-03
1.02928424e+01,-2.72656000e-03
1.02936425e+01,-2.51563000e-03
1.02944426e+01,-2.48438000e-03
1.02952426e+01,-2.80469000e-03
1.02960427e+01,-2.64063000e-03
1.02968428e+01,-2.41406000e-03
1.02976429e+01,-2.70313000e-03
1.02984430e+01,-2.73438000e-03
1.02992430e+01,-2.43750000e-03
1.03000431e+01,-2.75000000e-03
1.03008432e+01,-2.63281000e-03
1.03016433e+01,-2.65625000e-03
1.03024434e+01,-2.50781000e-03
1.03032434e+01,-2.45313000e-03
1.03040435e+01,-2.70313000e-03
1.03048436e+01,-2.42187000e-03
1.03056437e+01,-2.54688000e-03
1.03064438e+01,-2.50781000e-03
1.03072438e+01,-2.69531000e-03
1.03080439e+01,-2.46094000e-03
1.03088440e+01,-2.53906000e-03
1.03096441e+01,-2.61719000e-03
1.03104442e+01,-2.53906000e-03
1.03112442e+01,-2.54688000e-03
1.03120443e+01,-2.81250000e-03
1.03128444e+01,-2.54688000e-03
1.03136445e+01,-2.28906000e-03
1.03144446e+01,-2.67969000e-03
1.03152446e+01,-2.73438000e-03
1.03160447e+01,-2.69531000e-03
1.03168448e+01,-2.84375000e-03
1.03176449e+01,-2.50781000e-03
1.03184450e+01,-2.75000000e-03
1.03192450e+01,-2.64844000e-03
1.03200451e+01,-2.39062000e-03
1.03208452e+01,-2.82031000e-03
1.03216453e+01,-2.67969000e-03
1.03224454e+01,-2.53125000e-03
1.03232454e+01,-2.79687000e-03
1.03240455e+01,-2.71094000e-03
1.03248456e+01,-2.60156000e-03
1.03256457e+01,-2.77344000e-03
1.03264458e+01,-2.53125000e-03
1.03272458e+01,-2.67969000e-03
1.03280459e+01,-2.49219000e-03
1.03288460e+01,-2.52344000e-03
1.03296461e+01,-2.60938000e-03
1.03304462e+01,-2.41406000e-03
1.03312462e+01,-2.59375000e-03
1.03320463e+01,-2.42969000e-03
1.03328464e+01,-2.70313000e-03
1.03336465e+01,-2.44531000e-03
1.03344466e+01,-2.73438000e-03
1.03352466e+01,-2.61719000e-03
1.03360467e+01,-2.65625000e-03
1.03368468e+01,-2.57031000e-03
1.03376469e+01,-2.85156000e-03
1.03384470e+01,-2.57813000e-03
1.03392470e+01,-2.37500000e-03
1.03400471e+01,-2.57031000e-03
1.03408472e+01,-2.56250000e-03
1.03416473e+01,-2.76562000e-03
1.03424474e+01,-2.58594000e-03
1.03432474e+01,-2.52344000e-03
1.03440475e+01,-2.76562000e-03
1.03448476e+01,-2.60938000e-03
1.03456477e+01,-2.26562000e-03
1.03464478e+01,-2.77344000e-03
1.03472478e+01,-2.58594000e-03
1.03480479e+01,-2.46094000e-03
1.03488480e+01,-2.71094000e-03
1.03496481e+01,-2.59375000e-03
1.03504482e+01,-2.42969000e-03
1.03512482e+01,-2.73438000e-03
1.03520483e+01,-2.57813000e-03
1.03528484e+01,-2.71094000e-03
1.03536485e+01,-2.44531000e-03
1.03544486e+01,-2.57031000e-03
1.03552486e+01,-2.74219000e-03
1.03560487e+01,-2.40625000e-03
1.03568488e+01,-2.66406000e-03
1.03576489e+01,-2.54688000e-03
1.03584490e+01,-2.71875000e-03
1.03592490e+01,-2.39844000e-03
1.03600491e+01,-2.65625000e-03
1.03608492e+01,-2.60156000e-03
1.03616493e+01,-2.71094000e-03
1.03624494e+01,-2.62500000e-03
1.03632494e+01,-2.74219000e-03
1.03640495e+01,-2.42187000e-03
1.03648496e+01,-2.46094000e-03
1.03656497e+01,-2.60156000e-03
1.03664498e+01,-2.50781000e-03
1.03672498e+01,-2.65625000e-03
1.03680499e+01,-2.72656000e-03
1.03688500e+01,-2.45313000e-03
1.03696501e+01,-2.78125000e-03
1.03704502e+01,-2.57813000e-03
1.03712502e+01,-2.36719000e-03
1.03720503e+01,-2.74219000e-03
1.03728504e+01,-2.55469000e-03
1.03736505e+01,-2.32812000e-03
1.03744506e+01,-2.67969000e-03
1.03752506e+01,-2.46875000e-03
1.03760507e+01,-2.45313000e-03
1.03768508e+01,-2.71875000e-03
1.03776509e+01,-2.49219000e-03
1.03784510e+01,-2.58594000e-03
1.03792511e+01,-2.44531000e-03
1.03800511e+01,-2.51563000e-03
1.03808512e+01,-2.66406000e-03
1.03816513e+01,-2.43750000e-03
1.03824514e+01,-2.59375000e-03
1.03832514e+01,-2.39062000e-03
1.03840515e+01,-2.67969000e-03
1.03848516e+01,-2.39844000e-03
1.03856517e+01,-2.67188000e-03
1.03864518e+01,-2.50000000e-03
1.03872518e+01,-2.67969000e-03
1.03880519e+01,-2.51563000e-03
1.03888520e+01,-2.73438000e-03
1.03896521e+01,-2.37500000e-03
1.03904522e+01,-2.23438000e-03
1.03912523e+01,-2.55469000e-03
1.03920523e+01,-2.57031000e-03
1.03928524e+01,-2.60156000e-03
1.03936525e+01,-2.78906000e-03
1.03944526e+01,-2.44531000e-03
1.03952526e+01,-2.80469000e-03
1.03960527e+01,-2.50781000e-03
1.03968528e+01,-2.32812000e-03
1.03976529e+01,-2.78125000e-03
1.03984530e+01,-2.56250000e-03
1.03992530e+01,-2.34375000e-03
1.04000531e+01,-2.75000000e-03
1.04008532e+01,-2.60938000e-03
1.04016533e+01,-2.50000000e-03
1.04024534e+01,-2.63281000e-03
1.04032534e+01,-2.36719000e-03
1.04040535e+01,-2.60156000e-03
1.04048536e+01,-2.32812000e-03
1.04056537e+01,-2.57813000e-03
1.04064538e+01,-2.72656000e-03
1.04072538e+01,-2.35937000e-03
1.04080539e+01,-2.57813000e-03
1.04088540e+01,-2.41406000e-03
1.04096541e+01,-2.63281000e-03
1.04104542e+01,-2.39062000e-03
1.04112542e+01,-2.57813000e-03
1.04120543e+01,-2.60156000e-03
1.04128544e+01,-2.46875000e-03
1.04136545e+01,-2.67188000e-03
1.04144546e+01,-2.75781000e-03
1.04152546e+01,-2.43750000e-03
1.04160547e+01,-2.31250000e-03
1.04168548e+01,-2.60156000e-03
1.04176549e+01,-2.59375000e-03
1.04184550e+01,-2.61719000e-03
1.04192550e+01,-2.64063000e-03
1.04200551e+01,-2.42187000e-03
1.04208552e+01,-2.64844000e-03
1.04216553e+01,-2.57031000e-03
1.04224554e+01,-2.34375000e-03
1.04232554e+01,-2.80469000e-03
1.04240555e+01,-2.47656000e-03
1.04248556e+01,-2.35156000e-03
1.04256557e+01,-2.71875000e-03
1.04264558e+01,-2.55469000e-03
1.04272558e+01,-2.45313000e-03
1.04280559e+01,-2.71094000e-03
1.04288560e+01,-2.56250000e-03
1.04296561e+01,-2.53125000e-03
1.04304562e+01,-2.38281000e-03
1.04312562e+01,-2.56250000e-03
1.04320563e+01,-2.72656000e-03
1.04328564e+01,-2.42969000e-03
1.04336565e+01,-2.50781000e-03
1.04344566e+01,-2.49219000e-03
1.04352566e+01,-2.71875000e-03
1.04360567e+01,-2.43750000e-03
1.04368568e+01,-2.57813000e-03
1.04376569e+01,-2.48438000e-03
1.04384570e+01,-2.51563000e-03
1.04392570e+01,-2.45313000e-03
1.04400571e+01,-2.73438000e-03
1.04408572e+01,-2.46875000e-03
1.04416573e+01,-2.37500000e-03
1.04424574e+01,-2.56250000e-03
1.04432575e+01,-2.47656000e-03
1.04440575e+01,-2.57031000e-03
1.04448576e+01,-2.77344000e-03
1.04456577e+01,-2.41406000e-03
1.04464578e+01,-2.68750000e-03
1.04472579e+01,-2.64063000e-03
1.04480579e+01,-2.38281000e-03
1.04488580e+01,-2.79687000e-03
1.04496581e+01,-2.56250000e-03
1.04504582e+01,-2.39844000e-03
1.04512583e+01,-2.71094000e-03
