# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# microseconds,volts
1.07056413e+01,-2.90625000e-03
1.07064414e+01,-2.60938000e-03
1.07072414e+01,-2.89062000e-03
1.07080415e+01,-2.82812000e-03
1.07088416e+01,-2.89062000e-03
1.07096417e+01,-2.75000000e-03
1.07104418e+01,-2.87500000e-03
1.07112418e+01,-2.68750000e-03
1.07120419e+01,-2.70313000e-03
1.07128420e+01,-2.79687000e-03
1.07136421e+01,-2.82812000e-03
1.07144422e+01,-2.89062000e-03
1.07152422e+01,-2.85937000e-03
1.07160423e+01,-2.78906000e-03
1.07168424e+01,-2.84375000e-03
1.07176425e+01,-2.79687000e-03
1.07184426e+01,-2.56250000e-03
1.07192426e+01,-2.82812000e-03
1.07200427e+01,-2.81250000e-03
1.07208428e+01,-2.78906000e-03
1.07216429e+01,-2.91406000e-03
1.07224430e+01,-2.78125000e-03
1.07232430e+01,-2.78906000e-03
1.07240431e+01,-2.82812000e-03
1.07248432e+01,-2.75000000e-03
1.07256433e+01,-2.90625000e-03
1.07264434e+01,-2.80469000e-03
1.07272434e+01,-2.77344000e-03
1.07280435e+01,-2.85156000e-03
1.07288436e+01,-2.73438000e-03
1.07296437e+01,-2.85156000e-03
1.07304438e+01,-2.69531000e-03
1.07312438e+01,-2.93750000e-03
1.07320439e+01,-2.61719000e-03
1.07328440e+01,-3.02344000e-03
1.07336441e+01,-2.89844000e-03
1.07344442e+01,-2.96094000e-03
1.07352442e+01,-2.82812000e-03
1.07360443e+01,-2.98438000e-03
1.07368444e+01,-2.79687000e-03
1.07376445e+01,-2.75781000e-03
1.07384446e+01,-2.85156000e-03
1.07392446e+01,-2.82031000e-03
1.07400447e+01,-2.79687000e-03
1.07408448e+01,-2.93750000e-03
1.07416449e+01,-2.82031000e-03
1.07424450e+01,-2.95313000e-03
1.07432450e+01,-2.78906000e-03
1.07440451e+01,-2.70313000e-03
1.07448452e+01,-2.87500000e-03
1.07456453e+01,-2.78906000e-03
1.07464454e+01,-2.75781000e-03
1.07472454e+01,-2.95313000e-03
1.07480455e+01,-2.91406000e-03
1.07488456e+01,-2.74219000e-03
1.07496457e+01,-2.83594000e-03
1.07504458e+01,-2.96094000e-03
1.07512458e+01,-2.89844000e-03
1.07520459e+01,-2.80469000e-03
1.07528460e+01,-2.93750000e-03
1.07536461e+01,-2.88281000e-03
1.07544462e+01,-2.77344000e-03
1.07552462e+01,-2.92187000e-03
1.07560463e+01,-2.74219000e-03
1.07568464e+01,-2.96875000e-03
1.07576465e+01,-2.78125000e-03
1.07584466e+01,-2.97656000e-03
1.07592466e+01,-2.93750000e-03
1.07600467e+01,-2.92969000e-03
1.07608468e+01,-2.85937000e-03
1.07616469e+01,-2.91406000e-03
1.07624470e+01,-2.92187000e-03
1.07632470e+01,-2.78906000e-03
1.07640471e+01,-2.86719000e-03
1.07648472e+01,-2.82031000e-03
1.07656473e+01,-2.94531000e-03
1.07664474e+01,-2.96875000e-03
1.07672474e+01,-2.82031000e-03
1.07680475e+01,-2.94531000e-03
1.07688476e+01,-2.86719000e-03
1.07696477e+01,-2.65625000e-03
1.07704478e+01,-2.96094000e-03
1.07712478e+01,-2.82812000e-03
1.07720479e+01,-2.75781000e-03
1.07728480e+01,-2.88281000e-03
1.07736481e+01,-2.89062000e-03
1.07744482e+01,-2.73438000e-03
1.07752482e+01,-2.83594000e-03
1.07760483e+01,-2.92969000e-03
1.07768484e+01,-2.82031000e-03
1.07776485e+01,-2.79687000e-03
1.07784486e+01,-2.85156000e-03
1.07792486e+01,-2.78125000e-03
1.07800487e+01,-2.73438000e-03
1.07808488e+01,-2.92187000e-03
1.07816489e+01,-2.73438000e-03
1.07824490e+01,-2.91406000e-03
1.07832490e+01,-2.63281000e-03
1.07840491e+01,-2.81250000e-03
1.07848492e+01,-2.79687000e-03
1.07856493e+01,-2.92969000e-03
1.07864494e+01,-2.79687000e-03
1.07872494e+01,-2.85937000e-03
1.07880495e+01,-2.79687000e-03
1.07888496e+01,-2.84375000e-03
1.07896497e+01,-2.85937000e-03
1.07904498e+01,-2.76562000e-03
1.07912498e+01,-2.83594000e-03
1.07920499e+01,-2.86719000e-03
1.07928500e+01,-2.78125000e-03
1.07936501e+01,-2.85937000e-03
1.07944502e+01,-2.78125000e-03
1.07952503e+01,-2.52344000e-03
1.07960503e+01,-2.84375000e-03
1.07968504e+01,-2.71094000e-03
1.07976505e+01,-2.70313000e-03
1.07984506e+01,-2.89844000e-03
1.07992506e+01,-2.75781000e-03
1.08000507e+01,-2.65625000e-03
1.08008508e+01,-2.77344000e-03
1.08016509e+01,-2.70313000e-03
1.08024510e+01,-2.83594000e-03
1.08032510e+01,-2.69531000e-03
1.08040511e+01,-2.85156000e-03
1.08048512e+01,-2.80469000e-03
1.08056513e+01,-2.69531000e-03
1.08064514e+01,-2.83594000e-03
1.08072515e+01,-2.67188000e-03
1.08080515e+01,-2.86719000e-03
1.08088516e+01,-2.55469000e-03
1.08096517e+01,-2.81250000e-03
1.08104518e+01,-2.80469000e-03
1.08112518e+01,-2.83594000e-03
1.08120519e+01,-2.67969000e-03
1.08128520e+01,-2.81250000e-03
1.08136521e+01,-2.62500000e-03
1.08144522e+01,-2.69531000e-03
1.08152523e+01,-2.75781000e-03
1.08160523e+01,-2.76562000e-03
1.08168524e+01,-2.70313000e-03
1.08176525e+01,-2.92969000e-03
1.08184526e+01,-2.78906000e-03
1.08192526e+01,-2.89062000e-03
1.08200527e+01,-2.84375000e-03
1.08208528e+01,-2.53906000e-03
1.08216529e+01,-2.90625000e-03
1.08224530e+01,-2.76562000e-03
1.08232530e+01,-2.65625000e-03
1.08240531e+01,-2.88281000e-03
1.08248532e+01,-2.85937000e-03
1.08256533e+01,-2.67188000e-03
1.08264534e+01,-2.77344000e-03
1.08272535e+01,-2.81250000e-03
1.08280535e+01,-2.87500000e-03
1.08288536e+01,-2.73438000e-03
1.08296537e+01,-2.78125000e-03
1.08304538e+01,-2.82812000e-03
1.08312538e+01,-2.78125000e-03
1.08320539e+01,-2.91406000e-03
1.08328540e+01,-2.70313000e-03
1.08336541e+01,-2.86719000e-03
1.08344542e+01,-2.73438000e-03
1.08352542e+01,-2.83594000e-03
1.08360543e+01,-2.85156000e-03
1.08368544e+01,-2.97656000e-03
1.08376545e+01,-2.87500000e-03
1.08384546e+01,-2.87500000e-03
1.08392547e+01,-2.78125000e-03
1.08400547e+01,-2.71094000e-03
1.08408548e+01,-2.82031000e-03
1.08416549e+01,-2.79687000e-03
1.08424550e+01,-2.92187000e-03
1.08432550e+01,-2.89844000e-03
1.08440551e+01,-2.77344000e-03
1.08448552e+01,-2.89062000e-03
1.08456553e+01,-2.91406000e-03
1.08464554e+01,-2.64063000e-03
1.08472554e+01,-2.94531000e-03
1.08480555e+01,-2.82812000e-03
1.08488556e+01,-2.82812000e-03
1.08496557e+01,-2.92187000e-03
1.08504558e+01,-2.97656000e-03
1.08512558e+01,-2.86719000e-03
1.08520559e+01,-2.86719000e-03
1.08528560e+01,-2.88281000e-03
1.08536561e+01,-2.89844000e-03
1.08544562e+01,-2.92187000e-03
1.08552562e+01,-2.98438000e-03
1.08560563e+01,-2.87500000e-03
1.08568564e+01,-2.81250000e-03
1.08576565e+01,-2.95313000e-03
1.08584566e+01,-2.80469000e-03
1.08592566e+01,-2.98438000e-03
1.08600567e+01,-2.91406000e-03
1.08608568e+01,-2.95313000e-03
1.08616569e+01,-2.86719000e-03
1.08624570e+01,-2.92187000e-03
1.08632570e+01,-2.94531000e-03
1.08640571e+01,-2.88281000e-03
1.08648572e+01,-2.88281000e-03
1.08656573e+01,-3.00000000e-03
1.08664574e+01,-2.89844000e-03
1.08672574e+01,-2.78125000e-03
1.08680575e+01,-2.93750000e-03
1.08688576e+01,-2.94531000e-03
1.08696577e+01,-2.74219000e-03
1.08704578e+01,-2.96875000e-03
1.08712578e+01,-2.94531000e-03
1.08720579e+01,-2.65625000e-03
1.08728580e+01,-2.96094000e-03
1.08736581e+01,-2.90625000e-03
1.08744582e+01,-2.78125000e-03
1.08752582e+01,-2.92969000e-03
