# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
-1.60000000e-06,-3.35156000e-03
-1.59000000e-06,-3.14844000e-03
-1.58000000e-06,-3.27344000e-03
-1.57000000e-06,-3.14844000e-03
-1.56000000e-06,-3.15625000e-03
-1.55000000e-06,-3.46094000e-03
-1.54000000e-06,-3.17188000e-03
-1.53000000e-06,-3.29687000e-03
-1.52000000e-06,-3.15625000e-03
-1.51000000e-06,-3.44531000e-03
-1.50000000e-06,-3.35937000e-03
-1.49000000e-06,-3.20313000e-03
-1.48000000e-06,-3.12500000e-03
-1.47000000e-06,-3.39844000e-03
-1.46000000e-06,-3.42969000e-03
-1.45000000e-06,-3.35937000e-03
-1.44000000e-06,-3.28125000e-03
-1.43000000e-06,-3.11719000e-03
-1.42000000e-06,-3.14063000e-03
-1.41000000e-06,-3.39062000e-03
-1.40000000e-06,-3.37500000e-03
-1.39000000e-06,-3.16406000e-03
-1.38000000e-06,-3.34375000e-03
-1.37000000e-06,-3.25781000e-03
-1.36000000e-06,-3.26562000e-03
-1.35000000e-06,-3.25781000e-03
-1.34000000e-06,-3.11719000e-03
-1.33000000e-06,-3.46094000e-03
-1.32000000e-06,-3.34375000e-03
-1.31000000e-06,-3.14844000e-03
-1.30000000e-06,-3.16406000e-03
-1.29000000e-06,-3.12500000e-03
-1.28000000e-06,-3.28125000e-03
-1.27000000e-06,-3.08594000e-03
-1.26000000e-06,-3.11719000e-03
-1.25000000e-06,-3.15625000e-03
-1.24000000e-06,-3.27344000e-03
-1.23000000e-06,-3.41406000e-03
-1.22000000e-06,-3.17188000e-03
-1.21000000e-06,-3.38281000e-03
-1.20000000e-06,-3.26562000e-03
-1.19000000e-06,-3.32031000e-03
-1.18000000e-06,-3.28125000e-03
-1.17000000e-06,-3.14844000e-03
-1.16000000e-06,-3.02344000e-03
-1.15000000e-06,-3.37500000e-03
-1.14000000e-06,-3.35937000e-03
-1.13000000e-06,-3.34375000e-03
-1.12000000e-06,-3.13281000e-03
-1.11000000e-06,-3.10938000e-03
-1.10000000e-06,-3.17969000e-03
-1.09000000e-06,-3.26562000e-03
-1.08000000e-06,-3.19531000e-03
-1.07000000e-06,-3.14844000e-03
-1.06000000e-06,-3.41406000e-03
-1.05000000e-06,-3.27344000e-03
-1.04000000e-06,-3.18750000e-03
-1.03000000e-06,-3.21875000e-03
-1.02000000e-06,-3.07813000e-03
-1.01000000e-06,-3.35937000e-03
-1.00000000e-06,-3.34375000e-03
-9.90000000e-07,-3.25781000e-03
-9.80000000e-07,-3.14063000e-03
-9.70000000e-07,-3.16406000e-03
-9.60000000e-07,-3.32031000e-03
-9.50000000e-07,-3.14063000e-03
-9.40000000e-07,-3.20313000e-03
-9.30000000e-07,-3.21094000e-03
-9.20000000e-07,-3.31250000e-03
-9.10000000e-07,-3.35937000e-03
-9.00000000e-07,-3.15625000e-03
-8.90000000e-07,-3.42969000e-03
-8.80000000e-07,-3.19531000e-03
-8.70000000e-07,-3.25000000e-03
-8.60000000e-07,-3.33594000e-03
-8.50000000e-07,-3.22656000e-03
-8.40000000e-07,-3.17969000e-03
-8.30000000e-07,-3.29687000e-03
-8.20000000e-07,-3.38281000e-03
-8.10000000e-07,-3.39844000e-03
-8.00000000e-07,-3.29687000e-03
-7.90000000e-07,-3.10156000e-03
-7.80000000e-07,-3.11719000e-03
-7.70000000e-07,-3.26562000e-03
-7.60000000e-07,-3.21875000e-03
-7.50000000e-07,-3.11719000e-03
-7.40000000e-07,-3.37500000e-03
-7.30000000e-07,-3.33594000e-03
-7.20000000e-07,-3.36719000e-03
-7.10000000e-07,-3.30469000e-03
-7.00000000e-07,-3.14063000e-03
-6.90000000e-07,-3.32812000e-03
-6.80000000e-07,-3.32031000e-03
-6.70000000e-07,-3.23438000e-03
-6.60000000e-07,-3.07813000e-03
-6.50000000e-07,-3.15625000e-03
-6.40000000e-07,-3.35156000e-03
-6.30000000e-07,-3.13281000e-03
-6.20000000e-07,-3.21875000e-03
-6.10000000e-07,-3.11719000e-03
-6.00000000e-07,-3.19531000e-03
-5.90000000e-07,-3.39062000e-03
-5.80000000e-07,-3.17969000e-03
-5.70000000e-07,-3.39062000e-03
-5.60000000e-07,-3.23438000e-03
-5.50000000e-07,-3.39844000e-03
-5.40000000e-07,-3.28125000e-03
-5.30000000e-07,-3.31250000e-03
-5.20000000e-07,-3.08594000e-03
-5.10000000e-07,-3.26562000e-03
-5.00000000e-07,-3.33594000e-03
-4.90000000e-07,-3.22656000e-03
-4.80000000e-07,-3.14063000e-03
-4.70000000e-07,-3.17969000e-03
-4.60000000e-07,-3.13281000e-03
-4.50000000e-07,-3.27344000e-03
-4.40000000e-07,-3.26562000e-03
-4.30000000e-07,-3.06250000e-03
-4.20000000e-07,-3.31250000e-03
-4.10000000e-07,-3.27344000e-03
-4.00000000e-07,-3.19531000e-03
-3.90000000e-07,-3.15625000e-03
-3.80000000e-07,-3.07813000e-03
-3.70000000e-07,-3.38281000e-03
-3.60000000e-07,-3.39844000e-03
-3.50000000e-07,-3.14844000e-03
-3.40000000e-07,-3.17188000e-03
-3.30000000e-07,-3.16406000e-03
-3.20000000e-07,-3.37500000e-03
-3.10000000e-07,-3.11719000e-03
-3.00000000e-07,-3.17969000e-03
-2.90000000e-07,-3.09375000e-03
-2.80000000e-07,-3.28125000e-03
-2.70000000e-07,-3.39844000e-03
-2.60000000e-07,-3.26562000e-03
-2.50000000e-07,-3.35937000e-03
-2.40000000e-07,-3.17969000e-03
-2.30000000e-07,-3.36719000e-03
-2.20000000e-07,-3.38281000e-03
-2.10000000e-07,-3.20313000e-03
-2.00000000e-07,-3.14063000e-03
-1.90000000e-07,-3.25781000e-03
-1.80000000e-07,-3.28125000e-03
-1.70000000e-07,-3.20313000e-03
-1.60000000e-07,-3.25000000e-03
-1.50000000e-07,-3.06250000e-03
-1.40000000e-07,-3.20313000e-03
-1.30000000e-07,-3.21094000e-03
-1.20000000e-07,-3.25781000e-03
-1.10000000e-07,-3.14063000e-03
-1.00000000e-07,-3.39062000e-03
-9.00000000e-08,-3.41406000e-03
-8.00000000e-08,-3.21875000e-03
-7.00000000e-08,-3.34375000e-03
-6.00000000e-08,-3.07031000e-03
-5.00000000e-08,-3.38281000e-03
-4.00000000e-08,-3.21875000e-03
-3.00000000e-08,-3.12500000e-03
-2.00000000e-08,-3.14844000e-03
-1.00000000e-08,-3.14844000e-03
-0.00000000e+00,-3.40625000e-03
1.00000000e-08,-3.06250000e-03
2.00000000e-08,-3.25781000e-03
3.00000000e-08,-3.06250000e-03
4.00000000e-08,-3.46094000e-03
5.00000000e-08,-4.19531000e-03
6.00000000e-08,-3.12500000e-03
7.00000000e-08,-4.21875000e-04
8.00000000e-08,1.30469000e-03
9.00000000e-08,-3.91406000e-03
1.00000000e-07,-1.25000000e-04
1.10000000e-07,-3.83594000e-03
1.20000000e-07,-5.24219000e-03
1.30000000e-07,-4.66406000e-03
1.40000000e-07,-4.64062000e-03
1.50000000e-07,-5.33594000e-03
1.60000000e-07,-5.50000000e-03
1.70000000e-07,-5.05469000e-03
1.80000000e-07,-4.55469000e-03
1.90000000e-07,-4.50781000e-03
2.00000000e-07,-4.21875000e-03
2.10000000e-07,-3.85156000e-03
2.20000000e-07,-3.46094000e-03
2.30000000e-07,-3.60938000e-03
2.40000000e-07,-3.39844000e-03
2.50000000e-07,-3.09375000e-03
2.60000000e-07,-2.88281000e-03
2.70000000e-07,-2.88281000e-03
2.80000000e-07,-2.93750000e-03
2.90000000e-07,-2.83594000e-03
3.00000000e-07,-2.93750000e-03
3.10000000e-07,-3.07031000e-03
3.20000000e-07,-3.21875000e-03
3.30000000e-07,-3.04688000e-03
3.40000000e-07,-3.37500000e-03
3.50000000e-07,-3.29687000e-03
3.60000000e-07,-3.55469000e-03
3.70000000e-07,-3.54688000e-03
3.80000000e-07,-3.49219000e-03
3.90000000e-07,-3.71094000e-03
4.00000000e-07,-3.26562000e-03
4.10000000e-07,-3.13281000e-03
4.20000000e-07,-3.20313000e-03
4.30000000e-07,-3.13281000e-03
4.40000000e-07,-3.03906000e-03
4.50000000e-07,-2.78906000e-03
4.60000000e-07,-2.90625000e-03
4.70000000e-07,-2.98438000e-03
4.80000000e-07,-2.89844000e-03
4.90000000e-07,-2.82031000e-03
5.00000000e-07,-2.88281000e-03
5.10000000e-07,-2.85937000e-03
