# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
5.83400000e-06,-1.75000000e-03
5.83600020e-06,-1.89844000e-03
5.83800040e-06,-1.78125000e-03
5.84000060e-06,-1.89844000e-03
5.84200080e-06,-1.89062000e-03
5.84400100e-06,-1.90625000e-03
5.84600120e-06,-1.97656000e-03
5.84800140e-06,-2.08594000e-03
5.85000160e-06,-2.01563000e-03
5.85200180e-06,-2.25000000e-03
5.85400200e-06,-2.43750000e-03
5.85600220e-06,-2.32812000e-03
5.85800240e-06,-2.10938000e-03
5.86000260e-06,-2.53125000e-03
5.86200280e-06,-2.64844000e-03
5.86400300e-06,-2.63281000e-03
5.86600320e-06,-2.93750000e-03
5.86800340e-06,-2.82812000e-03
5.87000360e-06,-2.86719000e-03
5.87200380e-06,-2.70313000e-03
5.87400400e-06,-2.73438000e-03
5.87600420e-06,-3.00781000e-03
5.87800440e-06,-2.92969000e-03
5.88000460e-06,-2.95313000e-03
5.88200480e-06,-3.00781000e-03
5.88400500e-06,-3.06250000e-03
5.88600520e-06,-2.86719000e-03
5.88800540e-06,-3.11719000e-03
5.89000560e-06,-2.92969000e-03
5.89200580e-06,-2.95313000e-03
5.89400600e-06,-2.91406000e-03
5.89600620e-06,-2.86719000e-03
5.89800640e-06,-2.78906000e-03
5.90000660e-06,-2.75781000e-03
5.90200680e-06,-2.85937000e-03
5.90400700e-06,-2.67969000e-03
5.90600720e-06,-2.78906000e-03
5.90800740e-06,-2.60156000e-03
5.91000760e-06,-2.53906000e-03
5.91200780e-06,-2.50000000e-03
5.91400800e-06,-2.47656000e-03
5.91600820e-06,-2.39844000e-03
5.91800840e-06,-2.28125000e-03
5.92000860e-06,-2.21094000e-03
5.92200880e-06,-1.78125000e-03
5.92400900e-06,-1.89062000e-03
5.92600920e-06,-2.00781000e-03
5.92800940e-06,-1.92187000e-03
5.93000960e-06,-1.74219000e-03
5.93200980e-06,-1.90625000e-03
5.93401000e-06,-1.50781000e-03
5.93601020e-06,-1.57813000e-03
5.93801040e-06,-1.66406000e-03
5.94001060e-06,-1.60938000e-03
5.94201080e-06,-1.59375000e-03
5.94401100e-06,-1.69531000e-03
5.94601120e-06,-1.78906000e-03
5.94801140e-06,-1.71094000e-03
5.95001160e-06,-1.39062000e-03
5.95201180e-06,-1.87500000e-03
5.95401200e-06,-1.83594000e-03
5.95601220e-06,-1.96875000e-03
5.95801240e-06,-1.84375000e-03
5.96001260e-06,-1.76563000e-03
5.96201280e-06,-2.08594000e-03
5.96401300e-06,-2.21875000e-03
5.96601320e-06,-2.14063000e-03
5.96801340e-06,-2.11719000e-03
5.97001360e-06,-2.32812000e-03
5.97201380e-06,-2.29687000e-03
5.97401400e-06,-2.25000000e-03
5.97601420e-06,-2.39844000e-03
5.97801440e-06,-2.67188000e-03
5.98001460e-06,-2.60156000e-03
5.98201480e-06,-2.74219000e-03
5.98401500e-06,-2.70313000e-03
5.98601520e-06,-2.67969000e-03
5.98801540e-06,-2.58594000e-03
5.99001560e-06,-2.83594000e-03
5.99201580e-06,-2.85156000e-03
5.99401600e-06,-2.92969000e-03
5.99601620e-06,-2.85156000e-03
5.99801640e-06,-2.95313000e-03
6.00001660e-06,-2.78125000e-03
6.00201680e-06,-2.65625000e-03
6.00401700e-06,-2.85937000e-03
6.00601720e-06,-2.82812000e-03
6.00801740e-06,-2.71094000e-03
6.01001760e-06,-2.82812000e-03
6.01201780e-06,-2.75000000e-03
6.01401800e-06,-2.47656000e-03
6.01601820e-06,-2.65625000e-03
6.01801840e-06,-2.52344000e-03
6.02001860e-06,-2.53125000e-03
6.02201880e-06,-2.28906000e-03
6.02401900e-06,-2.22656000e-03
6.02601920e-06,-2.19531000e-03
6.02801940e-06,-2.35937000e-03
6.03001960e-06,-2.05469000e-03
6.03201980e-06,-1.94531000e-03
6.03402000e-06,-2.03125000e-03
6.03602020e-06,-2.01563000e-03
6.03802040e-06,-1.90625000e-03
6.04002060e-06,-1.92187000e-03
6.04202080e-06,-1.72656000e-03
6.04402100e-06,-1.81250000e-03
6.04602120e-06,-1.77344000e-03
6.04802140e-06,-1.71875000e-03
6.05002160e-06,-1.32813000e-03
6.05202180e-06,-1.69531000e-03
6.05402200e-06,-1.78125000e-03
6.05602220e-06,-1.77344000e-03
6.05802240e-06,-1.50781000e-03
6.06002260e-06,-1.59375000e-03
6.06202280e-06,-1.46875000e-03
6.06402300e-06,-1.73438000e-03
6.06602320e-06,-1.64844000e-03
6.06802340e-06,-1.60156000e-03
6.07002360e-06,-1.61719000e-03
6.07202380e-06,-1.79688000e-03
6.07402400e-06,-1.97656000e-03
6.07602420e-06,-2.04688000e-03
6.07802440e-06,-1.65625000e-03
6.08002460e-06,-2.07031000e-03
6.08202480e-06,-2.21094000e-03
6.08402500e-06,-2.35156000e-03
6.08602520e-06,-2.25781000e-03
6.08802540e-06,-2.18750000e-03
6.09002560e-06,-2.42187000e-03
6.09202580e-06,-2.41406000e-03
6.09402600e-06,-2.46875000e-03
6.09602620e-06,-2.61719000e-03
6.09802640e-06,-2.56250000e-03
6.10002660e-06,-2.54688000e-03
6.10202680e-06,-2.72656000e-03
6.10402700e-06,-2.68750000e-03
6.10602720e-06,-2.89844000e-03
6.10802740e-06,-2.66406000e-03
6.11002760e-06,-2.88281000e-03
6.11202780e-06,-2.71875000e-03
6.11402800e-06,-2.89844000e-03
6.11602820e-06,-2.82031000e-03
6.11802840e-06,-2.85156000e-03
6.12002860e-06,-2.89062000e-03
6.12202880e-06,-2.90625000e-03
6.12402900e-06,-2.89062000e-03
6.12602920e-06,-2.82812000e-03
6.12802940e-06,-2.75781000e-03
6.13002960e-06,-2.53906000e-03
6.13202980e-06,-2.83594000e-03
6.13403000e-06,-2.70313000e-03
6.13603020e-06,-2.40625000e-03
6.13803040e-06,-2.67188000e-03
6.14003060e-06,-2.61719000e-03
6.14203080e-06,-2.20313000e-03
6.14403100e-06,-2.60938000e-03
6.14603120e-06,-2.32031000e-03
6.14803140e-06,-2.19531000e-03
6.15003160e-06,-2.17969000e-03
6.15203180e-06,-1.83594000e-03
6.15403200e-06,-1.93750000e-03
6.15603220e-06,-1.87500000e-03
6.15803240e-06,-1.79688000e-03
6.16003260e-06,-1.59375000e-03
6.16203280e-06,-1.60156000e-03
6.16403300e-06,-1.64062000e-03
6.16603320e-06,-1.49219000e-03
6.16803340e-06,-1.59375000e-03
6.17003360e-06,-1.42969000e-03
6.17203380e-06,-1.48438000e-03
6.17403400e-06,-1.52344000e-03
6.17603420e-06,-1.53125000e-03
6.17803440e-06,-1.21094000e-03
6.18003460e-06,-1.54688000e-03
6.18203480e-06,-1.71094000e-03
6.18403500e-06,-1.57031000e-03
6.18603520e-06,-1.57031000e-03
6.18803540e-06,-1.68750000e-03
6.19003560e-06,-1.58594000e-03
6.19203580e-06,-1.78906000e-03
6.19403600e-06,-1.88281000e-03
6.19603620e-06,-2.03125000e-03
6.19803640e-06,-2.15625000e-03
6.20003660e-06,-2.04688000e-03
6.20203680e-06,-2.53906000e-03
6.20403700e-06,-2.42969000e-03
6.20603720e-06,-2.39062000e-03
6.20803740e-06,-2.65625000e-03
6.21003760e-06,-2.77344000e-03
6.21203780e-06,-2.74219000e-03
6.21403800e-06,-2.82812000e-03
6.21603820e-06,-2.91406000e-03
6.21803840e-06,-2.85937000e-03
6.22003860e-06,-2.85156000e-03
6.22203880e-06,-3.05469000e-03
6.22403900e-06,-2.99219000e-03
6.22603920e-06,-3.05469000e-03
6.22803940e-06,-3.19531000e-03
6.23003960e-06,-3.10156000e-03
6.23203980e-06,-3.09375000e-03
6.23404000e-06,-3.02344000e-03
6.23604020e-06,-3.03125000e-03
6.23804040e-06,-3.03125000e-03
6.24004060e-06,-3.00781000e-03
6.24204080e-06,-2.96094000e-03
6.24404100e-06,-2.99219000e-03
6.24604120e-06,-3.01563000e-03
6.24804140e-06,-2.92969000e-03
6.25004160e-06,-2.95313000e-03
6.25204180e-06,-2.74219000e-03
6.25404200e-06,-2.71875000e-03
6.25604220e-06,-2.58594000e-03
6.25804240e-06,-2.31250000e-03
6.26004260e-06,-2.42969000e-03
6.26204280e-06,-2.43750000e-03
6.26404300e-06,-2.09375000e-03
6.26604320e-06,-2.14844000e-03
6.26804340e-06,-2.11719000e-03
6.27004360e-06,-1.70312000e-03
6.27204380e-06,-1.99219000e-03
6.27404400e-06,-1.64844000e-03
6.27604420e-06,-1.64844000e-03
6.27804440e-06,-1.38281000e-03
6.28004460e-06,-1.20312000e-03
6.28204480e-06,-1.37500000e-03
6.28404500e-06,-1.24219000e-03
6.28604520e-06,-1.17187000e-03
6.28804540e-06,-1.15625000e-03
6.29004560e-06,-1.35938000e-03
6.29204580e-06,-1.53125000e-03
6.29404600e-06,-1.48438000e-03
6.29604620e-06,-1.75000000e-03
6.29804640e-06,-1.48438000e-03
6.30004660e-06,-1.72656000e-03
6.30204680e-06,-1.85938000e-03
6.30404700e-06,-1.96094000e-03
6.30604720e-06,-1.72656000e-03
6.30804740e-06,-2.00000000e-03
6.31004760e-06,-2.25781000e-03
6.31204780e-06,-2.28906000e-03
6.31404800e-06,-2.46875000e-03
6.31604820e-06,-2.49219000e-03
6.31804840e-06,-2.76562000e-03
6.32004860e-06,-2.80469000e-03
6.32204880e-06,-2.83594000e-03
6.32404900e-06,-2.99219000e-03
6.32604920e-06,-2.99219000e-03
6.32804940e-06,-3.18750000e-03
6.33004960e-06,-3.24219000e-03
6.33204980e-06,-3.30469000e-03
6.33405001e-06,-3.21094000e-03
6.33605021e-06,-3.67188000e-03
6.33805041e-06,-3.37500000e-03
6.34005061e-06,-3.36719000e-03
6.34205081e-06,-3.44531000e-03
6.34405101e-06,-3.30469000e-03
6.34605121e-06,-3.53125000e-03
6.34805141e-06,-3.43750000e-03
6.35005161e-06,-3.40625000e-03
6.35205181e-06,-3.27344000e-03
6.35405201e-06,-3.21875000e-03
6.35605221e-06,-3.53125000e-03
6.35805241e-06,-3.14063000e-03
6.36005261e-06,-3.17188000e-03
6.36205281e-06,-3.00781000e-03
6.36405301e-06,-3.03906000e-03
6.36605321e-06,-2.92969000e-03
6.36805341e-06,-2.71875000e-03
6.37005361e-06,-2.75000000e-03
6.37205381e-06,-2.69531000e-03
6.37405401e-06,-2.44531000e-03
6.37605421e-06,-2.35937000e-03
6.37805441e-06,-2.22656000e-03
6.38005461e-06,-1.98438000e-03
6.38205481e-06,-2.28125000e-03
6.38405501e-06,-2.00781000e-03
6.38605521e-06,-1.66406000e-03
6.38805541e-06,-1.59375000e-03
6.39005561e-06,-1.51563000e-03
6.39205581e-06,-1.64844000e-03
6.39405601e-06,-1.37500000e-03
6.39605621e-06,-1.36719000e-03
6.39805641e-06,-1.30469000e-03
6.40005661e-06,-1.53906000e-03
6.40205681e-06,-1.36719000e-03
6.40405701e-06,-1.21094000e-03
6.40605721e-06,-1.28125000e-03
6.40805741e-06,-1.24219000e-03
6.41005761e-06,-1.50781000e-03
6.41205781e-06,-1.67187000e-03
6.41405801e-06,-1.84375000e-03
6.41605821e-06,-1.59375000e-03
6.41805841e-06,-2.00000000e-03
6.42005861e-06,-2.07813000e-03
6.42205881e-06,-2.10156000e-03
6.42405901e-06,-2.35937000e-03
6.42605921e-06,-2.59375000e-03
6.42805941e-06,-2.55469000e-03
6.43005961e-06,-2.82812000e-03
6.43205981e-06,-2.75000000e-03
6.43406001e-06,-2.95313000e-03
6.43606021e-06,-3.12500000e-03
6.43806041e-06,-3.00000000e-03
6.44006061e-06,-3.15625000e-03
6.44206081e-06,-3.32031000e-03
6.44406101e-06,-3.22656000e-03
6.44606121e-06,-3.32031000e-03
6.44806141e-06,-3.42969000e-03
6.45006161e-06,-3.52344000e-03
6.45206181e-06,-3.38281000e-03
6.45406201e-06,-3.53906000e-03
6.45606221e-06,-3.69531000e-03
6.45806241e-06,-3.83594000e-03
6.46006261e-06,-3.69531000e-03
6.46206281e-06,-3.46094000e-03
6.46406301e-06,-3.92188000e-03
6.46606321e-06,-3.60938000e-03
6.46806341e-06,-3.67969000e-03
6.47006361e-06,-3.59375000e-03
6.47206381e-06,-3.39062000e-03
6.47406401e-06,-3.55469000e-03
6.47606421e-06,-3.33594000e-03
6.47806441e-06,-3.20313000e-03
6.48006461e-06,-3.13281000e-03
6.48206481e-06,-3.17188000e-03
6.48406501e-06,-3.09375000e-03
6.48606521e-06,-2.97656000e-03
6.48806541e-06,-2.94531000e-03
6.49006561e-06,-2.96875000e-03
6.49206581e-06,-2.68750000e-03
6.49406601e-06,-2.71875000e-03
6.49606621e-06,-2.45313000e-03
6.49806641e-06,-2.07813000e-03
6.50006661e-06,-2.31250000e-03
6.50206681e-06,-2.26562000e-03
6.50406701e-06,-2.12500000e-03
6.50606721e-06,-1.92187000e-03
6.50806741e-06,-1.91406000e-03
6.51006761e-06,-1.84375000e-03
6.51206781e-06,-1.92969000e-03
6.51406801e-06,-1.69531000e-03
6.51606821e-06,-1.71875000e-03
6.51806841e-06,-1.69531000e-03
6.52006861e-06,-1.75000000e-03
6.52206881e-06,-1.90625000e-03
6.52406901e-06,-1.53125000e-03
6.52606921e-06,-1.47656000e-03
6.52806941e-06,-2.10938000e-03
6.53006961e-06,-2.01563000e-03
6.53206981e-06,-2.09375000e-03
6.53407001e-06,-2.07813000e-03
6.53607021e-06,-2.07031000e-03
6.53807041e-06,-2.32812000e-03
6.54007061e-06,-2.32031000e-03
6.54207081e-06,-2.39062000e-03
6.54407101e-06,-2.38281000e-03
6.54607121e-06,-2.66406000e-03
6.54807141e-06,-2.50000000e-03
6.55007161e-06,-2.82031000e-03
6.55207181e-06,-2.86719000e-03
6.55407201e-06,-2.94531000e-03
6.55607221e-06,-3.01563000e-03
6.55807241e-06,-3.07813000e-03
6.56007261e-06,-3.17969000e-03
6.56207281e-06,-3.10938000e-03
6.56407301e-06,-3.39062000e-03
6.56607321e-06,-3.32031000e-03
6.56807341e-06,-3.46094000e-03
6.57007361e-06,-3.42969000e-03
6.57207381e-06,-3.36719000e-03
6.57407401e-06,-3.45313000e-03
6.57607421e-06,-3.46875000e-03
6.57807441e-06,-3.38281000e-03
6.58007461e-06,-3.37500000e-03
6.58207481e-06,-3.49219000e-03
6.58407501e-06,-3.69531000e-03
6.58607521e-06,-3.52344000e-03
6.58807541e-06,-3.42188000e-03
6.59007561e-06,-3.32812000e-03
6.59207581e-06,-3.71875000e-03
6.59407601e-06,-3.31250000e-03
6.59607621e-06,-3.14844000e-03
6.59807641e-06,-3.11719000e-03
6.60007661e-06,-3.15625000e-03
6.60207681e-06,-3.15625000e-03
6.60407701e-06,-2.99219000e-03
6.60607721e-06,-2.99219000e-03
6.60807741e-06,-2.65625000e-03
6.61007761e-06,-2.88281000e-03
6.61207781e-06,-2.64063000e-03
6.61407801e-06,-2.75000000e-03
6.61607821e-06,-2.57813000e-03
6.61807841e-06,-2.68750000e-03
6.62007861e-06,-2.53125000e-03
6.62207881e-06,-2.47656000e-03
6.62407901e-06,-2.32812000e-03
6.62607921e-06,-2.01563000e-03
6.62807941e-06,-2.16406000e-03
6.63007961e-06,-2.09375000e-03
6.63207981e-06,-2.24219000e-03
6.63408001e-06,-2.13281000e-03
6.63608021e-06,-1.96094000e-03
6.63808041e-06,-2.26562000e-03
6.64008061e-06,-1.93750000e-03
